IncLevel1	IncLevel2	IncLevelDifference
0.941,1.0	1.0,1.0	-0.03
0.0,0.01	0.004,0.0	0.003
0.485,0.264	0.32,0.385	0.022
0.131,0.0	0.0,0.0	0.066
0.0,0.0	0.034,0.0	-0.017
0.867,0.9	0.839,0.883	0.022
0.002,0.002	0.021,0.024	-0.02
1.0,0.965	0.986,0.992	-0.007
1.0,0.895	1.0,1.0	-0.052
0.537,0.279	0.223,0.265	0.164
0.091,0.143	0.045,0.122	0.034
0.069,0.141	0.066,0.039	0.052
1.0,1.0	1.0,0.968	0.016
0.03,0.022	0.006,0.049	-0.002
0.874,0.925	0.795,0.789	0.107
0.516,0.587	0.29,0.384	0.215
0.031,0.003	0.021,0.046	-0.017
0.952,0.946	0.949,0.968	-0.009
0.658,0.743	0.523,1.0	-0.061
0.029,0.0	0.0,0.0	0.015
NA,0.178	0.0,0.0	0.178
1.0,0.986	1.0,1.0	-0.007
0.998,0.995	1.0,1.0	-0.004
0.204,0.157	0.204,0.116	0.02
0.007,0.022	0.01,0.01	0.004
0.052,0.05	0.135,0.076	-0.055
0.026,0.025	0.008,0.018	0.013
0.0,0.003	0.01,0.016	-0.012
0.0,0.09	0.123,0.075	-0.054
0.844,0.854	0.854,0.805	0.019
0.013,0.007	0.014,0.006	0.0
0.818,1.0	0.911,0.762	0.073
0.967,0.969	0.9,0.949	0.043
1.0,0.966	1.0,1.0	-0.017
0.066,0.034	0.093,0.052	-0.022
0.076,0.029	0.056,0.073	-0.012
0.102,0.162	0.146,0.162	-0.022
0.014,0.018	0.018,0.023	-0.004
1.0,1.0	0.8,0.667	0.266
1.0,0.985	1.0,1.0	-0.008
1.0,0.985	1.0,1.0	-0.008
0.984,1.0	1.0,1.0	-0.008
1.0,0.967	1.0,0.982	-0.007
0.108,0.128	0.155,0.178	-0.048
0.942,0.947	0.878,0.903	0.054
0.0,0.019	0.014,0.0	0.002
1.0,0.99	1.0,1.0	-0.005
0.023,0.014	0.026,0.013	-0.001
0.095,0.133	0.053,0.125	0.025
0.491,0.333	0.106,0.243	0.238
0.0,0.0	0.004,0.0	-0.002
1.0,0.876	0.25,0.294	0.666
0.862,0.968	0.942,0.935	-0.023
0.354,0.678	0.189,0.235	0.304
0.908,0.883	1.0,1.0	-0.105
0.189,0.288	0.09,0.074	0.157
0.013,0.008	0.013,0.0	0.004
0.205,0.096	0.125,0.14	0.018
0.213,0.283	0.107,0.256	0.067
0.75,0.407	0.667,0.692	-0.101
0.636,0.933	1.0,0.818	-0.125
0.871,0.966	1.0,0.864	-0.013
1.0,0.658	NA,1.0	-0.171
0.818,0.793	0.686,0.633	0.146
0.034,0.016	0.045,0.039	-0.017
