IncLevel1	IncLevel2	IncLevelDifference
0.0,0.007	0.0,0.0	0.004
0.362,0.294	0.306,0.319	0.015
0.076,0.092	0.2,0.117	-0.075
0.421,0.401	0.362,0.405	0.028
0.49,0.488	0.477,0.481	0.01
0.38,0.405	0.374,0.369	0.021
0.176,0.25	0.143,0.529	-0.123
0.855,0.902	0.893,0.883	-0.009
0.396,0.374	0.353,0.403	0.007
0.401,0.423	0.329,0.367	0.064
0.382,0.398	0.411,0.488	-0.059
0.233,0.168	0.196,0.157	0.024
0.439,0.371	0.429,0.376	0.003
0.572,0.606	0.623,0.593	-0.019
0.714,0.71	0.862,0.812	-0.125
0.428,0.362	0.355,0.411	0.012
0.25,0.325	0.156,0.295	0.062
0.343,0.353	0.4,0.362	-0.033
0.445,0.382	0.396,0.405	0.013
0.356,0.428	0.432,0.494	-0.071
0.652,0.648	0.658,0.634	0.004
0.569,0.579	0.591,0.559	-0.001
0.489,0.512	0.426,0.503	0.036
0.959,0.955	0.973,0.942	-0.001
0.714,0.0	0.571,0.615	-0.236
0.028,0.0	0.041,0.021	-0.017
0.579,0.335	0.309,0.437	0.084
0.299,0.416	0.464,0.298	-0.024
0.389,0.42	0.446,0.416	-0.027
0.134,0.13	0.148,0.201	-0.042
0.072,0.077	0.153,0.137	-0.071
0.37,0.312	0.339,0.341	0.001
0.0,0.0	0.312,0.217	-0.265
0.531,0.579	0.595,0.602	-0.044
0.73,0.689	0.735,0.738	-0.027
0.648,0.707	0.745,0.821	-0.105
0.376,0.3	0.249,0.217	0.105
0.699,0.627	0.671,0.64	0.008
0.571,0.286	0.333,0.2	0.162
0.378,0.332	0.462,0.279	-0.016
0.434,0.443	0.431,0.433	0.007
0.684,0.598	0.413,0.554	0.157
0.741,0.646	0.602,0.593	0.096
0.784,0.654	0.575,0.713	0.075
0.005,0.006	0.006,0.006	-0.001
0.578,0.61	0.583,0.538	0.033
0.474,0.482	0.508,0.432	0.008
0.559,0.532	0.405,0.492	0.097
0.644,0.59	0.656,0.655	-0.038
0.471,0.51	0.446,0.507	0.014
0.348,0.37	0.409,0.382	-0.036
0.014,0.0	0.025,0.013	-0.012
0.549,0.678	0.591,0.659	-0.011
0.417,0.472	0.486,0.385	0.009
0.923,0.824	0.7,0.8	0.123
0.523,0.509	0.492,0.512	0.014
0.513,0.509	0.489,0.487	0.023
0.627,0.572	0.641,0.669	-0.056
0.331,0.427	0.298,0.318	0.071
0.532,0.525	0.735,0.763	-0.221
0.342,0.526	0.5,0.568	-0.1
0.187,0.174	0.075,0.042	0.122
1.0,1.0	0.788,1.0	0.106
0.495,0.533	0.527,0.497	0.002
0.492,0.537	0.492,0.486	0.025
0.56,0.583	0.601,0.581	-0.019
1.0,0.998	0.997,0.994	0.003
0.392,0.369	0.344,0.334	0.042
0.428,0.404	0.395,0.377	0.03
0.493,0.455	0.466,0.473	0.004
0.226,0.128	0.148,0.242	-0.018
0.674,0.671	0.701,0.649	-0.002
0.538,0.557	0.561,0.549	-0.007
0.204,0.188	0.108,0.073	0.106
0.073,0.094	0.024,0.027	0.058
0.085,0.069	0.0,0.0	0.077
