ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	1,1	7,8	1,0	11,0	175	99	1	1.0	0.075,0.066	0.049,NA	0.022
1	106,111	233,269	52,24	178,123	198	99	1	1.0	0.185,0.171	0.127,0.089	0.07
2	54,37	232,292	39,16	170,118	198	99	1	1.0	0.104,0.06	0.103,0.063	-0.001
3	15,11	19,15	15,4	10,5	177	99	1	1.0	0.306,0.291	0.456,0.309	-0.084
4	31,36	116,116	20,6	86,44	198	99	1	1.0	0.118,0.134	0.104,0.064	0.042
5	13,23	98,115	14,7	72,37	196	99	1	1.0	0.063,0.092	0.089,0.087	-0.01
6	28,35	11,17	32,10	9,5	198	99	1	1.0	0.56,0.507	0.64,0.5	-0.036
7	24,33	7,5	23,14	0,3	191	99	0.280760778484	1.0	0.64,0.774	1.0,0.708	-0.147
8	501,417	112,107	304,121	68,54	188	99	1	1.0	0.702,0.672	0.702,0.541	0.066
9	15,1	0,1	6,2	0,1	192	99	1	1.0	1.0,0.34	1.0,0.508	-0.084
10	130,197	471,497	75,82	380,241	178	99	1	1.0	0.133,0.181	0.099,0.159	0.028
11	147,180	2896,3207	167,105	2743,1660	162	99	1	1.0	0.03,0.033	0.036,0.037	-0.005
12	49,40	68,84	19,22	44,26	198	99	1	1.0	0.265,0.192	0.178,0.297	-0.009
13	86,62	369,364	56,22	326,130	175	99	1	1.0	0.116,0.088	0.089,0.087	0.014
14	2,1	25,59	3,1	26,14	182	99	1	1.0	0.042,0.009	0.059,0.037	-0.022
15	23,27	53,58	16,11	27,18	196	99	1	1.0	0.18,0.19	0.23,0.236	-0.048
16	12,11	78,51	6,4	34,14	197	99	1	1.0	0.072,0.098	0.081,0.126	-0.019
17	120,103	12,22	74,32	8,7	198	99	1	1.0	0.833,0.701	0.822,0.696	0.008
18	2,2	77,84	1,1	36,28	198	99	1	1.0	0.013,0.012	0.014,0.018	-0.003
19	50,35	109,110	30,18	51,31	182	99	1	1.0	0.2,0.148	0.242,0.24	-0.067
20	7,7	74,65	4,8	53,21	198	99	1	1.0	0.045,0.051	0.036,0.16	-0.05
21	0,0	25,21	0,3	12,9	175	99	1	1.0	0.0,0.0	0.0,0.159	-0.08
22	21,14	164,140	11,11	101,53	198	99	1	1.0	0.06,0.048	0.052,0.094	-0.019
23	0,0	13,11	3,2	5,2	194	99	0.469819882038	1.0	0.0,0.0	0.234,0.338	-0.286
24	3,6	13,7	5,0	3,0	165	99	1	1.0	0.122,0.34	0.5,NA	-0.269
26	71,62	65,76	65,29	62,30	198	99	1	1.0	0.353,0.29	0.344,0.326	-0.013
27	16,6	258,298	8,6	215,103	181	99	1	1.0	0.033,0.011	0.02,0.031	-0.004
28	15,18	0,0	14,10	0,1	191	99	1	1.0	1.0,1.0	1.0,0.838	0.081
29	55,54	1924,2210	22,14	1457,787	174	99	1	1.0	0.016,0.014	0.009,0.01	0.005
30	20,31	2003,2266	19,8	1452,795	190	99	1	1.0	0.005,0.007	0.007,0.005	0.0
31	4,16	158,133	10,5	144,60	187	99	1	1.0	0.013,0.06	0.035,0.042	-0.002
32	77,95	2,2	87,82	1,3	198	99	1	1.0	0.951,0.96	0.978,0.932	0.0
33	8,8	31,16	53,47	9,4	198	99	1.97764027376e-12	1.59397806065056e-09	0.114,0.2	0.746,0.855	-0.643
34	48,73	361,439	55,42	316,165	180	99	1	1.0	0.068,0.084	0.087,0.123	-0.029
35	16,11	53,51	8,1	41,16	198	99	1	1.0	0.131,0.097	0.089,0.03	0.055
36	6,1	67,71	1,0	57,23	171	99	1	1.0	0.049,0.008	0.01,0.0	0.024
38	1,0	0,0	1,2	1,0	188	99	1	1.0	1.0,NA	0.345,1.0	0.328
39	32,33	222,221	20,6	158,86	170	99	1	1.0	0.077,0.08	0.069,0.039	0.024
40	144,203	19,18	155,64	25,8	177	99	1	1.0	0.809,0.863	0.776,0.817	0.04
42	11,6	20,14	10,9	3,6	196	99	0.0577553103989	1.0	0.217,0.178	0.627,0.431	-0.332
43	9,7	11,9	10,6	3,4	172	99	0.229371518515	1.0	0.32,0.309	0.657,0.463	-0.246
44	5,1	4,4	0,0	2,1	177	99	0.273411872134	1.0	0.411,0.123	0.0,0.0	0.267
46	2,4	4,4	0,0	0,1	198	99	1	1.0	0.2,0.333	NA,0.0	0.267
48	0,2	8,4	0,0	0,1	198	99	1	1.0	0.0,0.2	NA,0.0	0.1
49	53,70	372,443	18,15	314,140	198	99	1	1.0	0.066,0.073	0.028,0.051	0.03
50	248,256	1,3	231,96	3,2	190	99	1	1.0	0.992,0.978	0.976,0.962	0.016
51	7,7	0,3	7,3	0,0	198	99	1	1.0	1.0,0.538	1.0,1.0	-0.231
52	9,2	9,11	4,2	11,2	198	99	1	1.0	0.333,0.083	0.154,0.333	-0.035
53	0,2	4,0	2,0	0,0	198	99	1	1.0	0.0,1.0	1.0,NA	-0.5
55	133,126	1,0	115,64	0,0	195	99	1	1.0	0.985,1.0	1.0,1.0	-0.008
58	19,18	20,22	16,4	17,11	197	99	1	1.0	0.323,0.291	0.321,0.155	0.069
59	60,53	300,405	41,34	248,131	198	99	1	1.0	0.091,0.061	0.076,0.115	-0.02
60	37,32	174,200	45,32	115,79	197	99	1	1.0	0.097,0.074	0.164,0.169	-0.081
61	14,5	29,37	13,5	28,13	198	99	1	1.0	0.194,0.063	0.188,0.161	-0.046
63	19,26	28,37	14,21	47,14	198	99	1	1.0	0.253,0.26	0.13,0.429	-0.023
64	23,13	70,56	44,31	45,11	191	99	0.00584633346522	0.2884986595694278	0.146,0.107	0.336,0.594	-0.338
65	7,7	52,27	7,5	33,9	198	99	1	1.0	0.063,0.115	0.096,0.217	-0.068
66	10,3	7,10	2,1	5,4	165	99	0.682804808088	1.0	0.462,0.153	0.194,0.13	0.145
67	14,7	52,39	10,3	44,22	177	99	1	1.0	0.131,0.091	0.113,0.071	0.019
68	26,49	29,62	34,13	25,22	198	99	1	1.0	0.31,0.283	0.405,0.228	-0.02
69	19,23	34,27	18,6	15,4	198	99	0.795041577933	1.0	0.218,0.299	0.375,0.429	-0.144
70	3,6	0,0	0,0	1,0	198	99	1	1.0	1.0,1.0	0.0,NA	1.0
73	50,45	18,24	44,19	19,11	198	99	1	1.0	0.581,0.484	0.537,0.463	0.032
74	22,23	154,209	17,7	119,70	198	99	1	1.0	0.067,0.052	0.067,0.048	0.002
76	7,5	124,126	6,4	96,47	198	99	1	1.0	0.027,0.019	0.03,0.041	-0.013
77	13,7	79,89	14,5	51,20	194	99	1	1.0	0.077,0.039	0.123,0.113	-0.06
78	11,40	112,120	13,6	55,27	178	99	1	1.0	0.052,0.156	0.116,0.11	-0.009
79	0,1	110,136	0,0	64,40	180	99	1	1.0	0.0,0.004	0.0,0.0	0.002
80	26,31	25,38	16,4	25,12	198	99	0.941504963909	1.0	0.342,0.29	0.242,0.143	0.123
81	36,53	120,128	43,21	92,56	197	99	1	1.0	0.131,0.172	0.19,0.159	-0.023
82	119,58	0,1	45,19	0,0	198	99	1	1.0	1.0,0.967	1.0,1.0	-0.016
