IncLevel1	IncLevel2	IncLevelDifference
0.005,0.0	0.027,0.0	-0.011
0.556,0.758	0.485,0.556	0.137
0.171,0.0	0.0,0.0	0.086
0.0,0.0	0.117,0.0	-0.059
0.915,0.855	0.866,0.819	0.042
0.004,0.0	0.032,0.019	-0.024
0.004,0.0	0.0,0.0	0.002
0.99,1.0	1.0,0.935	0.027
0.34,0.186	0.162,0.508	-0.072
0.143,0.154	0.043,0.0	0.127
0.141,0.0	0.063,0.0	0.039
0.017,0.0	0.05,0.0	-0.017
0.894,0.889	0.865,0.86	0.029
0.486,0.407	0.473,0.404	0.008
0.008,0.02	0.015,0.017	-0.002
1.0,0.975	1.0,1.0	-0.012
0.742,0.742	0.794,0.852	-0.081
0.949,1.0	1.0,1.0	-0.026
0.027,0.025	0.0,0.167	-0.058
0.987,1.0	1.0,1.0	-0.006
0.99,0.99	1.0,1.0	-0.01
0.252,0.265	0.126,0.228	0.082
0.009,0.007	0.013,0.02	-0.009
0.038,0.046	0.098,0.059	-0.037
0.008,0.044	0.022,0.057	-0.014
0.009,0.0	0.0,0.031	-0.011
0.121,0.0	0.0,0.0	0.06
0.909,0.939	0.889,0.877	0.041
0.005,0.003	0.006,0.0	0.001
0.84,0.644	1.0,0.75	-0.133
0.952,0.969	0.963,1.0	-0.021
0.024,0.044	0.035,0.063	-0.015
0.063,0.026	0.046,0.07	-0.014
0.13,0.151	0.143,0.2	-0.031
0.014,0.01	0.0,0.011	0.007
0.556,0.6	1.0,1.0	-0.422
0.942,0.986	1.0,1.0	-0.036
1.0,1.0	0.96,1.0	0.02
1.0,1.0	1.0,0.947	0.026
0.21,0.141	0.175,0.143	0.017
0.955,0.965	0.817,0.9	0.101
0.014,0.009	0.019,0.0	0.002
0.012,0.01	0.013,0.032	-0.011
0.118,0.155	0.081,0.108	0.042
0.333,0.319	0.3,0.194	0.079
0.002,0.0	0.0,0.0	0.001
0.921,1.0	0.625,1.0	0.148
0.885,1.0	1.0,1.0	-0.057
0.471,0.45	0.086,0.572	0.132
0.754,1.0	1.0,0.68	0.037
0.217,0.225	0.099,0.087	0.128
0.008,0.007	0.018,0.0	-0.001
0.117,0.061	0.101,0.122	-0.023
0.16,0.27	0.098,0.448	-0.058
0.8,0.368	1.0,0.75	-0.291
1.0,0.984	1.0,1.0	-0.008
0.857,0.862	1.0,1.0	-0.141
0.926,0.918	1.0,1.0	-0.078
0.628,0.905	0.714,0.667	0.076
0.032,0.015	0.027,0.029	-0.005
0.151,0.128	0.086,0.046	0.074
0.443,0.345	0.472,0.533	-0.108
0.342,0.28	0.0,0.0	0.311
0.694,1.0	0.43,0.43	0.417
0.007,0.008	0.003,0.0	0.006
0.981,0.989	1.0,1.0	-0.015
0.023,0.031	0.028,0.059	-0.016
1.0,0.641	1.0,1.0	-0.179
0.05,0.037	0.023,0.018	0.023
0.297,0.559	0.458,0.458	-0.03
0.774,0.609	0.929,0.873	-0.21
1.0,0.678	1.0,1.0	-0.161
0.981,0.985	1.0,1.0	-0.017
0.0,0.038	0.0,0.0	0.019
0.05,0.0	0.0,0.08	-0.015
0.714,1.0	0.0,NA	0.857
0.132,0.097	0.0,0.0	0.115
0.0,0.062	0.0,0.117	-0.028
0.955,1.0	1.0,1.0	-0.022
0.055,0.046	0.075,0.103	-0.038
0.009,0.0	0.014,0.043	-0.024
1.0,0.959	0.906,1.0	0.026
0.943,0.87	0.978,0.965	-0.065
0.015,0.014	0.022,0.038	-0.015
0.823,0.864	0.862,0.971	-0.073
0.163,0.236	0.036,0.079	0.142
0.994,0.996	1.0,1.0	-0.005
0.17,0.0	0.141,0.621	-0.296
0.101,0.063	0.049,0.0	0.058
0.975,1.0	0.967,0.962	0.023
