IncLevel1	IncLevel2	IncLevelDifference
0.008,0.009,0.011,0.0,0.018,0.005	0.0,0.0,0.051,0.012,0.0,0.018	-0.005
0.143,0.857,0.5,0.429,0.238,0.5	1.0,1.0,0.333,0.429,0.44,1.0	-0.256
0.0,0.0,0.104,0.0,0.0,0.0	0.259,0.0,0.0,0.0,0.0,0.0	-0.026
0.0,0.0,0.0,0.0,0.067,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.011
1.0,0.881,0.905,0.912,0.893,0.912	0.885,0.931,0.871,0.901,0.941,0.878	0.016
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.978,1.0,1.0,1.0	0.004
0.009,0.003,0.004,0.002,0.0,0.0	0.006,0.013,0.024,0.031,0.023,0.017	-0.016
0.004,0.01,0.011,0.0,0.004,0.0	0.002,0.003,0.003,0.0,0.006,0.0	0.003
1.0,0.992,1.0,1.0,0.989,1.0	1.0,1.0,0.984,1.0,0.981,0.963	0.009
1.0,1.0,1.0,1.0,0.895,1.0	NA,0.667,NA,NA,1.0,NA	0.149
0.474,0.667,0.565,0.765,0.286,0.619	0.333,0.375,0.158,0.857,0.579,0.714	0.06
0.0,0.111,0.067,0.077,0.053,0.25	0.067,0.333,0.053,0.143,0.097,0.0	-0.022
0.0,NA,1.0,NA,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA	-0.25
0.179,0.127,0.077,0.089,0.061,0.0	0.0,0.368,0.0,0.163,0.111,0.0	-0.018
1.0,1.0,1.0,1.0,1.0,1.0	0.964,1.0,1.0,0.914,0.966,1.0	0.026
0.125,0.151,0.053,0.062,0.107,0.015	0.1,0.029,0.143,0.025,0.105,0.0	0.019
0.891,0.847,0.879,0.907,0.908,0.92	0.792,0.802,0.833,0.812,0.858,0.897	0.06
0.714,0.623,0.726,0.773,0.718,0.747	0.494,0.561,0.576,0.592,0.64,0.692	0.124
0.053,0.032,0.029,0.014,0.018,0.032	0.014,0.041,0.045,0.061,0.031,0.015	-0.005
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.957,1.0	0.007
1.0,1.0,1.0,1.0,1.0,0.606	0.735,0.847,1.0,0.442,1.0,0.735	0.141
1.0,1.0,1.0,1.0,0.977,0.928	0.959,1.0,1.0,0.983,1.0,1.0	-0.006
0.222,0.106,0.059,0.13,0.094,0.074	0.111,0.0,0.158,0.0,0.122,0.0	0.049
1.0,1.0,0.971,0.971,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
1.0,1.0,0.989,0.994,1.0,0.994	0.991,1.0,1.0,1.0,1.0,1.0	-0.002
0.341,0.383,0.164,0.399,0.166,0.538	0.127,0.151,0.262,0.311,0.293,0.383	0.077
0.0,0.008,0.016,0.018,0.03,0.016	0.0,0.0,0.0,0.016,0.022,0.036	0.002
0.068,0.121,0.056,0.071,0.073,0.127	0.107,0.187,0.132,0.157,0.068,0.019	-0.026
0.0,0.008,0.011,0.03,0.007,0.041	0.014,0.029,0.035,0.008,0.01,0.032	-0.005
0.02,0.0,0.01,0.0,0.0,0.0	0.038,0.011,0.0,0.016,0.013,0.016	-0.011
0.0,0.0,0.133,0.0,0.0,0.103	0.118,0.0,0.0,0.305,0.0,0.0	-0.031
0.83,0.802,0.842,0.725,0.859,0.857	0.854,0.394,0.951,0.833,0.744,0.846	0.049
0.011,0.008,0.007,0.008,0.006,0.003	0.006,0.0,0.0,0.024,0.012,0.007	-0.001
0.667,1.0,0.864,0.833,1.0,0.5	1.0,1.0,1.0,1.0,0.826,0.8	-0.127
0.935,0.935,0.964,0.973,0.967,0.957	1.0,1.0,0.969,0.928,0.978,1.0	-0.024
0.041,0.028,0.028,0.056,0.043,0.048	0.044,0.046,0.034,0.072,0.057,0.049	-0.01
0.043,0.049,0.069,0.129,0.048,0.103	0.077,0.074,0.038,0.091,0.088,0.113	-0.007
0.178,0.124,0.158,0.111,0.265,0.158	0.288,0.254,0.143,0.196,0.19,0.18	-0.043
0.135,0.095,0.113,0.135,0.112,0.155	0.062,0.163,0.064,0.099,0.135,0.075	0.025
1.0,0.0,1.0,1.0,1.0,0.2	1.0,NA,NA,1.0,NA,NA	-0.3
1.0,1.0,1.0,1.0,0.965,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
1.0,1.0,1.0,1.0,0.981,0.974	1.0,1.0,1.0,1.0,1.0,1.0	-0.007
1.0,1.0,1.0,0.976,1.0,0.977	1.0,1.0,0.922,1.0,1.0,1.0	0.005
1.0,0.973,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
1.0,1.0,1.0,1.0,0.956,1.0	1.0,0.871,1.0,1.0,1.0,1.0	0.014
0.101,0.164,0.178,0.097,0.134,0.031	0.14,0.169,0.088,0.173,0.261,0.1	-0.038
0.923,0.99,1.0,0.966,0.977,0.986	0.911,0.879,0.847,0.941,0.906,0.892	0.078
0.029,0.051,0.076,0.065,0.042,0.024	0.048,0.019,0.036,0.099,0.036,0.0	0.008
1.0,1.0,1.0,1.0,0.988,1.0	0.985,1.0,1.0,1.0,0.992,1.0	0.002
0.056,0.074,0.015,0.007,0.03,0.015	0.007,0.038,0.016,0.019,0.025,0.051	0.007
0.195,0.214,0.19,0.129,0.156,0.259	0.083,0.135,0.073,0.131,0.119,0.143	0.076
0.459,0.5,0.459,0.545,0.25,0.5	0.667,0.417,0.375,0.362,0.371,0.333	0.031
0.007,0.0,0.0,0.003,0.0,0.0	0.0,0.005,0.0,0.002,0.0,0.0	0.001
0.914,0.942,0.81,1.0,1.0,1.0	1.0,0.681,0.415,0.262,0.833,0.74	0.289
0.639,0.561,0.858,0.688,0.834,0.839	0.383,0.343,0.329,0.616,0.437,0.391	0.32
1.0,1.0,0.766,1.0,0.88,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.059
0.288,0.333,0.198,0.283,0.309,0.354	0.08,0.044,0.053,0.078,0.068,0.091	0.225
0.004,0.02,0.026,0.02,0.024,0.02	0.02,0.007,0.027,0.008,0.013,0.021	0.003
0.159,0.133,0.086,0.174,0.173,0.143	0.081,0.231,0.073,0.153,0.114,0.097	0.02
0.314,0.169,0.08,0.191,0.214,0.277	0.091,0.13,0.133,0.12,0.161,1.0	-0.065
0.333,0.35,0.833,0.833,0.391,0.263	0.667,1.0,0.778,1.0,0.818,0.778	-0.34
1.0,1.0,1.0,1.0,1.0,0.967	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
1.0,1.0,0.923,0.714,0.9,1.0	1.0,0.778,1.0,0.895,1.0,1.0	-0.023
1.0,1.0,0.944,0.895,0.939,1.0	1.0,0.895,1.0,0.926,1.0,1.0	-0.007
1.0,1.0,1.0,1.0,0.964,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
0.684,0.943,0.727,0.895,0.756,0.947	0.84,0.4,0.724,0.796,0.687,0.667	0.14
0.046,0.052,0.056,0.05,0.025,0.024	0.056,0.071,0.049,0.061,0.055,0.045	-0.014
0.224,0.066,0.083,0.443,0.074,0.0	0.034,0.083,0.113,0.0,0.389,0.203	0.011
0.4,0.442,0.484,0.143,0.345,0.277	0.657,0.364,0.615,0.422,0.263,0.412	-0.107
0.547,1.0,1.0,1.0,1.0,1.0	1.0,0.547,0.0,0.446,0.421,NA	0.442
0.005,0.008,0.007,0.005,0.008,0.01	0.007,0.013,0.009,0.003,0.009,0.0	0.0
0.972,0.993,0.98,0.98,0.987,0.975	1.0,1.0,0.99,1.0,1.0,1.0	-0.017
0.066,0.064,0.034,0.038,0.054,0.051	0.069,0.047,0.046,0.055,0.07,0.058	-0.006
0.022,0.066,0.071,0.058,0.04,0.055	0.018,0.061,0.033,0.105,0.031,0.055	0.001
0.687,0.0,0.196,0.745,0.0,1.0	1.0,1.0,0.422,0.687,NA,NA	-0.339
0.778,0.25,0.538,0.818,0.4,1.0	1.0,1.0,0.889,0.931,1.0,1.0	-0.339
1.0,1.0,1.0,1.0,1.0,0.683	1.0,1.0,1.0,1.0,1.0,1.0	-0.053
1.0,1.0,1.0,1.0,0.969,1.0	1.0,1.0,1.0,0.989,1.0,1.0	-0.003
1.0,1.0,1.0,1.0,1.0,0.974	1.0,1.0,1.0,1.0,0.983,1.0	-0.001
0.029,0.0,0.032,0.0,0.0,0.091	0.0,0.0,0.0,0.0,0.0,0.0	0.025
0.0,0.0,0.0,0.115,0.0,0.0	0.312,0.0,0.0,0.08,0.0,0.0	-0.046
NA,1.0,1.0,0.2,1.0,1.0	NA,0.0,NA,0.6,0.0,NA	0.64
0.308,0.086,0.082,0.157,0.129,0.077	0.0,0.0,0.0,0.0,0.0,0.0	0.14
0.0,0.0,0.0,0.0,0.533,0.061	0.0,0.0,0.0,0.246,0.085,0.0	0.044
0.133,0.075,0.014,0.022,0.107,0.101	0.117,0.07,0.143,0.067,0.088,0.103	-0.023
0.0,0.0,0.012,0.01,0.013,0.0	0.015,0.064,0.0,0.018,0.038,0.0	-0.017
1.0,1.0,1.0,0.966,0.959,0.964	1.0,1.0,1.0,0.936,1.0,0.938	0.002
1.0,1.0,1.0,1.0,1.0,0.972	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
0.853,0.967,0.913,0.825,0.951,0.964	0.934,1.0,1.0,0.95,0.986,0.961	-0.06
0.045,0.029,0.025,0.033,0.031,0.023	0.027,0.035,0.038,0.046,0.032,0.058	-0.008
0.908,0.888,0.881,0.843,0.986,0.882	0.833,0.906,0.802,0.782,0.887,0.96	0.036
0.066,0.179,0.106,0.362,0.367,0.492	0.151,0.0,0.0,0.042,0.226,0.124	0.171
0.989,0.992,0.991,0.995,0.995,0.996	0.998,1.0,0.997,1.0,0.995,1.0	-0.005
0.341,0.341,0.187,0.315,0.283,0.847	0.0,0.356,0.137,0.133,0.216,0.408	0.177
0.536,0.469,0.564,0.562,0.463,0.553	0.522,0.362,0.519,0.467,0.382,0.549	0.058
0.0,0.024,0.0,0.016,0.047,0.135	0.078,0.135,0.085,0.092,0.054,0.0	-0.037
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.891,1.0	0.018
0.01,0.011,0.003,0.007,0.011,0.018	0.008,0.012,0.011,0.02,0.007,0.021	-0.003
0.778,1.0,1.0,1.0,0.667,1.0	1.0,1.0,0.867,1.0,1.0,1.0	-0.07
0.086,0.177,0.0,0.0,0.07,0.0	0.077,0.0,0.0,0.0,0.274,0.274	-0.049
0.232,0.086,0.194,0.361,0.201,0.112	0.858,0.492,0.819,0.693,0.653,0.501	-0.472
0.0,0.143,0.055,0.024,0.0,0.0	0.0,0.0,0.0,0.091,0.037,0.0	0.016
0.0,0.013,0.013,0.005,0.002,0.019	0.007,0.005,0.009,0.007,0.008,0.0	0.003
0.008,0.007,0.004,0.009,0.004,0.0	0.004,0.0,0.003,0.005,0.006,0.0	0.002
1.0,0.8,0.9,1.0,0.872,1.0	0.859,1.0,0.906,1.0,0.902,0.871	0.006
0.04,0.024,0.034,0.007,0.015,0.042	0.026,0.026,0.018,0.023,0.038,0.024	0.001
1.0,0.96,1.0,0.966,0.882,0.984	0.958,1.0,0.941,1.0,0.949,0.583	0.06
