ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
3	1,2,2,0,3,1	60,108,87,63,82,102	0,0,5,2,0,1	52,36,47,80,85,28	98	49	1	1.0
4	1,12,2,3,5,4	3,1,1,2,8,2	7,6,3,9,11,3	0,0,3,6,7,0	98	49	0.218754912853	1.0
5	0,0,1,0,0,0	3,4,6,7,8,10	1,0,0,0,0,0	2,1,3,3,3,1	70	49	1	1.0
7	0,0,0,0,1,0	6,23,8,13,7,14	0,0,0,0,0,0	8,5,7,16,7,6	98	49	1	1.0
8	58,89,82,53,115,53	0,7,5,3,8,3	66,69,81,109,109,37	5,3,7,7,4,3	84	49	1	1.0
9	56,87,80,49,108,52	0,0,0,0,0,0	66,65,77,102,101,36	0,0,1,0,0,0	84	49	1	1.0
10	4,2,3,1,0,0	218,377,337,299,369,417	3,4,9,21,13,4	267,152,186,330,274,117	98	49	1	1.0
11	1,5,4,0,2,0	249,431,318,240,461,348	1,1,1,0,3,0	369,251,297,333,424,154	56	49	1	1.0
14	124,253,144,124,172,186	0,1,0,0,1,0	140,79,121,115,208,52	0,0,1,0,2,1	98	49	1	1.0
15	5,26,7,7,17,3	0,0,0,0,1,0	0,4,0,0,2,0	0,1,0,0,0,0	98	49	1	1.0
16	9,12,13,13,8,13	5,3,5,2,10,4	5,6,3,24,11,5	5,5,8,2,4,1	98	49	1	1.0
17	0,1,1,2,1,4	8,4,7,12,9,6	1,2,1,6,3,0	7,2,9,18,14,4	98	49	1	1.0
18	0,0,1,0,1,5	3,0,0,0,0,0	1,2,6,1,5,0	0,0,0,0,0,0	98	49	1	1.0
19	3,1,1,2,1,0	8,4,7,12,9,6	0,2,0,6,3,0	7,2,9,18,14,4	84	49	1	1.0
20	13,28,28,24,30,26	0,0,0,0,0,0	30,15,18,12,32,7	1,0,0,1,1,0	55	49	1	1.0
21	4,11,4,2,6,1	14,31,36,15,25,32	6,1,4,2,8,0	27,17,12,39,34,16	98	49	1	1.0
22	105,158,135,140,170,181	9,20,13,10,12,11	114,104,100,191,156,50	21,18,14,31,18,4	70	49	1	1.0
23	45,66,69,68,61,65	9,20,13,10,12,11	41,46,38,90,64,18	21,18,14,31,18,4	98	49	0.423307356367	1.0
24	7,6,4,2,4,8	63,92,67,73,110,121	2,5,6,14,6,1	73,58,63,107,94,32	98	49	1	1.0
25	32,72,59,58,52,65	0,0,0,0,0,0	27,26,23,57,45,24	0,0,0,0,1,0	98	49	1	1.0
26	2,11,4,3,8,5	0,0,0,0,0,3	3,6,3,6,5,3	1,1,0,7,0,1	53	49	1	1.0
27	47,41,47,50,46,41	0,0,0,0,1,3	25,15,34,60,57,17	1,0,0,1,0,0	52	49	1	1.0
