ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	24,45,40,34,58,51	53,69,51,45,60,64	27,40,25,57,41,11	44,27,24,38,39,15	210	238	1	1.0	0.339,0.425,0.471,0.461,0.523,0.475	0.41,0.627,0.541,0.63,0.544,0.454	-0.085
1	84,146,118,92,137,144	212,297,267,243,322,292	124,56,122,120,153,59	228,194,222,300,336,94	230	218	1	1.0	0.273,0.318,0.295,0.264,0.287,0.319	0.34,0.215,0.342,0.275,0.301,0.373	-0.015
2	68,111,93,91,105,113	51,72,71,51,61,74	96,90,97,126,108,42	62,54,90,56,110,25	217	196	1	1.0	0.546,0.582,0.542,0.617,0.609,0.58	0.583,0.601,0.493,0.67,0.47,0.603	0.009
3	1,2,0,0,1,0	156,280,174,179,280,206	1,0,1,0,2,0	143,139,163,227,226,73	283	391	1	1.0	0.009,0.01,0.0,0.0,0.005,0.0	0.01,0.0,0.008,0.0,0.012,0.0	-0.001
4	65,73,62,71,89,85	16,13,18,17,27,10	68,43,68,71,88,29	12,3,4,7,6,2	262	219	0.453344675316	1.0	0.773,0.824,0.742,0.777,0.734,0.877	0.826,0.923,0.934,0.894,0.925,0.924	-0.117
5	10,13,13,25,23,10	156,299,178,173,290,217	19,9,25,16,19,3	147,150,169,231,236,77	262	539	1	1.0	0.117,0.082,0.131,0.229,0.14,0.087	0.21,0.11,0.233,0.125,0.142,0.074	-0.018
6	10,13,13,25,23,10	156,280,174,179,280,206	19,9,25,16,19,3	143,139,163,227,226,73	262	391	1	1.0	0.087,0.065,0.1,0.172,0.109,0.068	0.165,0.088,0.186,0.095,0.111,0.058	-0.017
7	26,43,34,38,50,76	35,46,55,33,48,53	43,15,41,38,39,11	38,25,64,49,81,21	189	194	1	1.0	0.433,0.49,0.388,0.542,0.517,0.595	0.537,0.381,0.397,0.443,0.331,0.35	0.088
8	5,19,10,9,14,12	62,129,112,76,136,67	20,8,12,24,17,5	75,62,64,120,112,26	230	230	1	1.0	0.075,0.128,0.082,0.106,0.093,0.152	0.211,0.114,0.158,0.167,0.132,0.161	-0.051
9	126,183,108,117,158,122	44,74,59,40,65,51	106,74,61,116,126,45	36,25,29,47,56,14	229	202	1	1.0	0.716,0.686,0.618,0.721,0.682,0.678	0.722,0.723,0.65,0.685,0.665,0.739	-0.014
10	46,64,43,46,66,53	29,46,41,37,51,48	29,38,22,54,49,17	43,32,25,29,25,17	210	203	1	1.0	0.605,0.574,0.503,0.546,0.556,0.516	0.395,0.534,0.46,0.643,0.655,0.492	0.02
11	1,1,0,1,2,3	5,3,9,3,2,4	0,0,0,0,2,0	0,5,0,3,9,1	263	342	1	1.0	0.206,0.302,0.0,0.302,0.565,0.494	NA,0.0,NA,0.0,0.224,0.0	0.256
12	380,669,435,385,494,459	131,200,141,116,150,170	492,298,332,513,478,154	130,74,113,192,145,50	239	203	1	1.0	0.711,0.74,0.724,0.738,0.737,0.696	0.763,0.774,0.714,0.694,0.737,0.723	-0.01
14	122,250,148,168,192,226	512,793,449,580,707,404	167,189,169,250,239,110	655,554,578,674,667,198	216	229	1	1.0	0.202,0.251,0.259,0.235,0.224,0.372	0.213,0.266,0.237,0.282,0.275,0.371	-0.017
15	307,601,297,272,431,311	143,223,115,109,233,164	564,427,484,611,859,244	235,170,194,262,356,91	231	218	1	1.0	0.67,0.718,0.709,0.702,0.636,0.642	0.694,0.703,0.702,0.688,0.695,0.717	-0.02
16	52,76,42,69,52,84	37,64,72,39,70,50	40,37,43,64,70,27	58,32,45,57,76,25	235	234	1	1.0	0.583,0.542,0.367,0.638,0.425,0.626	0.407,0.535,0.488,0.528,0.478,0.518	0.038
18	2,7,3,7,6,5	4,11,12,10,16,5	5,0,0,5,8,2	8,9,11,4,14,10	260	253	0.784552672017	1.0	0.327,0.382,0.196,0.405,0.267,0.493	0.378,0.0,0.0,0.549,0.357,0.163	0.104
19	509,800,664,500,758,631	12,42,45,18,55,25	572,402,472,561,791,214	27,11,24,25,23,24	216	167	1	1.0	0.97,0.936,0.919,0.956,0.914,0.951	0.942,0.966,0.938,0.946,0.964,0.873	0.003
20	294,467,432,363,570,439	255,435,296,287,409,316	333,317,330,529,494,188	307,231,220,349,457,136	224	197	1	1.0	0.503,0.486,0.562,0.527,0.551,0.55	0.488,0.547,0.569,0.571,0.487,0.549	-0.005
21	29,34,49,28,22,23	61,81,64,58,57,66	10,18,12,36,50,22	37,29,49,77,44,29	201	303	1	1.0	0.417,0.388,0.536,0.421,0.368,0.344	0.289,0.483,0.27,0.413,0.631,0.533	-0.024
22	3548,5827,3815,3407,4724,4001	4024,6784,4617,4194,5653,5232	5109,3425,4233,5132,6005,1950	5654,4009,5003,6455,7728,2555	215	227	1	1.0	0.482,0.476,0.466,0.462,0.469,0.447	0.488,0.474,0.472,0.456,0.451,0.446	0.003
23	3592,5633,4076,3687,4752,4671	2147,3198,2423,2011,2980,2738	4599,3216,4293,5288,6324,2329	2599,1905,2485,3298,3787,1265	254	215	1	1.0	0.586,0.599,0.587,0.608,0.574,0.591	0.6,0.588,0.594,0.576,0.586,0.609	-0.001
24	196,359,251,290,337,318	117,159,152,152,203,192	232,189,245,264,302,97	131,70,145,202,221,73	259	206	1	1.0	0.571,0.642,0.568,0.603,0.569,0.568	0.585,0.682,0.573,0.51,0.521,0.514	0.023
26	5,11,15,4,24,10	22,67,36,40,48,37	10,1,5,1,19,0	17,12,22,26,27,14	266	259	1	1.0	0.181,0.138,0.289,0.089,0.327,0.208	0.364,0.075,0.181,0.036,0.407,0.0	0.028
27	262,469,374,296,429,394	137,243,169,164,225,196	300,243,248,329,459,169	162,134,162,189,211,91	199	183	1	1.0	0.638,0.64,0.671,0.624,0.637,0.649	0.63,0.625,0.585,0.616,0.667,0.631	0.017
28	0,1,4,1,0,1	74,134,96,88,129,69	0,2,0,0,0,0	59,48,46,87,88,34	230	230	1	1.0	0.0,0.007,0.04,0.011,0.0,0.014	0.0,0.04,0.0,0.0,0.0,0.0	0.005
29	60,113,66,69,87,88	73,134,97,88,129,69	55,69,39,74,72,30	59,48,46,87,88,34	230	230	1	1.0	0.451,0.457,0.405,0.439,0.403,0.561	0.482,0.59,0.459,0.46,0.45,0.469	-0.032
30	29,38,42,45,51,48	69,112,68,72,133,83	23,23,21,40,24,18	66,67,51,87,98,29	230	230	1	1.0	0.296,0.253,0.382,0.385,0.277,0.366	0.258,0.256,0.292,0.315,0.197,0.383	0.043
31	96,143,126,113,159,118	146,148,138,118,202,144	74,46,74,99,88,25	78,58,78,102,112,30	231	213	1	1.0	0.377,0.471,0.457,0.469,0.421,0.43	0.467,0.422,0.467,0.472,0.42,0.435	-0.01
32	92,159,105,127,151,118	161,272,237,170,261,249	148,111,102,132,181,48	233,189,190,277,316,108	198	264	1	1.0	0.432,0.438,0.371,0.499,0.435,0.387	0.459,0.439,0.417,0.389,0.433,0.372	0.009
33	6,9,3,3,3,11	127,210,134,138,218,153	4,3,9,12,5,8	130,74,144,127,184,66	256	232	1	1.0	0.041,0.037,0.02,0.019,0.012,0.061	0.027,0.035,0.054,0.079,0.024,0.099	-0.021
34	84,150,97,73,110,115	127,210,134,138,218,153	87,45,73,87,130,60	130,74,144,127,184,66	217	232	1	1.0	0.414,0.433,0.436,0.361,0.35,0.446	0.417,0.394,0.351,0.423,0.43,0.493	-0.011
35	30,40,37,41,31,33	42,68,56,39,72,66	19,25,25,39,47,13	64,36,59,65,48,33	188	206	1	1.0	0.439,0.392,0.42,0.535,0.321,0.354	0.245,0.432,0.317,0.397,0.518,0.302	0.042
36	1082,1527,1243,1289,1633,1605	103,148,124,136,169,125	871,746,947,1297,1556,534	103,104,122,132,194,54	721	197	1	1.0	0.742,0.738,0.733,0.721,0.725,0.778	0.698,0.662,0.68,0.729,0.687,0.73	0.042
37	144,253,165,187,263,178	74,136,84,103,179,129	205,175,158,170,236,86	122,73,81,105,132,64	250	222	1	1.0	0.633,0.623,0.636,0.617,0.566,0.551	0.599,0.68,0.634,0.59,0.614,0.544	-0.006
38	839,1344,1218,1025,1486,1161	835,1418,1331,1080,1595,1238	1246,904,1134,1527,1694,547	1163,970,1091,1652,1624,509	227	263	1	1.0	0.538,0.523,0.515,0.524,0.519,0.521	0.554,0.519,0.546,0.517,0.547,0.555	-0.016
39	1698,2416,1297,1349,2025,1495	534,679,409,376,567,445	1518,1577,1818,2258,2609,1018	454,554,537,697,760,334	1227	482	1	1.0	0.555,0.583,0.555,0.585,0.584,0.569	0.568,0.528,0.571,0.56,0.574,0.545	0.014
40	37,54,50,30,54,60	89,116,89,104,130,118	42,36,48,56,63,29	109,68,116,152,181,54	201	271	1	1.0	0.359,0.386,0.431,0.28,0.359,0.407	0.342,0.416,0.358,0.332,0.319,0.42	0.006
41	233,351,261,197,311,216	251,419,250,237,354,197	202,169,158,251,251,72	229,162,155,231,254,74	366	249	1	1.0	0.387,0.363,0.415,0.361,0.374,0.427	0.375,0.415,0.41,0.425,0.402,0.398	-0.016
