IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
24,45,40,34,58,51	53,69,51,45,60,64	27,40,25,57,41,11	44,27,24,38,39,15	210	238
84,146,118,92,137,144	212,297,267,243,322,292	124,56,122,120,153,59	228,194,222,300,336,94	230	218
68,111,93,91,105,113	51,72,71,51,61,74	96,90,97,126,108,42	62,54,90,56,110,25	217	196
1,2,0,0,1,0	156,280,174,179,280,206	1,0,1,0,2,0	143,139,163,227,226,73	283	391
65,73,62,71,89,85	16,13,18,17,27,10	68,43,68,71,88,29	12,3,4,7,6,2	262	219
10,13,13,25,23,10	156,299,178,173,290,217	19,9,25,16,19,3	147,150,169,231,236,77	262	539
10,13,13,25,23,10	156,280,174,179,280,206	19,9,25,16,19,3	143,139,163,227,226,73	262	391
26,43,34,38,50,76	35,46,55,33,48,53	43,15,41,38,39,11	38,25,64,49,81,21	189	194
5,19,10,9,14,12	62,129,112,76,136,67	20,8,12,24,17,5	75,62,64,120,112,26	230	230
126,183,108,117,158,122	44,74,59,40,65,51	106,74,61,116,126,45	36,25,29,47,56,14	229	202
46,64,43,46,66,53	29,46,41,37,51,48	29,38,22,54,49,17	43,32,25,29,25,17	210	203
1,1,0,1,2,3	5,3,9,3,2,4	0,0,0,0,2,0	0,5,0,3,9,1	263	342
380,669,435,385,494,459	131,200,141,116,150,170	492,298,332,513,478,154	130,74,113,192,145,50	239	203
122,250,148,168,192,226	512,793,449,580,707,404	167,189,169,250,239,110	655,554,578,674,667,198	216	229
307,601,297,272,431,311	143,223,115,109,233,164	564,427,484,611,859,244	235,170,194,262,356,91	231	218
52,76,42,69,52,84	37,64,72,39,70,50	40,37,43,64,70,27	58,32,45,57,76,25	235	234
2,7,3,7,6,5	4,11,12,10,16,5	5,0,0,5,8,2	8,9,11,4,14,10	260	253
509,800,664,500,758,631	12,42,45,18,55,25	572,402,472,561,791,214	27,11,24,25,23,24	216	167
294,467,432,363,570,439	255,435,296,287,409,316	333,317,330,529,494,188	307,231,220,349,457,136	224	197
29,34,49,28,22,23	61,81,64,58,57,66	10,18,12,36,50,22	37,29,49,77,44,29	201	303
3548,5827,3815,3407,4724,4001	4024,6784,4617,4194,5653,5232	5109,3425,4233,5132,6005,1950	5654,4009,5003,6455,7728,2555	215	227
