ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	1,7	20,30	1,0	8,7	225	149	1
1	72,134	208,313	132,139	391,415	252	149	1
2	38,42	272,484	65,97	415,520	251	149	1
3	10,6	50,26	18,6	58,40	227	149	1
4	33,42	141,166	53,36	159,221	273	149	1
5	9,14	131,179	19,31	162,145	246	149	1
6	29,21	13,14	50,19	17,19	296	149	1
7	32,21	3,8	32,36	9,8	241	149	1
8	452,666	116,138	481,490	100,132	238	149	1
9	4,12	0,0	12,16	1,2	242	149	0.540857956136
10	130,253	510,754	161,174	649,717	228	149	1
11	204,358	3953,5982	242,361	3750,6533	212	149	1
12	37,52	48,109	84,58	87,118	255	149	1
13	85,120	357,513	127,137	461,612	225	149	1
14	5,9	45,42	6,10	53,64	232	149	1
15	15,26	77,78	31,41	54,78	246	149	0.752913773363
16	8,10	64,75	15,13	89,92	247	149	1
17	171,234	43,48	216,208	60,44	272	149	1
18	0,0	81,107	8,1	94,87	251	149	1
19	55,83	143,167	93,76	139,139	232	149	1
20	4,7	69,95	10,27	85,109	298	149	1
21	1,2	27,31	1,1	33,28	225	149	1
22	13,26	183,233	29,25	177,275	298	149	1
23	1,8	14,16	2,0	14,5	244	149	1
24	14,11	16,12	19,10	37,19	215	149	0.79536703708
26	108,132	84,110	97,150	93,110	287	149	1
27	7,1	430,581	8,13	578,623	231	149	1
28	19,17	0,0	37,32	0,4	241	149	1
29	28,88	2821,4309	39,71	3209,4138	224	149	1
30	84,111	2255,3652	64,122	2557,3300	240	149	1
31	14,21	189,335	12,19	227,247	237	149	1
32	86,219	0,2	183,220	8,0	259	149	1
33	5,18	24,45	102,85	19,32	298	149	1.22285581661e-09
34	79,86	421,698	112,115	548,609	230	149	1
35	8,12	67,80	10,7	100,91	277	149	1
36	7,11	84,170	4,2	123,100	221	149	1
39	25,52	237,362	35,30	288,326	220	149	1
40	149,233	11,27	155,257	13,23	227	149	1
42	16,10	14,16	12,26	20,17	246	149	1
43	12,8	17,10	13,13	15,18	222	149	1
44	3,3	3,4	0,2	0,0	227	149	1
45	5,3	1,11	0,2	0,1	239	149	1
46	1,3	5,19	0,0	1,1	298	149	1
47	2,9	0,1	0,3	0,1	298	149	1
48	1,10	6,14	0,3	1,4	253	149	0.749229637491
49	96,158	615,679	61,77	615,655	251	149	1
50	256,340	3,5	434,329	3,8	240	149	1
51	10,12	0,1	14,21	0,0	267	149	1
52	9,15	19,16	11,22	24,23	298	149	1
53	10,9	7,4	6,9	7,8	253	149	0.724782855069
55	127,179	0,0	209,201	3,0	245	149	1
58	23,20	38,34	23,52	22,35	247	149	0.214435863501
59	57,109	423,576	100,116	431,486	277	149	1
60	33,49	195,303	76,111	204,233	247	149	0.503799657528
61	13,21	20,66	24,18	40,43	298	149	1
63	29,39	38,95	33,30	17,75	293	149	1
64	21,19	74,124	106,103	54,61	241	149	1.7763568394e-15
65	2,9	42,48	11,9	64,39	254	149	1
66	9,11	16,25	5,8	12,13	215	149	1
67	16,20	68,79	12,12	96,89	227	149	1
68	50,67	76,96	46,47	89,83	259	149	1
69	35,60	41,41	37,56	65,26	298	149	1
73	53,57	28,17	84,76	65,57	298	149	0.384343462016
74	27,36	194,245	62,49	279,199	298	149	1
76	12,14	133,173	20,21	234,178	298	149	1
77	9,34	100,158	42,25	112,110	244	149	1
78	8,26	135,252	27,16	119,138	228	149	1
79	0,1	139,224	2,1	105,152	230	149	1
80	24,46	41,62	25,14	50,46	298	149	1
81	40,48	198,287	63,86	207,250	247	149	1
83	30,70	254,394	120,140	294,330	235	149	0.272273031206
84	509,702	204,345	576,741	266,347	228	149	1
