IncLevel1	IncLevel2	IncLevelDifference
0.997,1.0,0.999,0.996,1.0,0.995	0.999,0.994,0.998,0.999,0.996,1.0	0.0
1.0,1.0,1.0,1.0,1.0,0.907	1.0,1.0,1.0,0.966,1.0,1.0	-0.01
1.0,1.0,0.984,1.0,0.976,1.0	0.935,0.979,1.0,1.0,0.989,1.0	0.009
1.0,1.0,1.0,0.987,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
1.0,1.0,0.999,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.0
1.0,1.0,1.0,0.958,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.007
1.0,0.989,1.0,1.0,1.0,1.0	0.963,0.965,0.975,1.0,1.0,1.0	0.014
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.923,1.0,1.0,1.0	0.013
1.0,1.0,1.0,1.0,1.0,0.965	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
1.0,1.0,1.0,1.0,1.0,1.0	0.94,1.0,1.0,1.0,1.0,1.0	0.01
1.0,1.0,0.996,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
1.0,1.0,0.991,0.995,1.0,1.0	1.0,0.994,1.0,0.993,0.993,0.988	0.003
1.0,0.996,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.989	0.001
0.034,0.059,0.044,0.0,0.123,0.023	0.0,0.0,0.0,0.0,0.0,0.0	0.047
1.0,1.0,1.0,1.0,1.0,0.996	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
0.516,0.542,0.484,0.524,0.526,0.532	0.287,0.346,0.245,0.276,0.291,0.272	0.234
0.98,0.997,0.992,0.988,0.988,1.0	0.996,0.98,0.995,0.98,0.993,0.976	0.004
1.0,1.0,1.0,1.0,1.0,0.997	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
0.348,0.762,1.0,0.151,0.789,0.762	0.456,0.348,0.662,0.348,0.532,0.308	0.193
