ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	33,14	9,10	12,18	20,8	232	149
2	1,4	75,76	0,5	91,82	178	149
3	179,143	0,6	151,178	11,10	158	149
4	259,309	13,12	280,385	11,9	155	149
8	107,72	2,0	129,122	0,2	159	149
10	150,158	2,0	175,193	0,2	153	149
11	8,17	8,3	10,10	0,7	182	149
13	16,4	31,21	4,16	42,44	160	149
14	0,0	35,27	0,5	54,55	310	149
15	407,400	4,4	639,648	0,0	154	149
16	85,88	0,0	183,115	2,0	156	149
17	21,2	67,53	0,16	75,59	152	149
18	30,52	12,8	31,26	10,16	157	149
20	34,54	0,2	41,86	0,10	167	149
22	1,4	0,2	8,6	0,4	161	149
23	6,2	4,2	29,8	2,5	295	149
24	4048,4265	634,593	4786,4792	1003,1007	155	149
25	21,24	12,21	35,18	5,8	158	149
26	4,4	31,43	2,3	20,28	161	149
27	2,4	25,31	8,12	28,17	170	149
28	8,6	6,8	4,6	21,10	347	149
29	8,6	50,29	4,6	44,59	359	149
30	6,8	50,29	21,10	44,59	161	149
32	0,2	21,38	2,2	33,48	332	149
33	61,69	41,26	68,52	68,45	156	149
35	81,60	0,10	88,85	7,6	152	149
36	18,2	30,38	0,14	26,51	186	149
37	33,41	6,0	26,33	2,0	152	149
38	0,8	6,2	4,2	8,10	169	149
42	10,10	89,120	26,15	139,127	236	149
43	21,42	4,2	60,52	0,0	180	149
44	2,0	8,2	0,6	12,6	159	149
45	8,0	10,14	6,6	7,2	164	149
46	4,0	10,12	4,0	16,12	166	149
47	10,6	0,10	4,6	4,12	167	149
48	21,31	2,0	43,51	8,14	458	149
49	11,20	2,0	14,33	8,14	499	149
50	4,2	13,13	2,8	31,22	190	149
53	8,9	14,18	16,50	15,12	152	149
54	10,10	0,0	1,18	2,0	243	149
55	18,11	0,4	17,39	0,0	227	149
56	10,16	16,34	10,27	16,24	152	149
58	0,0	0,2	0,2	0,0	175	149
59	18,10	8,2	12,8	6,4	152	149
60	847,817	0,2	915,1003	0,0	154	149
61	4,5	0,6	8,7	0,1	297	149
62	6,13	10,8	14,9	4,3	297	149
66	36,60	0,0	56,60	6,6	164	149
68	39,35	0,0	57,45	6,4	152	149
69	10,10	0,0	14,28	2,0	210	149
72	12,8	14,17	4,15	21,4	158	149
74	9,16	0,0	13,13	0,5	152	149
75	0,0	0,2	4,0	2,0	211	149
76	4,14	0,2	0,4	0,0	170	149
77	5,2	8,0	20,0	0,4	234	149
78	35,51	0,0	59,93	0,4	356	149
79	16,12	0,0	24,27	5,0	170	149
81	138,125	4,0	152,140	12,1	298	149
82	20,0	26,28	15,18	21,24	152	149
83	0,10	71,45	0,8	69,58	165	149
84	218,157	41,60	144,161	33,22	152	149
85	167,145	53,122	144,177	58,58	152	149
87	52,57	2,4	67,71	12,4	164	149
88	10,0	19,29	14,26	32,22	317	149
89	4,0	1,4	14,8	6,0	182	149
90	0,6	20,22	0,0	36,41	158	149
91	0,0	14,19	4,10	22,32	167	149
92	509,500	0,0	593,709	0,4	153	149
93	40,76	246,278	59,68	190,291	232	149
96	14,4	43,53	14,11	67,86	163	149
97	17,8	0,0	35,26	4,0	164	149
98	39,35	27,16	54,73	19,42	156	149
99	114,88	8,2	143,102	1,0	288	149
100	2,3	82,120	5,0	88,112	182	149
101	282,240	4,13	277,320	2,20	161	149
104	3,8	1104,1115	12,5	1416,1565	158	149
105	8,16	0,0	5,6	2,0	164	149
106	2,0	6,6	0,0	14,14	165	149
107	0,3	16,5	14,4	21,10	152	149
109	0,0	4,16	0,8	4,2	152	149
110	27,23	4,12	8,20	9,24	158	149
112	44,24	0,2	52,40	0,0	328	149
114	0,6	0,0	2,4	0,4	181	149
115	31,37	0,0	48,40	4,0	222	149
116	6,2	65,59	6,26	68,54	170	149
117	8,2	776,760	18,13	1143,1122	185	149
118	57531,56081	866,847	73030,82758	1031,1110	170	149
121	22,14	6,0	8,17	2,2	758	149
122	26,21	6,0	10,33	2,2	801	149
124	22,28	8,10	33,17	6,10	353	149
125	31,39	2,0	46,32	6,10	411	149
126	6,14	2,0	4,11	2,0	166	149
127	4,4	291,261	2,8	361,311	330	149
129	18,11	2,0	41,44	6,2	484	149
130	22,44	482,512	51,65	718,743	168	149
131	52,41	8,24	59,55	20,57	154	149
132	7,2	54,85	6,7	97,111	318	149
136	8,11	2,0	4,14	4,0	154	149
137	0,0	10,8	4,0	28,18	161	149
138	4,16	78,39	15,2	66,124	321	149
141	0,1	125,77	1,1	137,218	197	149
142	19,14	13,7	21,34	18,10	209	149
143	571,595	0,2	878,1030	0,0	218	149
144	28,56	6,6	85,69	8,6	171	149
145	18,4	2,8	6,19	2,0	158	149
146	36,31	13,9	30,60	26,31	157	149
148	22,26	9,0	33,51	2,0	437	149
150	4,4	0,0	10,6	2,2	161	149
151	65,110	42,35	131,136	34,50	582	149
152	1,4	36,50	1,6	60,28	179	149
153	21,12	2,0	30,20	2,0	158	149
154	2,4	47,77	6,4	69,51	415	149
157	7,2	4,6	3,0	3,2	164	149
158	2,0	42,27	2,2	40,73	161	149
159	21,25	0,8	22,44	2,3	210	149
160	101,120	20,5	157,243	0,2	188	149
161	4,6	20,39	7,6	27,55	166	149
163	27,6	72,86	13,23	71,127	152	149
164	0,2	18,21	0,0	42,36	298	149
165	21,19	2,0	17,14	0,0	156	149
166	137,123	14,6	88,136	13,22	283	149
167	53,51	4,6	78,74	4,2	152	149
168	0,9	24,33	2,9	16,54	190	149
170	6,12	2,0	27,28	2,0	152	149
171	18,27	0,0	14,29	5,0	161	149
172	32,41	0,0	54,69	2,8	343	149
174	942,946	11,24	908,1083	8,15	152	149
177	69,67	18,10	140,126	11,15	164	149
179	1,2	31,11	14,8	40,4	209	149
182	4,10	0,0	0,10	6,0	155	149
183	2,0	0,2	0,0	0,8	178	149
184	85,60	0,0	76,56	12,0	155	149
185	0,0	46,31	0,6	27,28	176	149
186	8,3	8,24	6,12	7,39	159	149
187	2,0	49,9	2,0	17,44	182	149
188	248,239	24,8	271,263	16,6	161	149
190	55,77	7,22	102,68	8,16	163	149
191	4,6	61,63	12,10	97,102	168	149
192	10,6	81,75	10,24	58,83	340	149
194	42,18	6,1	41,31	11,11	202	149
196	2,2	567,448	1,6	496,615	303	149
