UniqueCount	AmbigCount
143	0
1	177
0	118
1	123
2	121
2	134
0	31
31	128
6	128
72	1943
2	1943
423	1013
0	1013
2	4573
0	4404
0	4328
219	4192
0	3546
0	3527
29	4386
0	4130
97	220
2	220
5	2395
2	1725
46	2169
6881	9
7	2160
466	2854
62	1224
0	2163
0	93
8	93
3999	7
22	0
0	2719
7	2344
0	2661
0	1
0	1
0	1
235	594
1	594
443	447
18	447
283	1
12	178
13	178
35	0
0	166
0	58
48	158
0	949
1	914
0	940
1	938
0	913
2	921
1	860
0	852
61	0
498	0
33	548
4	555
5	571
0	554
0	570
47	0
34	492
3	483
8	492
0	0
24	453
28	453
2294	2
0	0
0	0
0	19347
6	18878
0	19680
0	0
0	133
3	133
639	1
0	2
1	2
1	2
408	0
0	77
14	74
2	54
0	74
25	13
2	13
0	9
0	237
1	237
0	0
0	0
0	331
53	331
2724	3
613	0
0	0
0	0
0	0
0	0
804	3
3	13
0	13
239	2690
31	2699
20	2382
5	2372
508	0
1291	1
0	169
0	155
0	159
2	156
10	139
0	0
23	2952
516	2953
567	2984
118	2984
0	68
10	100
0	77
0	91
0	30
3	30
0	72
0	72
35	0
291	0
2042	4
2049	4957
0	4957
2089	3
15	34
0	34
83	738
0	615
3	620
0	739
0	54
24	54
12	92
0	92
0	69
99	1
1	158
6	159
2	148
16	0
0	28
0	24
0	23
0	23
0	23
1075	1
1	28
0	28
689	1
64	1
292	0
0	179
1	194
3	192
0	177
7	168
0	0
0	0
2	79
4	85
0	87
0	79
580	1
244	0
366	6307
22	6307
389	1111
1	1111
29	0
697	1
2	828
46	857
5	857
62	0
163	181
0	162
0	147
0	166
1	115
0	39
0	35
0	38
0	32
430	0
5	1088
0	1212
0	991
8	1093
0	785
1	273
0	369
10	312
0	329
2	311
430	0
355	0
0	861
0	727
0	739
2	812
2967	7
887	0
0	0
785	1
343	1
1	393
0	309
5	372
0	371
0	366
0	326
7	629
4	483
1	578
8	0
0	0
166	0
217	0
13	142
4	142
0	0
6	0
8	3846
1	3973
20	3881
343	723
95	708
32	695
40	695
1	515
16	729
839	2
501	2433
36	2450
15	2344
1036	0
2512	4
0	446
0	266
37	461
0	442
3198	8
112	170
18	170
874	1
154	0
2	39
0	39
4	5234
4	5948
3	4661
32	5683
49	4547
0	0
123	1
22	0
0	0
13	215
7	215
75	781
0	781
177	1433
27	1432
275	3
302	0
1977	3
0	1
0	1
0	0
808	0
243	0
7	31
0	31
9	0
0	53
0	53
0	53
166	0
138	0
154	0
12	23
0	23
20	0
88	561
4	561
0	559
120	0
0	1
0	1
3	0
0	0
52	0
55	0
13	12
0	12
1783	1
3	0
2607	8086
163	8082
0	0
1	21
0	21
0	21
0	17
0	17
0	0
0	0
6352	12
1	0
0	0
0	0
0	0
0	0
0	104
4	73
0	44
11	0
2	15
0	15
473	0
3	33
0	33
245	0
0	21
0	37
0	37
0	25
0	37
0	37
0	25
256	1
33	444
0	444
6	0
85	0
0	0
96	325
3	325
2249	6
266	0
119	152
0	152
15	0
22825	32
0	0
218	1
21	0
0	0
314	0
264	0
0	0
253	1852
7	1986
40	1844
0	2021
85	1656
11	116
1	119
4	105
4	106
0	127
49	120
0	120
1	89
450	0
0	460
0	485
9	509
12	475
9	465
1	458
399	2548
0	2546
55	0
260	1028
14	1027
985	6
353	3571
0	3571
0	40
10	49
0	49
0	40
0	143
0	87
0	133
0	49
0	143
10	339
16	367
1	368
21	387
8	400
0	354
0	0
123	1
0	0
0	0
0	715
0	759
0	758
0	783
4	738
0	762
942	5
0	27
1	27
0	27
8	0
147	383
10	383
6	1159
20	961
16	922
0	0
43	231
21	231
0	2431
0	2490
0	2435
0	2408
1	5
0	6
0	6
53	3072
7	3066
4	3068
4	793
47	793
71	0
0	0
2	0
274	1
5	3
0	3
62971	79
1232	3
400	0
0	2523
3	2178
21	2167
0	2363
7	0
31	0
0	68
1	68
0	64
0	62
1	55
0	59
24	322
0	322
68	0
77	187
5	187
1735	2
664	0
0	0
0	782
4	594
4	596
8	524
275	0
224	0
49	1031
3	1031
1	1031
18	770
0	793
0	777
3	775
4	728
2	707
233	0
63	2359
90	2359
10	0
0	0
637	1
45	0
1741	2
315	0
31	659
2	659
45	1112
6	1112
1517	3
2	0
0	0
195	949
23	949
526	173
0	173
99	477
19	477
510	2
1	1
0	1
3	180
4	176
0	130
2	159
2	157
5	160
0	159
5215	8
0	0
290	46
44	0
90	186
0	186
494	1
62	0
32	108
0	77
0	88
0	81
0	71
0	65
0	57
381	1
661	1
9411	13
204	573
13	573
0	39
0	35
0	35
0	33
0	33
0	34
1	34
0	38
0	37
0	31
0	34
0	35
0	35
2230	6608
65	6607
27	0
7	5
0	5
0	0
7551	16
72	248
6	247
1	0
4	17
0	17
0	0
0	0
78	0
153	1103
14	1103
257	0
205	0
11	219
0	169
0	208
2	194
1	208
0	169
6	294
2	632
0	626
0	0
15	0
0	0
535	0
0	301
37	301
4	25
0	25
0	48
5	49
4	42
98	1495
4	1199
2	1391
3378	6
0	0
0	0
1678	2
2	37
0	44
1	41
3	43
250	1563
0	1563
0	51
0	51
0	54
1870	4
563	46
319	0
0	263
11	246
0	257
3	246
3	211
2	230
2	184
869	0
0	11
0	11
0	11
0	5
0	0
3	0
351	1
410	2
47	334
0	334
41	161
0	161
4557	9
8	163
10	163
4	145
92	0
0	2788
20	2033
73	2608
0	2630
1	2031
26	0
133	2
0	0
164	0
0	2565
0	2282
0	2475
104	265
2	265
191	2067
16	2067
11	0
40	399
2	399
116	2751
0	2751
3	0
676	0
158	583
23	547
0	578
1344	3
287	1
64	241
2	241
0	1145
1	1145
1749	0
368	0
3963	1896
0	1888
22	575
14	575
528	227
0	223
3	2902
3	2831
0	2839
0	2782
2	2881
9	2346
19	225
2	225
4	0
324	2
2297	2
84	0
1	0
1	1
0	1
318	1
280	2827
7	2829
11151	35
4063	11
229	3988
16	3989
4	3989
1688	1
0	1
0	1
0	0
0	0
0	0
2054	1
0	14
0	14
0	14
0	12
0	14
0	14
1	14
0	14
1	14
0	5
0	5
0	4
0	5
47	1241
0	1241
834	4
4224	11
25	0
15	618
479	619
104	0
0	0
1	34
0	34
3	0
80	424
3	423
107	0
2	0
448	1
0	0
748	0
45	0
497	710
25	710
0	0
13	112
0	112
54	0
0	0
5219	7
2429	6
1	98
0	98
0	78
885	1
7	280
0	272
0	224
1	259
666	853
0	848
6	856
0	848
5	81
0	81
421	0
20	0
1371	3
734	1
3273	3
1748	3
10851	48
1	512
0	479
1	375
36	0
439	2248
0	2247
1087	0
0	663
69	663
8	0
0	0
0	0
217	2
866	2
125	0
2	113
0	95
1	106
519	884
0	107
0	132
8	997
6	106
0	615
25	615
11	615
81	602
8	601
62	727
5	736
21	737
571	1
290	755
58	755
0	475
0	461
0	428
0	270
0	317
0	470
9	20
0	20
1	19
0	0
6486	5
12	0
34	257
25	257
0	0
0	0
0	0
275	2
313	0
26	0
525	1
0	0
0	0
3	237
0	223
16	465
13	0
0	529
0	529
0	0
2153	4
1380	4
49	216
2	216
2	600
111	600
136	511
0	511
0	471
17180	35
0	1542
0	1681
0	1211
0	919
11	908
1	1380
0	1072
334	0
108	0
2	0
0	991
2	942
13	933
0	948
2	1036
13	947
0	1002
0	954
0	964
0	964
0	935
0	945
0	0
0	0
52	0
1003	3
0	0
0	0
0	0
0	0
15	34
2	34
66	0
51	987
12	982
0	1021
2	987
0	955
0	981
5	984
0	987
8	984
0	0
32	0
748	2
20	287
6	253
0	299
88	0
2	1323
41	1326
1	1324
387	424
3	424
7	7
3	7
45	322
0	322
0	50
7	50
952	1
82	0
0	0
4	0
168	476
0	476
40	562
16	562
56	0
138	1312
1	1312
0	0
1180	0
0	0
73	198
38	198
0	20
0	19
0	14
0	6
0	1594
8	1594
0	1394
0	1353
0	1382
0	1382
21	0
3	0
0	0
0	0
0	746
11	749
95	745
23	182
0	177
0	182
1	15
2	15
0	0
83	283
0	283
9	1121
1	1147
0	1013
99	0
0	0
0	0
18	240
4	240
1	238
85	0
52	0
216	0
0	3
0	3
0	255
0	225
0	240
0	242
0	176
0	199
0	237
3	267
1	201
0	229
0	220
0	212
0	193
0	193
482	0
11	8
0	8
0	0
12	96
2	96
0	38
0	38
14	0
85	0
11	0
0	78
0	65
0	62
1	41
5	65
0	42
0	17
0	546
7	673
0	703
1	630
0	0
598	1
0	91
174	91
0	59
2	48
9	52
1	39
57	1263
0	1250
4	1245
2	1252
258	1
505	2
4697	17417
2	17410
34	337
48	337
0	171
1	724
13	685
6	655
0	549
8	703
0	447
0	461
0	692
0	661
0	690
4	666
1	717
0	7
0	7
0	6
97	1446
2	1446
6	0
5	397
119	397
1012	2
0	0
0	0
0	791
16	772
13	683
44	725
13	172
0	157
0	162
2	167
2	165
0	1527
0	1496
0	1518
0	1518
9	46
32	46
0	0
2362	3
199	0
8	0
1	2
2376	5389
53	5383
0	0
144	0
142	458
18	458
677	0
18	80
0	80
24	0
164	0
30	558
5	495
0	436
0	0
63	814
2	814
0	0
0	0
27	1
128	1
1	11
2	11
133	1214
100	1214
94	0
1	14
0	14
141	0
9	2632
0	1418
8	2431
0	2430
12	2427
0	1138
5	1138
211	823
8	823
51	2394
8	2416
0	2407
0	0
0	2186
16	2186
6	2185
0	2127
695	0
0	0
0	0
0	0
121	0
0	0
2273	23
2	0
0	0
0	0
0	0
69	0
0	1483
0	1483
276	0
240	1451
15	1449
1962	3
0	4361
17	3894
20	4264
39	81
0	81
188	5154
9	5160
5	5127
54	0
89	0
1690	3
27	551
5	572
6	484
0	459
29	0
0	179
7	179
101	244
6	206
62	244
2	195
779	1
19	178
131	180
59	0
2172	4
5	2
1548	1
351	0
646	1364
305	1364
6	60
0	60
0	60
215	0
42	362
14	362
56	194
0	211
0	190
0	194
0	197
4	190
5	175
0	180
2	189
421	2866
26	2492
0	2794
580	2
122	1664
535	1664
128	0
235	1551
0	1551
25473	118208
2	118183
1962	2
146	1489
47	1492
5	1489
0	155
0	173
0	164
1	180
1	165
0	178
0	167
0	182
0	174
0	169
0	167
0	184
0	178
0	174
0	178
0	170
0	188
0	175
0	175
0	864
0	992
0	661
481	0
117	14
0	22
0	8
0	8
3587	4
0	234
13	209
7	218
30	369
0	369
56	133
19	133
97	304
0	304
1	0
6	1456
22	1166
1	1375
19	1381
381	2
580	0
139	169
5	168
407	1
0	814
0	740
15	736
8	736
1316	3
171	1
0	0
0	0
0	0
0	0
6719	11
3	236
2	239
0	145
2	108
2	184
0	159
4	0
63	0
0	0
617	0
472	4484
1	4469
5	4189
326	2
0	0
517	0
408	0
5	14
0	14
0	0
3	0
0	0
0	0
382	2
2209	1
381	0
4497	5
4	24
0	24
32	0
284	0
4123	7
0	34
0	34
0	0
81	228
1	175
0	229
1	175
0	175
0	175
1	3
2	3
4257	12
0	0
42	576
389	576
826	2
455	0
1043	1
371	0
1378	3
49	0
7	35
0	35
319	3227
0	3218
19	3226
54	2656
27	0
51	117
2	123
14	123
935	2
2106	11112
23	11074
124	10893
1	11086
0	10
3	10
0	0
25	1084
48	1123
0	1168
0	1144
0	1168
0	1138
1656	2
504	2
0	311
30	311
0	139
0	129
0	129
0	149
0	144
51	0
55	0
70	160
5	160
11	0
363	742
13	742
161	0
0	0
0	0
40	925
1	915
0	0
0	0
0	1018
0	951
2	903
21	0
54	0
6	0
1121	4
0	209
4	204
0	229
0	186
946	2
0	0
0	0
0	0
15	510
0	527
1	474
1	485
2	499
10587	41
0	16
293	1
241	0
0	228
1	206
2	213
0	213
843	1
109	629
23	627
5	629
0	0
0	1735
5	1629
25	1528
0	1440
286	173
0	173
111	1889
0	1889
0	0
0	0
0	0
0	0
0	0
0	0
185	1588
76	1567
8	1303
1	1605
6	550
76	551
0	8
0	8
0	2494
0	2494
0	0
0	13
73	13
0	146
0	143
0	141
4	140
0	144
0	0
494	1
0	4915
372	3869
0	4915
10	377
3	376
0	266
0	391
0	380
10	369
0	385
0	259
0	377
0	260
3	340
0	258
0	383
1004	2
1	0
1106	144
354	1602
379	1602
279	0
0	700
2	627
7	575
1	0
0	0
22	309
0	309
10	180
31	180
0	0
0	0
1	15551
26	12779
0	12619
14	12779
13	12783
20	13381
2	12686
4	12771
64	0
1	0
1	0
1	656
29	656
7730	18169
2797	13682
0	11871
1211	23081
4	22997
5	22993
4	23084
0	252
1	252
2	497
0	503
56	495
13	502
389	0
128	329
14	329
15	0
109	1622
12	1622
51	275
4	275
7	0
57	484
0	482
2	484
78	550
2	549
0	0
0	0
0	0
28	682
13	668
1	676
6	671
199	0
0	934
0	896
2	931
0	0
1	21
3	21
5	0
16	0
0	0
66	2417
4	2458
193	2365
93	2516
0	0
86	469
1	470
0	265
2	226
778	5
0	0
0	0
0	0
205	1
9	0
4	0
173	0
4273	8
7274	10
0	368
6	272
0	368
0	368
55	61
13	60
4	207
2	131
2	167
0	244
1	218
510	0
143	703
0	703
0	5
8	5
297	1
55	0
0	87
0	103
5	93
0	10
0	9
0	6
174	0
0	5
0	5
0	5
0	5
0	5
56	0
5	209
3	230
0	223
2	203
6272	11
1065	1
55553	109
84	50
1	50
131	0
537	0
46	1916
0	1916
2	0
12	0
67	4526
0	3072
2	3341
245	350
55	350
509	3
631	0
1231	2
1156	1
18	0
4371	5
8464	18
38	326
6	264
5	270
4527	8
82	1794
4	1782
27	1797
1146	2
223	1309
3	1137
2	1288
8	1288
845	0
6	0
0	951
2	1030
33	1042
0	1042
224	0
16	993
20	989
0	965
4	990
0	47
0	47
0	47
0	47
0	38
0	41
0	33
1804	3
0	0
307	1012
0	1012
117	715
0	836
1	633
0	0
0	0
0	1065
46	949
12	882
9	912
2	913
0	0
1105	1
60	244
23	244
25	759
4	759
0	30
0	30
6	255
0	255
50	255
577	3
213	1
436	0
0	0
0	602
0	614
0	600
0	588
60	224
7	241
0	209
2	1300
78	1309
1	1312
0	1311
0	1314
4242	6119
0	6113
0	157
6	169
1	175
4	176
0	108
24	103
0	88
1	74
5	0
1539	2
53	0
0	463
0	490
6	394
8	408
9	404
1034	1
4	229
0	218
1	170
13	2205
3	2204
160	0
400	0
6	1001
0	1072
0	1006
18	507
546	1
0	0
1	0
35	76
0	76
1889	2
1238	3
0	0
133	0
10	135
0	135
18	1315
89	1315
2	1315
12	1315
6409	11
0	306
64	306
0	0
0	0
707	3
736	5330
26	5290
1	5308
65	1484
34	1607
38	1601
794	1
6	0
1	0
45	872
17	872
0	53
0	56
0	59
0	56
0	61
0	43
0	52
0	26
1	0
100	0
