IncLevel1	IncLevel2	IncLevelDifference
0.385,0.515,0.509,0.495,0.512,0.446	0.436,0.612,0.467,0.655,0.63,0.579	-0.086
0.29,0.314,0.306,0.289,0.259,0.328	0.344,0.218,0.325,0.277,0.28,0.374	-0.005
0.392,0.366,0.472,0.304,0.447,0.429	0.451,0.462,0.367,0.461,0.388,0.348	-0.011
0.588,0.602,0.506,0.592,0.616,0.526	0.627,0.58,0.505,0.655,0.475,0.533	0.009
0.0,0.006,0.0,0.0,0.005,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.002
0.828,0.718,0.805,0.813,0.759,0.811	0.871,0.926,0.908,0.903,0.901,0.953	-0.121
0.101,0.066,0.118,0.202,0.103,0.104	0.182,0.11,0.286,0.091,0.088,0.05	-0.019
0.099,0.065,0.116,0.19,0.099,0.099	0.174,0.11,0.279,0.084,0.087,0.049	-0.019
0.41,0.462,0.4,0.564,0.464,0.629	0.546,0.532,0.362,0.396,0.38,0.448	0.044
0.081,0.155,0.088,0.061,0.09,0.174	0.179,0.096,0.152,0.134,0.133,0.175	-0.037
0.626,0.574,0.521,0.565,0.496,0.525	0.452,0.503,0.535,0.643,0.62,0.408	0.024
NA,0.531,0.0,0.531,0.531,0.63	NA,0.0,1.0,0.0,0.245,0.0	0.196
0.721,0.756,0.735,0.745,0.738,0.707	0.749,0.796,0.741,0.689,0.759,0.733	-0.011
0.561,0.443,0.444,0.448,0.492,0.442	0.437,0.464,0.452,0.362,0.405,0.407	0.05
0.597,0.591,0.639,0.594,0.569,0.639	0.612,0.615,0.568,0.656,0.577,0.575	0.004
0.22,0.246,0.284,0.241,0.221,0.385	0.212,0.266,0.247,0.288,0.303,0.355	-0.012
0.665,0.691,0.663,0.718,0.625,0.672	0.711,0.697,0.657,0.672,0.702,0.69	-0.016
0.331,0.345,0.311,0.268,0.37,0.296	0.414,0.264,0.413,0.348,0.336,0.407	-0.043
0.515,0.447,0.403,0.463,0.404,0.399	0.604,0.499,0.566,0.451,0.36,0.389	-0.04
0.604,0.535,0.368,0.59,0.396,0.63	0.405,0.591,0.488,0.508,0.495,0.499	0.023
0.0,0.414,0.098,0.178,0.051,0.327	0.438,0.196,0.0,0.493,0.464,0.0	-0.087
0.955,0.947,0.919,0.95,0.928,0.943	0.937,0.965,0.927,0.945,0.965,0.915	-0.002
0.107,0.052,0.074,0.066,0.005,0.006	0.064,0.0,0.052,0.0,0.058,0.059	0.013
0.515,0.503,0.553,0.499,0.546,0.56	0.516,0.538,0.565,0.573,0.5,0.562	-0.013
0.493,0.458,0.418,0.428,0.442,0.447	0.41,0.439,0.461,0.399,0.477,0.523	-0.004
0.491,0.397,0.566,0.384,0.413,0.371	0.413,0.477,0.165,0.409,0.615,0.497	0.008
0.53,0.611,0.554,0.579,0.585,0.59	0.594,0.665,0.55,0.508,0.543,0.575	0.002
0.48,0.465,0.501,0.473,0.378,0.544	0.453,0.46,0.493,0.443,0.433,0.404	0.026
0.21,0.263,0.339,0.208,0.354,0.169	0.254,0.122,0.19,0.044,0.442,0.0	0.082
0.619,0.644,0.681,0.616,0.62,0.648	0.618,0.603,0.586,0.639,0.652,0.641	0.015
0.467,0.466,0.378,0.5,0.46,0.394	0.435,0.434,0.458,0.391,0.431,0.365	0.025
0.337,0.375,0.369,0.564,0.36,0.375	0.284,0.443,0.313,0.42,0.495,0.397	0.005
0.64,0.601,0.611,0.595,0.594,0.652	0.531,0.544,0.582,0.601,0.498,0.634	0.05
0.133,0.184,0.221,0.223,0.171,0.18	0.151,0.245,0.201,0.227,0.147,0.12	0.004
0.396,0.328,0.3,0.336,0.358,0.323	0.415,0.35,0.287,0.323,0.34,0.464	-0.023
0.594,0.579,0.587,0.587,0.613,0.575	0.697,0.643,0.622,0.601,0.625,0.63	-0.047
0.545,0.525,0.522,0.521,0.532,0.519	0.557,0.543,0.547,0.511,0.551,0.567	-0.019
0.557,0.665,0.633,0.646,0.603,0.658	0.5,0.556,0.594,0.637,0.569,0.541	0.061
0.297,0.376,0.421,0.254,0.304,0.361	0.389,0.406,0.409,0.314,0.298,0.346	-0.025
0.133,0.104,0.139,0.118,0.094,0.197	0.116,0.098,0.124,0.135,0.101,0.145	0.011
0.163,0.175,0.222,0.23,0.175,0.235	0.163,0.161,0.135,0.209,0.208,0.235	0.015
0.041,0.046,0.033,0.033,0.027,0.062	0.017,0.005,0.01,0.023,0.056,0.0	0.022
0.612,0.599,0.656,0.653,0.607,0.557	0.572,0.71,0.669,0.522,0.542,0.528	0.024
0.652,0.661,0.705,0.672,0.664,0.709	0.672,0.675,0.663,0.645,0.684,0.647	0.013
0.787,0.744,0.687,0.726,0.647,0.708	0.694,0.671,0.647,0.62,0.738,0.747	0.03
