IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
32,58,43,32,51,54	58,62,47,37,55,76	30,32,17,52,48,17	44,23,22,31,32,14	210	238
93,146,114,104,127,147	216,302,245,242,344,286	119,54,103,118,138,60	215,184,203,292,337,95	230	218
57,91,91,52,134,92	86,153,99,116,161,119	87,60,53,87,96,28	103,68,89,99,147,51	217	211
76,119,84,90,105,97	48,71,74,56,59,79	95,87,96,126,110,43	51,57,85,60,110,34	217	196
0,1,0,0,1,0	104,180,130,136,207,134	0,0,0,0,0,0	97,101,94,148,156,44	283	298
52,61,79,83,94,72	9,20,16,16,25,14	73,45,71,67,87,24	9,3,6,6,8,1	262	219
10,11,15,28,20,13	101,178,128,126,198,128	18,11,32,12,13,2	92,101,91,136,154,43	262	298
10,11,15,28,20,13	104,180,130,136,207,134	18,11,32,12,13,2	97,101,94,148,156,44	262	298
21,41,35,39,48,71	31,49,54,31,57,43	34,21,32,39,43,15	29,19,58,61,72,19	189	194
6,23,10,5,13,15	68,125,103,77,131,71	14,7,10,18,19,7	64,66,56,116,124,33	230	230
52,64,45,39,57,48	30,46,40,29,56,42	29,44,31,54,49,15	34,42,26,29,29,21	210	203
0,3,0,1,1,3	0,3,6,1,1,2	0,0,1,0,2,0	0,2,0,4,7,2	263	298
378,686,444,379,490,461	124,188,136,110,148,162	470,330,341,496,494,155	134,72,101,190,133,48	239	203
207,167,101,101,192,165	195,253,152,150,239,251	107,69,74,34,100,45	166,96,108,72,177,79	226	272
233,403,311,314,387,443	133,236,149,182,248,212	298,292,281,441,416,134	160,155,181,196,258,84	255	216
139,259,159,175,195,241	521,842,424,585,727,408	170,185,186,257,270,119	671,542,602,674,658,229	216	229
296,554,286,246,384,325	141,234,137,91,217,150	571,422,444,576,822,233	219,173,219,265,329,99	231	218
53,79,51,45,79,70	142,199,150,163,178,221	48,29,60,90,68,28	90,107,113,223,178,54	194	257
32,48,42,39,51,42	30,59,62,45,75,63	66,27,42,38,39,16	43,27,32,46,69,25	197	196
46,74,45,65,54,94	30,64,77,45,82,55	39,42,44,59,72,22	57,29,46,57,73,22	235	234
0,8,1,2,1,4	6,11,9,9,18,8	4,2,0,2,8,0	5,8,10,2,9,7	260	253
493,808,633,492,783,663	18,35,43,20,47,31	562,390,491,577,796,209	29,11,30,26,22,15	216	167
12,9,11,7,1,1	131,215,180,130,238,202	6,0,5,0,10,4	114,83,120,155,214,84	228	298
287,468,400,354,572,434	238,407,284,312,419,300	357,306,322,535,501,191	294,231,218,350,441,131	224	197
134,192,155,124,181,145	121,200,190,146,201,158	151,103,139,187,226,81	191,116,143,248,218,65	249	219
26,32,58,24,27,29	40,72,66,57,57,73	18,16,6,36,55,22	38,26,45,77,51,33	201	298
197,338,253,287,372,338	139,171,162,166,210,187	247,177,235,267,326,107	134,71,153,206,218,63	259	206
74,95,87,82,77,98	86,117,93,98,136,88	78,62,69,129,104,31	101,78,76,174,146,49	278	298
6,22,19,10,27,9	22,60,36,37,48,43	7,2,7,1,22,0	20,14,29,21,27,15	266	259
261,449,357,284,410,399	148,228,154,163,231,199	292,220,245,333,448,169	166,133,159,173,220,87	199	183
105,167,111,133,153,128	160,255,244,177,239,262	128,111,125,138,177,44	222,193,197,286,312,102	198	264
25,41,32,39,37,35	54,75,60,33,72,64	25,24,27,33,43,18	69,33,65,50,48,30	188	206
266,362,309,305,388,409	99,159,130,137,175,144	192,193,223,298,288,131	112,107,106,131,192,50	298	197
8,17,16,18,20,17	50,72,54,60,93,74	13,20,16,28,16,5	70,59,61,91,89,35	298	285
88,123,75,90,152,103	130,244,170,172,264,209	115,70,63,89,128,50	157,126,152,181,241,56	227	220
188,243,183,194,301,257	101,139,101,107,149,149	76,110,134,238,212,78	26,48,64,124,100,36	298	234
853,1343,1215,1018,1515,1149	824,1409,1288,1083,1545,1232	1238,956,1113,1484,1689,555	1140,932,1070,1643,1595,491	227	263
176,264,136,124,210,177	140,133,79,68,138,92	158,184,199,269,289,93	158,147,136,153,219,79	298	298
26,58,54,28,50,49	83,130,100,111,154,117	52,34,54,54,64,22	110,67,105,159,203,56	201	271
47,55,47,39,48,60	257,397,243,244,387,204	39,22,28,46,32,16	248,170,166,247,239,79	298	249
60,101,83,87,98,75	257,397,243,244,387,204	58,39,31,78,75,29	248,170,166,247,239,79	298	249
13,23,10,10,13,16	257,397,243,244,387,204	5,1,2,7,17,0	248,170,166,247,239,79	298	249
52,70,75,48,79,67	31,44,37,24,48,50	54,65,43,64,78,25	38,25,20,55,62,21	215	202
1759,3180,1851,1763,2697,1969	921,1603,762,844,1341,796	2671,1925,2454,1901,4003,1327	1282,911,1225,1027,1818,712	176	173
77,171,108,91,135,128	17,48,40,28,60,43	53,30,36,48,83,29	19,12,16,24,24,8	248	202
37,76,53,35,82,69	51,98,85,62,99,80	20,7,12,17,31,10	34,11,29,37,36,14	202	223
32,64,40,39,72,52	19,53,21,21,32,45	63,37,64,88,92,35	11,8,3,12,26,8	251	260
273,393,340,362,418,398	241,338,279,288,353,348	244,222,256,456,412,145	238,175,224,335,413,134	298	234
95,138,125,88,133,112	119,186,171,159,178,173	160,108,98,156,174,34	195,136,139,217,200,54	198	225
45,78,63,58,97,84	68,138,87,62,104,69	90,75,65,101,118,46	111,56,86,90,153,44	197	218
38,48,43,29,73,30	90,111,102,72,130,92	45,42,47,59,54,11	130,105,107,134,177,55	169	202
493,721,576,553,780,673	952,1326,1212,1108,1574,1413	653,430,541,598,776,261	1225,819,1063,1546,1563,516	203	227
15,57,49,42,43,80	354,579,456,423,566,599	66,30,40,39,86,26	463,336,398,444,606,201	244	234
140,214,171,143,215,191	141,239,136,136,173,153	114,96,106,173,189,75	169,92,122,198,165,60	247	225
84,106,74,74,113,125	220,279,208,199,322,235	85,84,87,132,160,52	264,222,246,317,411,113	220	290
32,62,87,62,78,66	42,91,92,67,99,94	53,59,52,97,102,46	68,82,77,149,144,58	193	201
34,77,41,44,48,52	54,128,91,98,90,90	29,40,37,59,48,15	87,81,84,106,98,47	208	263
109,171,148,128,180,131	90,111,107,96,149,133	81,71,79,139,161,56	67,74,57,101,84,29	208	216
45,50,46,35,44,40	70,86,88,77,130,86	38,25,44,63,72,21	87,73,99,116,143,57	198	264
14,13,30,19,20,26	29,27,31,26,27,23	15,10,20,41,15,6	31,16,37,57,35,15	204	256
1076,1656,1339,1262,1889,1456	981,1722,1400,1376,1986,1648	1284,923,1108,1303,1732,564	1349,952,1165,1447,1802,661	223	209
67,123,106,68,106,103	90,168,117,89,114,108	46,43,59,74,89,23	55,51,87,115,110,39	205	221
44,49,48,29,41,44	46,75,81,36,78,45	38,26,27,50,48,13	44,17,41,46,57,9	248	271
234,377,412,428,660,479	327,539,472,535,768,583	614,448,545,982,806,251	814,651,738,1117,945,393	298	298
126,180,115,107,149,118	132,182,130,100,136,128	117,67,129,149,142,40	114,81,116,173,154,50	203	215
99,132,146,83,172,121	9,14,6,2,13,19	129,79,116,167,203,46	2,3,1,4,5,1	274	298
1036,1730,1228,991,1477,1065	725,1127,847,735,1089,797	1216,723,1001,1155,1246,351	745,529,665,895,988,262	195	206
78,96,92,62,101,89	59,103,80,77,117,81	62,51,62,91,93,39	84,81,69,148,99,49	273	298
31,34,25,46,45,44	57,108,83,68,104,73	27,24,37,23,54,10	85,56,58,85,78,27	193	266
63,139,112,77,134,127	468,618,570,398,698,633	100,65,109,71,111,38	476,316,425,552,731,238	220	230
758,1132,865,714,1120,852	163,225,161,104,228,166	863,586,720,884,1124,451	173,130,156,197,262,88	230	193
877,1439,914,716,1152,803	898,1392,1117,900,1481,1114	1244,888,912,1010,1241,385	1234,835,936,1345,1435,590	226	272
3,6,8,3,5,6	911,1397,1263,942,1495,1190	13,6,7,10,11,2	1120,820,896,1356,1331,413	174	298
26,37,45,23,64,54	54,94,59,71,87,61	62,20,37,56,63,13	58,47,52,119,96,27	209	209
24,37,45,24,64,54	46,66,60,62,103,61	60,19,36,55,63,13	59,46,51,100,104,32	209	209
163,223,207,142,224,217	276,405,306,251,379,285	175,125,138,237,237,99	371,203,270,352,481,141	251	293
1524,2322,1650,1639,2587,2272	1539,2564,1855,1836,2734,2432	1912,1177,1466,1377,2189,746	2266,1503,1690,1349,2435,935	298	298
11,26,8,3,10,18	2,2,2,4,5,2	11,2,4,5,8,2	1,2,5,11,3,0	194	201
15,19,8,8,14,11	2,2,2,4,5,2	6,1,4,7,10,2	1,2,5,11,3,0	298	201
259,427,325,253,413,334	5,6,6,3,18,22	325,301,400,411,585,223	21,14,8,9,30,10	298	298
378,690,489,496,657,503	557,965,739,728,1034,868	584,377,428,616,677,211	783,535,637,879,1000,296	237	279
8,8,6,2,0,2	8,6,11,9,1,14	4,5,6,11,8,3	3,3,4,5,9,5	242	242
159,209,145,168,216,156	162,260,203,215,236,226	202,128,141,181,235,58	209,148,161,204,271,105	211	260
74,101,91,84,115,84	272,359,317,312,354,274	94,75,78,64,126,38	256,221,241,307,380,152	205	280
439,695,390,386,603,432	366,548,350,332,573,477	476,259,333,395,494,156	386,237,293,356,492,167	221	221
0,0,0,0,0,0	52,78,83,84,101,78	0,0,2,0,0,0	68,41,48,80,78,22	175	255
44,54,44,32,37,47	61,93,69,57,83,108	19,19,25,37,33,5	58,40,55,68,71,29	217	238
23,38,43,31,58,61	26,43,42,61,45,57	20,17,20,46,31,10	39,16,30,33,35,8	209	218
11,15,18,15,22,29	18,17,26,15,18,27	8,5,9,15,9,2	3,9,13,14,11,4	215	210
23,57,28,41,49,30	95,142,118,99,135,107	21,10,29,48,33,19	79,73,72,132,138,39	238	221
49,44,50,33,72,82	38,58,43,34,60,55	38,27,43,39,73,34	31,31,31,56,52,17	214	199
51,45,64,39,39,48	29,39,54,39,57,32	65,25,24,99,57,18	45,29,28,63,60,21	273	247
9,12,11,22,27,9	1516,2661,2040,2328,3927,2212	8,9,24,20,17,10	3533,2480,2644,2559,4052,1513	223	298
506,876,630,633,832,676	631,1118,717,685,922,701	807,605,632,939,961,337	909,654,722,1048,1094,309	218	203
518,766,590,494,798,697	170,300,246,199,345,230	609,396,478,571,747,259	268,156,176,224,315,117	298	214
11,11,8,6,8,10	106,207,148,114,167,146	13,8,2,9,8,2	118,118,121,172,196,51	183	278
47,46,56,42,58,39	108,205,148,114,166,146	39,43,50,52,39,21	118,117,122,172,196,52	183	278
71,103,91,86,139,100	376,485,446,309,596,502	72,53,97,77,137,42	436,333,369,483,601,177	181	281
338,503,447,330,588,463	139,218,177,134,216,199	464,285,380,483,619,181	181,133,145,183,272,86	281	200
28,24,30,18,47,38	191,253,228,188,308,256	47,33,44,53,84,20	193,120,191,223,268,94	251	212
21,46,26,36,40,26	321,430,344,335,475,417	62,50,70,73,84,43	358,243,306,363,536,173	183	212
116,186,103,104,199,155	129,149,145,131,176,176	145,111,131,162,238,81	153,99,129,152,218,68	212	202
73,96,100,89,120,92	200,277,193,138,287,183	44,39,58,92,100,24	114,98,103,192,174,51	252	247
2,0,0,4,1,3	20,34,24,30,26,42	1,3,4,1,3,1	12,11,19,16,22,8	298	298
2,2,4,9,9,7	723,1258,1045,905,1591,1300	7,0,1,5,5,0	785,757,695,930,1192,403	187	298
2629,4115,2835,2622,3414,3292	2085,3206,2025,1960,2637,2277	4383,3318,4005,4376,6169,2124	3449,2432,3119,3188,4803,1692	259	240
162,196,173,173,265,181	90,142,129,106,195,115	208,202,233,254,308,106	149,135,112,192,268,78	298	234
155,189,163,176,293,190	143,196,138,124,236,200	225,202,248,267,368,107	206,190,169,229,283,109	298	298
51,74,68,40,74,53	72,122,97,74,118,95	34,43,29,73,68,19	88,55,60,112,87,32	223	235
38,62,41,43,50,43	69,103,77,77,125,96	38,28,30,35,61,8	57,64,63,94,119,44	195	223
97,180,122,112,166,110	121,203,162,127,216,123	108,65,69,114,128,35	180,200,195,195,294,111	212	209
61,86,77,78,106,69	41,60,70,64,100,69	66,44,73,97,110,42	49,56,50,104,98,22	267	208
