IncLevel1	IncLevel2	IncLevelDifference
0.003,0.0	0.0,0.0	0.002
1.0,0.758	1.0,0.556	0.101
0.142,0.0	0.0,NA	0.071
0.856,0.855	0.825,0.819	0.033
0.987,1.0	1.0,1.0	-0.006
0.004,0.0	0.02,0.019	-0.018
0.003,0.0	0.0,0.0	0.002
0.964,1.0	1.0,0.935	0.014
0.838,1.0	1.0,1.0	-0.081
0.721,0.186	0.171,0.508	0.114
0.25,0.154	0.091,0.0	0.157
0.198,0.0	0.129,0.0	0.035
0.039,0.0	0.039,0.0	0.0
0.856,0.889	0.791,0.86	0.047
0.427,0.407	0.372,0.404	0.029
0.026,0.02	0.064,0.017	-0.018
1.0,0.975	0.943,1.0	0.016
1.0,0.742	1.0,0.852	-0.055
1.0,1.0	0.959,1.0	0.02
0.008,0.025	0.0,0.167	-0.067
0.997,0.99	1.0,1.0	-0.006
0.388,0.265	0.184,0.228	0.12
0.002,0.007	0.007,0.02	-0.009
0.092,0.046	0.16,0.059	-0.04
0.0,0.044	0.136,0.057	-0.075
0.005,0.0	0.022,0.031	-0.024
0.199,0.0	0.0,0.0	0.1
0.912,0.939	0.667,0.877	0.153
0.011,0.003	0.005,0.0	0.004
1.0,0.644	1.0,0.75	-0.053
0.939,0.969	1.0,1.0	-0.046
0.041,0.044	0.054,0.063	-0.016
0.039,0.026	0.046,0.07	-0.026
0.14,0.151	0.134,0.2	-0.021
0.013,0.01	0.006,0.011	0.003
NA,0.6	1.0,1.0	-0.4
1.0,0.986	1.0,1.0	-0.007
0.981,1.0	1.0,1.0	-0.01
0.98,1.0	1.0,1.0	-0.01
0.889,1.0	1.0,1.0	-0.055
1.0,1.0	0.925,0.947	0.064
0.115,0.141	0.133,0.143	-0.01
0.949,0.965	0.778,0.9	0.118
0.02,0.009	0.005,0.0	0.012
0.028,0.01	0.032,0.032	-0.013
0.151,0.155	0.181,0.108	0.009
0.455,0.319	0.536,0.194	0.022
0.0,0.0	0.003,0.0	-0.002
0.954,1.0	0.526,1.0	0.214
0.939,1.0	1.0,1.0	-0.03
0.447,0.45	0.281,0.572	0.022
1.0,1.0	1.0,0.68	0.16
0.273,0.225	0.088,0.087	0.162
0.008,0.007	0.015,0.0	0.0
0.16,0.061	0.102,0.122	-0.001
0.192,0.27	0.051,0.448	-0.018
0.422,0.368	0.5,0.75	-0.23
1.0,0.984	1.0,1.0	-0.008
0.667,0.862	0.778,1.0	-0.125
0.846,0.918	0.913,1.0	-0.075
0.911,0.905	0.442,0.667	0.354
0.028,0.015	0.031,0.029	-0.009
0.124,0.128	0.0,0.046	0.103
0.356,0.345	0.333,0.533	-0.083
0.08,0.28	0.0,0.0	0.18
1.0,1.0	0.43,0.43	0.57
0.004,0.008	0.008,0.0	0.002
