UniqueCount	AmbigCount
188	0
0	171
1	91
2	131
13	132
43	151
0	26
7	26
0	26
40	576
0	576
762	507
0	507
0	93
0	90
0	75
0	86
0	59
0	59
3	91
0	72
87	176
2	176
0	2060
0	1844
35	1625
4019	3
6	2785
840	3747
14	1328
3	2790
3	101
6	101
1074	0
8	0
1	1254
0	1046
0	1088
0	2
0	2
1	2
186	276
0	276
559	617
15	617
309	0
16	112
14	112
58	0
0	216
0	188
5	141
0	934
0	913
0	917
1	918
0	914
0	924
0	908
0	891
78	0
546	0
87	401
4	405
12	430
0	403
0	428
58	0
46	300
5	283
4	300
0	0
33	135
28	135
1557	0
0	0
2	0
0	9479
2	9272
0	9765
0	0
0	169
22	169
402	0
0	0
0	0
0	0
192	0
0	141
8	137
0	100
1	136
18	11
4	11
0	10
0	30
0	30
0	0
0	0
0	108
8	108
1204	0
545	0
68	0
8	16
0	16
0	0
2491	1
1	33
0	33
139	889
19	890
14	790
1	788
437	1
804	1
0	6
0	4
0	4
0	5
0	5
0	0
15	1449
246	1449
256	1656
31	1656
0	8
0	9
0	9
0	8
0	42
32	42
0	637
0	637
5	0
158	0
1200	0
3778	9047
1	9047
1134	0
22	102
0	102
54	654
0	601
0	602
0	656
0	30
12	30
8	49
0	49
0	39
26	0
1	184
19	176
6	172
2	0
0	22
0	22
0	10
0	16
0	19
315	0
12	26
0	26
717	0
143	0
410	1
0	47
0	53
4	53
2	46
2	43
94	95
9	95
0	78
1	80
0	81
0	77
790	0
265	0
105	3082
3	3082
288	891
0	891
5	0
1507	0
0	317
28	334
1	334
32	4
84	232
0	145
0	137
0	220
0	161
0	60
0	59
0	57
0	44
270	0
33	1082
0	1275
0	1048
29	1093
0	699
0	258
0	368
5	323
4	327
8	273
334	1
290	0
0	408
0	328
0	334
0	359
2281	1
573	1
4	0
283	0
257	0
0	190
0	141
9	176
0	171
0	181
0	147
1	377
0	329
3	329
9	0
1	0
149	0
145	0
14	41
8	41
0	0
10	0
12	2239
0	2274
10	2235
106	384
43	355
52	382
80	370
0	349
19	413
915	0
194	1394
21	1397
3	1355
883	0
2265	0
0	349
0	211
63	380
0	372
2696	0
311	77
53	77
496	0
74	0
0	15
0	15
0	1036
1	1166
0	933
12	1093
10	941
0	0
103	0
7	0
4	0
19	318
4	318
69	391
0	391
319	2118
34	2118
162	0
526	0
1963	0
0	3
1	3
0	0
589	0
306	0
29	162
0	162
11	0
0	358
0	358
0	357
180	0
87	0
45	0
30	71
2	71
2	0
48	289
3	289
0	286
66	0
2	1
0	1
1	0
0	0
0	0
30	0
12	23
3	23
1135	0
7	0
819	5232
41	5232
0	0
9	373
0	373
1	372
0	2
1	2
0	0
0	0
6157	1
10	0
3	0
1	1
0	1
0	0
0	413
50	318
1	165
84	0
2	10
0	10
1721	0
0	53
1	53
1152	1
0	24
0	36
0	41
0	17
0	40
0	45
0	32
261	0
72	429
0	429
79	0
13	7
0	7
67	145
5	145
1395	1
241	2
107	120
0	120
50	0
14461	11
0	0
38	0
190	0
1	0
377	0
51	0
0	0
587	2226
9	2372
143	2118
0	2448
80	2142
56	868
13	883
44	764
6	683
0	946
107	318
0	318
1	251
387	1
2	237
0	268
8	275
14	230
15	232
5	225
306	1695
0	1695
479	0
241	1160
13	1160
1998	1
686	1724
0	1724
0	19
1	19
0	19
0	15
0	133
9	95
0	93
0	73
1	133
18	325
17	336
0	302
6	305
0	310
7	331
0	0
77	0
0	2
0	2
1	431
0	472
0	469
0	488
5	456
0	469
972	0
1	12
0	12
0	12
84	0
75	288
6	288
2	661
11	575
5	554
0	0
19	18
3	18
0	1156
0	1168
0	1154
0	1144
3	10
2	10
0	10
21	1287
7	1284
2	1287
1	1803
174	1803
122	12
0	0
59	0
320	0
5	9
0	9
10421	5
1220	1
296	0
0	541
2	482
1	481
0	498
3	0
7	0
1	48
0	50
1	50
1	42
0	39
0	41
11	211
0	211
47	0
62	279
16	279
4252	3
1217	1
1	0
1	541
6	412
2	375
5	398
208	0
61	0
18	804
7	806
4	806
15	683
0	714
2	528
7	685
1	502
1	488
0	129
0	750
93	750
17	0
0	0
564	0
65	0
829	0
207	0
20	284
2	284
52	552
8	552
1200	1
0	0
0	0
39	237
9	237
607	32
0	32
111	194
20	194
289	0
2	10
0	10
18	300
27	290
0	255
8	227
31	231
4	235
1	233
4913	4
0	0
79	1
42	0
93	156
1	156
364	1
51	0
16	87
0	75
0	81
0	40
0	36
0	32
0	25
187	0
588	0
5643	1
130	749
22	749
0	47
0	41
0	41
0	39
0	41
0	48
0	43
1	46
1	40
1	46
0	46
0	43
0	43
462	1631
20	1630
74	0
14	21
7	21
0	0
4516	2
125	161
3	161
25	0
0	1
0	1
0	0
0	0
223	0
116	708
15	708
133	0
171	0
16	171
2	113
0	172
1	154
0	160
0	147
7	169
24	425
0	383
76	0
16	0
0	0
201	0
1	330
40	330
14	37
0	37
1	224
147	210
9	171
217	1413
5	1238
5	1317
2306	3
18071	7
688	1
1901	0
12	118
0	125
5	123
2	120
147	975
0	975
3	72
4	69
0	72
655	0
87	1
236	0
0	284
6	263
0	271
1	263
3	244
0	259
11	213
420	0
0	9
0	10
0	11
0	10
0	0
29	0
106	0
201	0
25	195
0	195
26	120
0	118
2554	4
7	74
2	74
0	72
159	0
0	1853
15	1288
19	1761
0	1739
4	1288
17	0
65	5
0	5
165	0
0	1765
0	1547
0	1680
81	105
0	105
204	1888
35	1888
2	0
27	240
3	240
154	1975
0	1975
19	0
544	0
109	466
8	370
0	446
1008	1
205	0
60	357
4	166
0	704
1	704
729	1
152	0
4339	3181
2	3179
43	1056
25	1056
271	62
4	62
20	1616
7	1535
0	1553
0	1535
0	1584
5	1296
19	232
3	232
28	0
387	0
689	0
80	0
2	0
0	3
0	3
184	0
272	2937
7	2937
19907	4
2405	2
188	2653
2	2657
3	2657
1351	0
0	1
0	1
0	0
0	0
0	0
4813	0
0	21
0	18
0	20
0	12
0	20
0	21
0	20
0	21
0	21
0	11
0	6
0	11
0	11
34	1225
0	1225
297	0
789	0
61	0
4	244
125	244
73	0
1131	0
2	11
0	11
1	0
103	253
2	253
32	0
63	0
1522	2
0	0
518	0
55	0
266	444
9	444
0	0
25	110
0	110
500	0
0	0
1195	4
1692	1
0	67
0	67
0	49
527	0
6	228
0	224
0	204
0	223
748	952
0	952
4	954
0	950
5	100
0	100
793	0
10	0
1032	0
665	815
1481	815
1366	6
7982	25
0	393
0	318
10	314
46	0
498	1564
4	1562
680	1
1	699
132	699
30	0
0	0
0	0
110	0
854	0
78	0
0	64
0	56
1	47
660	818
1	92
0	118
3	922
4	91
0	332
12	332
6	332
97	347
5	347
44	484
6	488
14	488
327	0
176	450
24	449
0	780
0	713
0	693
0	526
0	613
0	718
33	171
12	171
30	172
0	0
6192	2
94	0
25	244
28	244
0	0
0	0
0	0
217	1
234	0
32	0
382	0
0	0
0	0
0	90
2	82
20	325
7	0
0	550
0	550
0	0
787	0
940	0
16	223
4	223
1	135
28	135
220	569
0	570
0	423
7791	6
0	546
0	567
0	391
1	266
0	265
0	490
0	370
588	0
143	0
21	2
0	473
2	375
0	368
4	339
0	477
43	438
0	468
0	386
0	386
0	385
0	379
0	379
2	1043
0	1043
764	0
1043	0
11	34
0	34
0	0
0	0
55	89
7	89
109	0
26	534
3	527
0	538
3	534
0	442
0	446
0	527
0	527
1	534
8	0
206	0
641	0
29	257
1	227
1	269
61	0
0	782
25	783
1	783
93	247
3	247
12	19
5	19
57	304
1	304
0	50
0	50
474	1
76	0
0	2
4	2
100	187
0	187
38	286
6	286
66	0
169	690
1	690
413	0
1265	2
36	1
16	31
0	31
0	0
0	0
1	0
0	0
0	813
10	813
0	2051
0	1974
1	2016
1	2016
74	0
0	0
0	0
0	0
0	295
1	295
18	294
13	167
0	163
0	167
1	8
0	8
0	0
111	454
0	454
19	371
0	400
0	368
49	0
38	0
138	0
13	122
1	122
0	119
32	0
282	1
41	0
9	124
0	124
1	177
0	156
0	171
0	171
0	120
0	126
0	180
3	201
0	136
0	156
6	164
0	150
0	146
0	143
475	3
32	24
0	21
0	0
30	168
2	147
0	68
0	68
28	0
156	0
6	0
0	132
2	108
1	92
5	83
4	108
2	84
0	45
1	477
9	546
0	564
0	475
0	0
1085	0
0	159
144	159
0	38
0	27
1	34
0	35
107	967
2	940
8	927
8	954
386	0
566	0
1344	8347
0	8347
18	143
44	143
0	47
0	396
6	392
1	379
0	330
6	351
0	282
0	327
0	392
0	379
0	346
7	333
0	397
0	26
0	28
0	26
211	1569
7	1569
12	0
2	161
55	161
527	0
0	0
2	0
0	861
19	753
11	700
5	690
7	149
0	147
1	145
1	151
19	146
1	1137
0	1094
0	1106
0	1103
13	43
13	43
2	0
703	1
252	0
9	0
2	0
326	1017
7	1017
0	0
71	0
90	390
6	390
337	0
112	394
3	393
405	1
102	0
30	553
14	487
0	436
34	1
32	407
5	407
0	0
0	0
40	0
56	0
0	0
1	0
26	610
33	610
122	0
1	1
0	1
153	0
0	2740
0	1733
5	2404
3	2403
9	2412
0	1229
0	1229
108	408
0	408
51	1666
9	1670
0	1670
2	0
14	1358
45	1358
7	1354
0	1317
286	0
3	7
0	7
35	0
59	0
0	0
1428	16
11	0
6	0
12	0
2	0
68	0
0	2028
0	2028
194	0
206	1240
55	1240
931	1
0	3412
10	3133
14	3355
16	32
0	32
49	1507
2	1507
0	1504
98	0
93	0
4091	0
15	609
20	642
1	568
1	482
0	72
0	119
9	119
19	150
3	128
32	150
0	97
352	0
4	198
126	198
36	0
6	1170
8	1170
944	3
420	1
113	506
102	506
11	33
1	33
0	33
238	0
20	161
5	161
38	238
0	279
1	263
0	269
0	242
5	266
7	241
0	232
6	262
63	998
6	817
0	951
239	0
24	672
214	672
87	0
135	1194
0	1194
18464	33749
9	33746
923	0
145	1603
92	1607
5	1595
0	130
0	130
0	128
0	143
0	130
0	135
0	133
0	130
0	135
0	124
0	130
0	143
0	137
0	141
0	132
