ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
3	1,3	105,168	5,0	99,131	180	99	1
4	2,4	1,7	3,6	2,6	158	99	0.831521090004
5	1,0	4,11	0,0	3,9	120	99	1
7	0,0	12,23	1,0	5,20	150	99	1
8	87,134	6,11	79,122	9,12	134	99	1
9	2,1	228,265	8,9	122,186	198	99	1
10	2,2	508,743	0,1	426,723	106	99	1
13	193,218	1,4	175,260	0,1	198	99	1
14	10,17	0,1	0,5	0,0	198	99	1
15	8,6	8,8	3,7	8,10	192	99	0.951390416954
16	3,3	9,9	1,5	11,18	198	99	1
18	2,2	9,9	1,1	11,18	134	99	1
19	31,33	0,0	12,32	0,1	105	99	1
20	3,3	86,68	4,8	38,77	198	99	1
21	184,225	18,15	148,186	19,41	120	99	1
22	32,40	18,15	32,48	19,41	186	99	0.766949650074
23	2,1	154,186	3,12	119,150	165	99	1
24	54,70	0,2	29,61	0,1	198	99	1
25	3,9	1,3	4,11	1,0	103	99	0.626739654951
26	57,51	3,0	35,62	0,0	102	99	1
27	3,0	54,44	0,0	44,38	198	99	1
28	0,1	2,4	0,0	0,2	114	99	1
29	155,139	1,1	36,73	0,0	198	99	1
30	582,614	5,3	423,652	0,0	111	99	1
31	11,9	25,37	3,8	16,47	129	99	1
32	3,11	160,250	3,4	112,202	198	99	1
33	6,13	109,177	10,15	66,131	138	99	1
34	1,4	59,77	2,2	44,54	198	99	1
35	2,1	114,146	0,4	88,120	198	99	1
36	4,1	26,9	0,1	4,11	111	99	1
37	100,129	5,11	64,107	4,13	198	99	1
38	2,3	264,317	2,3	223,355	138	99	1
39	63,57	6,0	11,32	0,5	198	99	1
40	155,139	7,4	117,124	4,6	111	99	1
41	34,30	0,1	11,37	0,0	105	99	1
42	9,21	184,302	15,30	209,274	198	99	1
43	18,8	209,206	7,18	112,178	127	99	1
44	43,53	144,137	28,43	84,111	198	99	1
45	2,4	135,200	0,6	131,238	107	99	1
46	5,4	2,0	2,4	0,1	198	99	1
48	83,135	0,1	83,129	0,0	198	99	1
49	77,79	4,1	57,101	0,0	117	99	1
52	87,70	0,0	58,64	2,0	120	99	1
53	68,118	0,2	57,111	0,1	198	99	1
54	26,20	49,68	14,36	33,83	198	99	1
55	169,179	4,5	143,224	16,12	198	99	1
56	5,8	171,205	4,0	103,149	198	99	1
57	185,222	0,2	151,214	0,0	107	99	1
58	2,3	163,214	2,3	150,221	101	99	1
59	14,10	67,42	6,16	44,72	154	99	1
60	7,7	9,9	4,8	6,16	154	99	1
