IncLevel1	IncLevel2	IncLevelDifference
0.067,0.071	0.043,0.038	0.029
0.362,0.282	0.286,0.309	0.024
0.103,0.092	0.159,0.117	-0.041
0.411,0.378	0.384,0.387	0.009
0.509,0.491	0.53,0.48	-0.005
0.45,0.478	0.473,0.495	-0.02
0.899,0.902	0.875,0.883	0.022
0.494,0.544	0.562,0.494	-0.009
0.513,0.398	0.401,0.488	0.011
0.575,0.608	0.623,0.603	-0.022
0.277,0.325	0.256,0.295	0.026
0.426,0.45	0.422,0.443	0.006
0.377,0.357	0.398,0.352	-0.008
0.484,0.4	0.447,0.56	-0.062
0.475,0.476	0.476,0.466	0.005
0.332,0.351	0.446,0.402	-0.083
0.414,0.425	0.409,0.409	0.011
0.289,0.444	0.216,0.492	0.013
0.659,0.648	0.631,0.634	0.021
0.62,0.579	0.577,0.559	0.031
0.464,0.516	0.401,0.506	0.036
0.423,0.478	0.429,0.433	0.02
0.985,0.951	0.979,0.955	0.001
0.0,0.884	0.0,0.793	0.045
0.286,0.0	0.267,0.571	-0.276
0.622,0.522	0.614,0.506	0.012
0.124,0.125	0.132,0.13	-0.007
0.345,0.392	0.396,0.402	-0.031
0.096,0.145	0.216,0.219	-0.097
0.105,0.077	0.166,0.137	-0.061
0.358,0.328	0.381,0.361	-0.028
0.095,0.101	0.062,0.126	0.004
0.037,0.034	0.039,0.042	-0.005
0.512,0.509	0.524,0.558	-0.031
0.753,0.689	0.753,0.738	-0.025
0.675,0.705	0.754,0.821	-0.098
0.357,0.302	0.328,0.217	0.057
0.719,0.644	0.68,0.694	-0.006
0.36,0.271	0.249,0.272	0.055
0.43,0.442	0.445,0.432	-0.003
0.971,0.95	0.963,0.962	-0.002
0.971,0.95	0.963,0.962	-0.002
0.971,0.949	0.963,0.962	-0.002
0.569,0.449	0.385,0.418	0.108
0.533,0.613	0.569,0.742	-0.083
0.431,0.467	0.384,0.457	0.029
0.616,0.59	0.568,0.655	-0.008
0.11,0.118	0.135,0.109	-0.008
0.418,0.445	0.424,0.433	0.003
0.497,0.37	0.328,0.382	0.079
0.05,0.0	0.014,0.013	0.012
0.67,0.678	0.551,0.659	0.069
0.474,0.446	0.377,0.425	0.059
0.496,0.472	0.387,0.385	0.098
0.5,0.5	0.692,0.8	-0.246
0.711,0.649	0.688,0.676	-0.002
0.431,0.418	0.405,0.398	0.023
0.445,0.449	0.451,0.436	0.004
0.408,0.347	0.322,0.423	0.005
0.756,0.678	0.659,0.744	0.016
0.865,0.348	0.211,0.822	0.09
0.523,0.495	0.501,0.515	0.001
0.525,0.537	0.524,0.531	0.003
0.546,0.512	0.482,0.57	0.003
0.626,0.586	0.556,0.55	0.053
0.205,0.284	0.163,0.125	0.1
0.788,1.0	1.0,1.0	-0.106
0.652,0.652	0.599,0.602	0.051
0.593,0.583	0.574,0.581	0.011
0.998,1.0	1.0,0.997	0.001
1.0,0.979	1.0,0.915	0.032
1.0,0.998	1.0,0.992	0.003
0.427,0.43	0.428,0.422	0.004
0.354,0.369	0.352,0.334	0.019
0.938,0.929	0.942,0.922	0.002
0.143,0.128	0.245,0.242	-0.108
0.584,0.559	0.56,0.549	0.017
0.187,0.188	0.078,0.073	0.112
0.067,0.103	0.015,0.026	0.065
0.03,0.064	0.0,0.0	0.047
