IncLevel1	IncLevel2	IncLevelDifference
0.194,0.383	0.313,0.405	-0.071
1.0,1.0	0.901,1.0	0.049
0.033,0.057	0.062,0.076	-0.024
0.899,0.922	0.922,0.919	-0.01
0.954,0.936	0.937,0.952	0.001
1.0,1.0	1.0,1.0	0.0
1.0,1.0	0.993,1.0	0.004
0.992,1.0	0.979,1.0	0.006
1.0,0.999	0.996,0.994	0.005
0.733,0.865	0.669,0.703	0.113
0.977,1.0	1.0,1.0	-0.012
0.055,0.078	0.142,0.084	-0.046
0.012,0.019	0.036,0.032	-0.019
0.991,0.994	0.996,0.998	-0.005
0.989,0.981	0.99,0.987	-0.003
0.138,0.189	0.122,0.114	0.046
0.775,0.833	0.787,0.758	0.032
1.0,0.999	1.0,1.0	-0.0
0.973,0.966	0.971,0.967	0.001
0.988,0.981	0.983,0.973	0.006
1.0,0.288	0.0,0.0	0.644
1.0,0.91	1.0,1.0	-0.045
0.869,0.874	0.803,0.818	0.061
0.33,0.234	0.46,0.34	-0.118
0.167,0.302	0.111,0.165	0.096
0.067,0.166	0.13,0.235	-0.066
0.51,0.6	0.283,0.356	0.235
0.126,0.193	0.154,0.176	-0.005
0.114,0.136	0.304,0.269	-0.161
0.021,0.034	0.023,0.017	0.008
0.476,0.523	0.422,0.355	0.111
0.937,0.96	0.933,0.912	0.026
0.135,0.096	0.195,0.188	-0.076
0.936,0.957	0.982,0.981	-0.035
0.402,0.614	0.4,0.625	-0.004
0.143,0.123	0.173,0.148	-0.027
0.918,0.914	0.868,0.867	0.049
0.108,0.154	0.104,0.476	-0.159
0.295,0.17	0.175,0.325	-0.018
0.0,0.029	0.031,0.017	-0.009
0.619,0.357	0.231,0.342	0.201
0.812,0.796	0.807,0.768	0.016
0.726,0.701	0.667,0.588	0.086
0.129,0.127	0.068,0.042	0.073
0.399,0.327	0.674,0.423	-0.185
1.0,1.0	0.952,0.947	0.05
0.686,0.782	0.804,0.672	-0.004
0.834,0.91	0.883,0.945	-0.042
0.229,0.117	0.386,0.398	-0.219
0.677,0.61	0.578,0.528	0.091
1.0,1.0	0.999,1.0	0.0
0.254,0.272	0.371,0.243	-0.044
0.981,0.979	0.994,1.0	-0.017
0.878,0.858	0.873,0.857	0.003
0.68,0.767	0.712,0.959	-0.112
0.786,0.133	0.478,0.0	0.221
0.116,0.478	0.478,0.234	-0.059
0.879,0.727	0.95,0.907	-0.126
1.0,0.739	0.702,0.871	0.083
0.481,0.56	0.641,0.624	-0.112
1.0,0.935	1.0,0.987	-0.026
0.862,0.801	0.815,0.805	0.021
0.907,0.949	0.878,0.875	0.051
0.147,0.103	0.506,0.371	-0.314
0.029,0.038	0.075,0.06	-0.034
0.743,0.771	0.827,0.783	-0.048
0.686,0.73	0.767,0.812	-0.082
0.844,0.848	0.713,0.791	0.094
0.031,0.015	0.033,0.0	0.006
0.0,0.478	0.333,0.286	-0.071
0.087,0.056	0.087,0.067	-0.006
0.03,0.075	0.176,0.111	-0.091
0.999,0.998	0.999,1.0	-0.001
0.109,0.128	0.121,0.117	-0.001
0.683,0.737	0.794,0.712	-0.043
0.05,0.038	0.014,0.062	0.006
1.0,1.0	0.979,1.0	0.01
0.381,0.449	0.501,0.518	-0.095
0.006,0.011	0.002,0.004	0.006
0.954,0.965	0.968,0.963	-0.006
1.0,1.0	1.0,0.999	0.0
0.991,0.986	0.981,0.98	0.008
0.017,0.017	0.017,0.026	-0.004
0.635,0.897	0.859,0.859	-0.093
0.105,0.0	0.0,0.0	0.052
0.983,0.98	0.99,0.979	-0.003
0.604,0.314	0.244,0.214	0.23
1.0,0.944	1.0,0.933	0.005
0.589,0.739	0.435,0.431	0.231
1.0,0.989	1.0,1.0	-0.006
1.0,0.981	1.0,0.927	0.027
0.985,0.969	0.992,0.992	-0.015
0.125,0.192	0.219,0.157	-0.029
0.019,0.007	0.007,0.015	0.002
0.987,0.987	0.988,0.986	0.0
0.954,0.955	1.0,0.886	0.011
0.097,0.078	0.219,0.157	-0.101
0.218,0.234	0.395,0.257	-0.1
1.0,0.985	1.0,1.0	-0.008
0.465,0.605	0.445,0.478	0.074
0.455,0.469	0.377,0.433	0.057
0.879,1.0	0.837,0.773	0.135
0.02,0.016	0.018,0.011	0.004
0.74,0.737	0.706,0.763	0.004
0.076,0.074	0.092,0.064	-0.003
0.621,0.599	0.622,0.693	-0.047
0.021,0.017	0.015,0.006	0.009
0.0,0.0	0.038,0.015	-0.026
0.327,0.0	0.0,NA	0.164
1.0,1.0	0.999,1.0	0.0
0.125,0.05	0.027,0.0	0.074
0.096,0.094	0.074,0.074	0.021
0.945,0.968	0.911,0.904	0.049
0.013,0.013	0.006,0.016	0.002
0.714,0.705	0.755,0.699	-0.017
0.999,1.0	0.999,0.998	0.001
0.867,0.871	0.891,0.874	-0.014
0.534,0.647	0.625,0.762	-0.103
0.607,0.637	0.533,0.481	0.115
1.0,1.0	0.856,0.958	0.093
1.0,0.757	0.662,1.0	0.048
1.0,NA	0.0,NA	1.0
0.572,0.537	0.619,0.616	-0.063
0.117,0.154	0.086,0.068	0.059
1.0,1.0	1.0,0.956	0.022
0.039,0.014	0.029,0.022	0.001
0.007,0.006	0.024,0.006	-0.008
