IncLevel1	IncLevel2	IncLevelDifference
0.0,0.007	0.0,0.0	0.004
0.379,0.294	0.323,0.319	0.016
0.103,0.092	0.159,0.117	-0.041
0.452,0.401	0.407,0.405	0.02
0.504,0.488	0.531,0.481	-0.01
0.441,0.466	0.459,0.482	-0.017
0.899,0.902	0.875,0.883	0.022
0.494,0.544	0.562,0.494	-0.009
0.513,0.398	0.401,0.488	0.011
0.574,0.606	0.619,0.593	-0.016
0.277,0.325	0.256,0.295	0.026
0.426,0.45	0.422,0.443	0.006
0.4,0.353	0.421,0.362	-0.015
0.483,0.427	0.446,0.6	-0.068
0.475,0.476	0.476,0.466	0.005
0.322,0.356	0.463,0.432	-0.109
0.439,0.382	0.438,0.405	-0.011
0.291,0.428	0.215,0.494	0.005
0.659,0.648	0.631,0.634	0.021
0.62,0.579	0.577,0.559	0.031
0.468,0.512	0.401,0.503	0.038
0.42,0.475	0.429,0.431	0.018
0.993,0.955	0.962,0.942	0.022
0.0,0.884	0.0,0.793	0.045
0.4,0.0	0.286,0.615	-0.251
0.622,0.522	0.614,0.506	0.012
0.191,0.193	0.208,0.202	-0.013
0.356,0.42	0.417,0.416	-0.028
0.093,0.13	0.196,0.201	-0.087
0.105,0.077	0.166,0.137	-0.061
0.351,0.312	0.376,0.341	-0.027
0.182,0.0	0.071,0.217	-0.053
0.046,0.041	0.046,0.05	-0.005
0.544,0.579	0.558,0.602	-0.019
0.757,0.689	0.753,0.738	-0.023
0.673,0.707	0.754,0.821	-0.098
0.357,0.3	0.328,0.217	0.056
0.63,0.627	0.581,0.64	0.018
0.416,0.332	0.265,0.279	0.102
0.431,0.443	0.445,0.433	-0.002
0.735,0.598	0.61,0.554	0.084
0.73,0.646	0.635,0.593	0.074
0.698,0.654	0.768,0.713	-0.065
0.569,0.449	0.385,0.418	0.108
0.518,0.494	0.578,0.683	-0.125
0.432,0.468	0.384,0.457	0.03
0.616,0.59	0.568,0.655	-0.008
0.135,0.14	0.174,0.136	-0.017
0.473,0.51	0.469,0.507	0.004
0.5,0.37	0.328,0.382	0.08
0.05,0.0	0.014,0.013	0.012
0.67,0.678	0.551,0.659	0.069
0.486,0.465	0.39,0.438	0.061
0.496,0.472	0.387,0.385	0.098
0.8,0.824	0.917,0.8	-0.046
0.711,0.649	0.688,0.676	-0.002
0.469,0.459	0.45,0.442	0.018
0.506,0.509	0.507,0.487	0.011
0.408,0.347	0.322,0.423	0.005
0.681,0.572	0.543,0.669	0.02
0.521,0.495	0.501,0.515	0.0
0.525,0.537	0.524,0.532	0.003
0.51,0.526	0.476,0.568	-0.004
0.603,0.558	0.544,0.537	0.04
0.132,0.174	0.071,0.042	0.097
0.788,1.0	1.0,1.0	-0.106
0.561,0.542	0.515,0.499	0.045
0.593,0.583	0.574,0.581	0.011
0.998,1.0	1.0,0.999	-0.001
NA,0.0	1.0,0.0	-0.5
1.0,0.998	1.0,0.994	0.002
0.427,0.429	0.428,0.422	0.003
0.354,0.369	0.351,0.334	0.019
1.0,1.0	0.998,1.0	0.001
0.143,0.128	0.245,0.242	-0.108
0.584,0.557	0.56,0.549	0.016
0.187,0.188	0.078,0.073	0.112
0.069,0.094	0.0,0.027	0.068
0.032,0.069	0.0,0.0	0.051
