ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	20,15,16,11,16,17	14,17,16,15,24,24	13,1,17,24,19,3	14,14,26,31,25,8	232	149	1
2	1,6,7,4,8,5	52,97,72,80,74,84	5,3,3,3,4,0	62,53,55,76,90,33	178	149	1
3	210,292,252,228,306,238	19,28,23,25,28,18	276,165,218,248,272,97	21,14,10,16,17,8	158	149	1
4	214,328,273,253,362,286	5,12,7,10,14,15	215,190,205,267,291,124	18,7,13,17,14,2	155	149	1
6	75,127,127,91,136,116	0,0,0,0,0,2	72,76,76,99,124,34	0,0,0,0,0,0	155	149	1
7	43,49,40,57,44,55	0,0,0,1,1,1	33,22,31,68,38,11	1,0,0,0,0,0	152	149	1
8	73,83,80,66,91,123	1,1,0,0,0,0	55,37,58,117,101,27	0,0,0,3,0,0	159	149	1
9	20,28,26,41,28,38	0,2,0,0,0,0	22,16,27,27,49,11	0,0,0,0,0,0	158	149	1
10	474,739,481,344,587,612	0,0,0,0,1,0	362,225,286,373,513,159	0,3,1,0,1,0	153	149	1
11	16,23,22,18,30,26	3,9,5,5,5,11	12,9,7,11,18,4	4,4,4,3,11,0	182	149	1
12	21,32,36,34,40,55	0,2,0,0,0,0	17,11,21,33,30,10	0,0,0,0,0,0	200	149	1
13	9,16,12,4,12,13	90,115,119,100,135,128	7,4,5,17,17,8	110,64,86,109,157,41	160	149	1
14	2,3,4,3,9,1	77,145,119,100,138,146	2,2,4,7,3,9	100,62,64,115,92,37	310	149	1
15	167,250,243,179,259,219	0,4,0,2,3,0	200,161,180,257,278,83	2,0,1,1,0,2	154	149	1
16	309,506,387,326,551,380	5,2,4,4,7,6	410,300,337,405,545,186	1,1,2,4,4,0	156	149	1
17	1,11,9,2,9,5	31,35,57,33,40,41	4,0,5,4,6,1	24,18,24,52,41,10	152	149	1
18	32,45,69,43,38,40	9,21,10,7,13,8	31,18,29,44,33,8	7,8,8,4,14,7	157	149	1
20	98,146,151,139,173,139	4,2,3,2,7,6	123,64,99,143,137,64	6,1,6,3,2,1	167	149	1
21	76,109,83,76,147,108	0,0,1,0,1,1	107,87,52,116,129,48	0,0,1,0,0,0	152	149	1
22	4,4,5,2,3,1	6,4,6,0,5,0	0,0,0,0,1,1	2,0,0,1,1,0	161	149	1
23	6,19,7,2,13,4	3,1,2,0,0,0	0,2,0,1,2,1	0,0,0,0,1,0	295	149	1
24	1374,2173,1685,1677,2454,1925	197,345,200,254,337,320	2014,1614,1825,2613,2946,917	431,340,433,595,610,243	155	149	1
25	7,7,9,7,9,3	11,7,8,6,14,10	2,6,5,7,4,2	2,4,3,5,2,0	158	149	0.204358408999
26	3,13,11,11,15,6	32,41,41,35,46,32	3,4,5,7,9,4	38,32,37,55,40,21	161	149	1
27	5,16,9,2,4,7	50,53,61,57,79,48	19,2,12,8,30,8	38,22,43,46,55,15	170	149	0.358445025991
28	18,30,20,17,54,29	13,10,17,8,14,15	16,30,25,29,26,15	20,18,21,36,32,9	347	149	0.243902126786
29	19,35,20,18,57,31	57,93,90,56,113,79	17,31,27,31,29,16	45,56,37,95,88,22	359	149	1
30	14,15,17,9,17,17	57,93,90,56,113,79	21,19,23,38,35,10	45,56,37,95,88,22	161	149	0.131546810067
31	0,0,0,0,0,0	1,5,0,2,3,2	1,0,0,0,0,0	2,0,0,2,2,1	152	149	1
