ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	3357,3821	3,6	2434,3823	3,4	188	99	1	1.0	0.998,0.997	0.998,0.998	-0.0
3	235,353	2,4	259,303	1,2	198	99	1	1.0	0.983,0.978	0.992,0.987	-0.009
4	412,555	0,1	326,488	0,0	187	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
5	6544,7677	1,0	6398,9972	0,0	177	99	1	1.0	1.0,1.0	1.0,1.0	0.0
6	192,193	0,0	122,144	3,0	140	99	1	1.0	1.0,1.0	0.966,1.0	0.017
7	49,60	0,0	25,47	1,0	149	99	1	1.0	1.0,1.0	0.943,1.0	0.028
8	766,906	0,0	712,1069	0,1	198	99	1	1.0	1.0,1.0	1.0,0.998	0.001
9	944,1041	1,0	752,1194	0,0	160	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
10	810,998	0,1	690,1070	0,0	179	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
11	923,1135	0,1	789,1138	0,0	180	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
12	4,5	48,47	1,4	28,28	120	99	1	1.0	0.064,0.081	0.029,0.105	0.006
13	1433,1894	0,1	926,1562	0,0	163	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
14	197,243	116,131	63,124	95,146	157	99	0.00666568301939	1.0	0.517,0.539	0.295,0.349	0.206
16	1014,1513	12,6	694,1025	6,9	198	99	1	1.0	0.977,0.992	0.983,0.983	0.001
17	11,10	6,7	26,33	3,9	198	99	0.11374471114	1.0	0.478,0.417	0.812,0.647	-0.282
18	98,89	0,0	30,71	0,1	171	99	1	1.0	1.0,1.0	1.0,0.976	0.012
19	286,292	1,0	139,268	0,0	182	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
20	92,124	2,0	88,114	0,0	198	99	1	1.0	0.958,1.0	1.0,1.0	-0.021
21	506,580	1,2	378,476	0,5	198	99	1	1.0	0.996,0.993	1.0,0.979	0.005
22	407,566	0,0	355,579	0,2	175	99	1	1.0	1.0,1.0	1.0,0.994	0.003
25	390,403	0,1	222,318	0,0	198	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
26	2,0	6,13	0,0	4,14	198	99	1	1.0	0.143,0.0	0.0,0.0	0.071
28	292,351	4,8	239,335	2,2	169	99	1	1.0	0.977,0.963	0.986,0.99	-0.018
29	47,52	0,0	30,75	2,0	198	99	1	1.0	1.0,1.0	0.882,1.0	0.059
31	96,111	1,4	61,102	1,2	152	99	1	1.0	0.984,0.948	0.975,0.971	-0.007
32	109,125	1,4	89,123	1,2	155	99	1	1.0	0.986,0.952	0.983,0.975	-0.01
33	9,8	0,4	1,3	0,0	181	99	0.650073222812	1.0	1.0,0.522	1.0,1.0	-0.239
34	16,29	5,2	2,2	0,0	161	99	0.370959957988	1.0	0.663,0.899	1.0,1.0	-0.219
35	17,27	0,1	0,5	0,0	141	99	1	1.0	1.0,0.95	NA,1.0	-0.025
36	2,5	0,0	0,3	1,1	198	99	0.0696621705207	1.0	1.0,1.0	0.0,0.6	0.7
37	10,11	0,0	7,16	1,1	147	99	1	1.0	1.0,1.0	0.825,0.915	0.13
38	64,109	1,3	34,72	0,0	136	99	1	1.0	0.979,0.964	1.0,1.0	-0.028
39	10249,14019	1,0	7664,11955	0,0	173	99	1	1.0	1.0,1.0	1.0,1.0	0.0
40	845,1152	0,0	697,998	0,1	154	99	1	1.0	1.0,1.0	1.0,0.998	0.001
41	720,1076	0,1	670,1122	0,0	145	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
42	278,340	0,2	229,403	1,0	146	99	1	1.0	1.0,0.991	0.994,1.0	-0.001
43	156,155	0,3	83,163	0,1	186	99	1	1.0	1.0,0.965	1.0,0.989	-0.012
44	297,337	1,1	184,238	0,1	188	99	1	1.0	0.994,0.994	1.0,0.992	-0.002
45	5158,5439	2,1	3392,6086	0,0	142	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
46	6,8	93,114	7,8	69,125	128	99	1	1.0	0.048,0.051	0.073,0.047	-0.01
47	14,16	93,114	13,23	69,125	132	99	1	1.0	0.101,0.095	0.124,0.121	-0.024
48	215,242	0,0	196,264	3,0	197	99	1	1.0	1.0,1.0	0.97,1.0	0.015
49	744,904	1,4	462,740	0,2	167	99	1	1.0	0.998,0.993	1.0,0.995	-0.002
50	412,478	1,4	215,421	0,2	173	99	1	1.0	0.996,0.986	1.0,0.992	-0.005
51	1189,1526	1,0	835,1249	0,0	148	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
52	1251,1358	0,1	1001,1435	0,0	198	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
53	691,723	0,1	525,675	0,1	170	99	1	1.0	1.0,0.998	1.0,0.997	0.001
54	506,568	0,1	399,613	0,0	198	99	1	1.0	1.0,0.996	1.0,1.0	-0.002
55	368,422	1,1	94,117	0,0	198	99	1	1.0	0.995,0.995	1.0,1.0	-0.005
56	975,1091	0,3	737,1128	1,3	117	99	1	1.0	1.0,0.997	0.998,0.997	0.001
57	8278,14019	22,43	6619,9256	28,36	166	99	1	1.0	0.996,0.995	0.993,0.994	0.002
58	7,19	435,588	4,10	329,420	198	99	1	1.0	0.008,0.016	0.006,0.012	0.003
59	525,580	0,1	357,608	0,0	198	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
60	122,148	0,2	82,101	0,0	173	99	1	1.0	1.0,0.977	1.0,1.0	-0.012
61	598,501	1,0	366,522	0,0	198	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
62	8,5	3711,4566	6,8	2167,3776	164	99	1	1.0	0.001,0.001	0.002,0.001	-0.001
63	959,861	0,0	528,754	1,3	198	99	1	1.0	1.0,1.0	0.996,0.992	0.006
64	701,867	0,0	597,850	0,1	197	99	1	1.0	1.0,1.0	1.0,0.998	0.001
65	292,376	0,0	271,352	0,1	198	99	1	1.0	1.0,1.0	1.0,0.994	0.003
66	1111,1472	0,0	1213,1913	1,1	198	99	1	1.0	1.0,1.0	0.998,0.999	0.002
67	848,977	0,0	737,1318	0,1	131	99	1	1.0	1.0,1.0	1.0,0.999	0.0
68	240,240	1,0	269,302	0,0	198	99	1	1.0	0.992,1.0	1.0,1.0	-0.004
69	401,527	0,1	237,360	0,0	174	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
70	257,377	0,0	134,267	0,1	138	99	1	1.0	1.0,1.0	1.0,0.995	0.002
71	111,139	72,73	55,133	52,65	198	99	1	1.0	0.435,0.488	0.346,0.506	0.036
72	74,93	221,204	53,84	125,169	157	99	1	1.0	0.174,0.223	0.211,0.239	-0.026
73	71,64	221,204	74,70	125,169	160	99	1	1.0	0.166,0.163	0.268,0.204	-0.071
74	99,102	0,1	65,82	0,0	198	99	1	1.0	1.0,0.981	1.0,1.0	-0.01
75	378,562	0,0	345,621	1,0	195	99	1	1.0	1.0,1.0	0.994,1.0	0.003
76	17,10	8,1	5,21	4,7	198	99	0.915443270907	1.0	0.515,0.833	0.385,0.6	0.181
77	13,9	2,0	9,24	0,1	198	99	1	1.0	0.765,1.0	1.0,0.923	-0.079
78	80,113	0,2	56,119	1,0	198	99	1	1.0	1.0,0.966	0.966,1.0	0.0
80	73,112	0,1	52,108	0,0	169	99	1	1.0	1.0,0.985	1.0,1.0	-0.008
81	4108,4900	0,0	3808,5532	0,1	198	99	1	1.0	1.0,1.0	1.0,1.0	0.0
82	106,143	2,10	100,135	5,2	198	99	1	1.0	0.964,0.877	0.909,0.971	-0.019
83	45,61	41,45	20,40	38,50	169	99	0.488178778346	1.0	0.391,0.443	0.236,0.319	0.14
84	136,220	0,2	116,192	0,0	198	99	1	1.0	1.0,0.982	1.0,1.0	-0.009
85	162,252	0,2	145,231	0,0	198	99	1	1.0	1.0,0.984	1.0,1.0	-0.008
86	1057,1494	0,0	808,1267	2,0	150	99	1	1.0	1.0,1.0	0.996,1.0	0.002
87	1095,1481	0,0	838,1364	0,2	170	99	1	1.0	1.0,1.0	1.0,0.997	0.002
88	218,226	0,1	136,239	0,1	153	99	1	1.0	1.0,0.993	1.0,0.994	-0.001
89	368,482	0,0	304,452	1,0	198	99	1	1.0	1.0,1.0	0.993,1.0	0.004
90	203,287	0,0	170,273	1,0	198	99	1	1.0	1.0,1.0	0.988,1.0	0.006
91	166,201	0,1	133,215	0,3	175	99	1	1.0	1.0,0.991	1.0,0.976	0.008
92	170,255	0,0	197,258	0,1	198	99	1	1.0	1.0,1.0	1.0,0.992	0.004
93	49,42	5,13	34,61	7,10	147	99	1	1.0	0.868,0.685	0.766,0.804	-0.009
94	222,337	0,7	232,327	2,5	198	99	1	1.0	1.0,0.96	0.983,0.97	0.004
95	11,30	1,0	10,11	0,1	161	99	1	1.0	0.871,1.0	1.0,0.871	0.0
96	17,19	0,0	7,5	0,2	177	99	1	1.0	1.0,1.0	1.0,0.583	0.209
98	370,366	0,0	285,467	1,3	198	99	1	1.0	1.0,1.0	0.993,0.987	0.01
99	127,159	0,1	87,137	0,0	198	99	1	1.0	1.0,0.988	1.0,1.0	-0.006
100	129,188	1,5	104,172	0,1	139	99	1	1.0	0.989,0.964	1.0,0.992	-0.02
101	9,14	2,0	9,16	0,0	185	99	1	1.0	0.707,1.0	1.0,1.0	-0.147
102	3,12	2,0	6,13	0,0	178	99	1	1.0	0.455,1.0	1.0,1.0	-0.272
103	85,113	1,1	60,127	0,1	198	99	1	1.0	0.977,0.983	1.0,0.984	-0.012
104	71,65	0,0	49,45	1,0	198	99	1	1.0	1.0,1.0	0.961,1.0	0.02
105	359,399	5,7	281,416	29,22	155	99	1	1.0	0.979,0.973	0.861,0.924	0.083
106	198,186	0,2	123,195	0,0	170	99	1	1.0	1.0,0.982	1.0,1.0	-0.009
107	3643,3655	0,0	2854,4208	1,0	128	99	1	1.0	1.0,1.0	1.0,1.0	0.0
108	372,443	0,0	293,397	0,1	195	99	1	1.0	1.0,1.0	1.0,0.995	0.002
109	525,623	0,0	299,472	0,1	198	99	1	1.0	1.0,1.0	1.0,0.996	0.002
111	313,430	0,1	243,299	0,8	189	99	1	1.0	1.0,0.996	1.0,0.951	0.022
112	67,53	16,19	63,84	10,20	146	99	1	1.0	0.74,0.654	0.81,0.74	-0.078
113	86,54	20,20	59,96	10,24	146	99	1	1.0	0.745,0.647	0.8,0.731	-0.07
114	21,25	20,20	18,30	10,24	144	99	1	1.0	0.419,0.462	0.553,0.462	-0.067
115	13,36	28,31	29,53	16,57	144	99	0.919209153261	1.0	0.242,0.444	0.555,0.39	-0.13
118	1412,1865	0,1	1090,1671	1,0	198	99	1	1.0	1.0,0.999	0.998,1.0	0.001
119	3,0	37,41	0,0	21,22	198	99	1	1.0	0.039,0.0	0.0,0.0	0.019
120	111,117	0,3	127,192	0,3	198	99	1	1.0	1.0,0.951	1.0,0.97	-0.009
121	672,696	1,6	247,422	0,0	197	99	1	1.0	0.997,0.983	1.0,1.0	-0.01
122	20,29	0,0	14,21	1,0	198	99	1	1.0	1.0,1.0	0.875,1.0	0.062
123	608,755	0,0	452,850	0,1	170	99	1	1.0	1.0,1.0	1.0,0.998	0.001
124	1043,1281	0,0	767,1300	0,2	121	99	1	1.0	1.0,1.0	1.0,0.998	0.001
125	1223,2726	44,63	1663,2860	18,29	195	99	1	1.0	0.934,0.956	0.979,0.98	-0.034
126	4,4	5,2	4,2	2,1	188	99	0.663731090238	1.0	0.296,0.513	0.513,0.513	-0.109
127	244,348	0,1	132,173	0,0	198	99	1	1.0	1.0,0.994	1.0,1.0	-0.003
128	176,247	0,1	90,126	0,0	198	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
129	327,398	0,1	331,421	0,0	198	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
130	130,171	27,32	107,188	9,9	160	99	0.125583443578	1.0	0.749,0.768	0.88,0.928	-0.146
132	138,161	1,2	74,133	1,0	156	99	1	1.0	0.989,0.981	0.979,1.0	-0.005
133	3,4	6,33	10,1	7,11	176	99	0.872186034839	1.0	0.22,0.064	0.446,0.049	-0.105
