UniqueCount	AmbigCount
687	0
7	451
1	342
14	377
9	326
6	334
2	109
18	71
0	71
161	2214
4	2214
1073	965
0	965
0	323
0	310
0	268
8	302
0	230
0	231
4	314
0	251
37	253
3	253
19	1892
2	1578
84	1509
10734	13
12	3365
1057	5383
28	3252
1	3377
0	246
33	246
2216	2
27	0
3	2335
1	2062
0	2139
0	0
0	0
0	0
272	895
8	895
1019	898
24	898
1072	0
1	16
7	16
57	0
14	327
1	240
30	222
0	1021
2	1001
0	1017
1	1018
0	1001
0	1002
2	989
1	987
85	0
1123	0
130	1027
3	1052
19	1095
1	1040
0	1092
22	0
56	677
8	648
38	677
0	0
49	314
42	314
2795	5
0	0
5	0
0	10684
0	10640
2	11069
0	0
2	324
51	324
928	6
0	7
3	5
0	7
515	0
1	70
9	70
1	44
0	70
16	16
3	16
0	13
0	61
0	61
0	0
0	0
0	305
25	305
4176	3
1149	2
2	0
27	112
0	112
3	0
1718	3
16	56
0	56
439	3975
30	4008
72	3542
4	3559
942	4
2393	0
0	20
3	15
0	18
0	15
0	16
0	0
22	3956
622	3956
791	5170
88	5170
0	13
0	16
0	13
0	16
0	92
28	92
0	2162
6	2162
0	0
375	0
2873	4
7010	16392
0	16387
2121	3
72	180
1	180
92	1274
2	1168
12	1170
0	1277
0	64
21	64
6	38
0	38
0	28
5	0
1	165
11	160
5	153
2	0
1	23
0	19
0	11
0	16
0	17
1310	1
10	58
0	58
3160	0
280	1
1262	1
0	155
3	186
8	180
1	149
13	136
317	227
6	227
4	164
22	161
0	168
0	162
2063	36
796	34
114	3064
4	3064
537	2306
0	2304
11	0
3089	2
0	486
36	496
0	496
20	0
129	293
0	278
0	263
0	282
0	165
0	89
0	84
0	84
0	67
215	0
18	2031
0	2405
0	2100
20	2062
1	1536
2	490
0	701
20	643
1	638
1	621
983	0
375	1
2	979
0	845
0	896
0	868
6349	4
860	1
0	0
1277	2
556	0
0	365
0	261
12	332
1	334
1	349
0	299
6	652
0	601
10	561
17	0
1	0
501	6
680	6
22	113
8	113
0	0
20	0
15	6430
17	6688
18	6535
176	857
45	838
65	819
216	1815
3	1742
50	1979
1543	0
456	4300
75	4332
4	4099
1505	0
3399	1
1	855
0	473
19	921
0	879
5163	9
213	289
30	289
1671	0
90	0
0	2
0	2
0	1009
0	1080
1	881
5	969
2	922
0	0
680	0
110	0
8	0
24	973
24	973
67	591
0	591
600	2762
103	2762
386	0
882	3
6045	12
5	21
0	21
0	0
1357	0
385	0
78	323
0	323
22	0
0	1197
0	1198
1	1198
366	0
70	0
24	0
47	303
1	303
12	0
65	549
17	549
0	548
177	1
0	4
0	4
1	0
0	0
0	0
26	0
11	10
0	10
1104	2
2	0
2715	18126
204	18123
1	0
37	1568
0	1567
0	1548
0	7
0	7
0	0
0	0
7265	7
86	0
7	0
10	17
0	17
0	0
12	993
29	907
9	340
240	0
2	2
0	2
7341	4
3	84
1	84
3589	3
0	52
0	92
0	98
0	53
0	90
0	96
0	68
404	0
52	556
0	556
26	0
35	0
0	0
98	269
4	269
1281	3
374	0
298	296
0	296
50	0
19252	14
0	0
30	0
393	0
1	0
1196	0
59	0
1	0
673	5273
21	6157
207	5135
0	6442
150	5557
207	3589
67	3792
132	3684
13	3635
0	4176
188	1118
0	1118
7	788
619	2
0	460
0	491
8	543
6	503
7	479
8	456
707	5639
1	5639
2121	0
208	1427
9	1427
2640	1
380	1643
0	1643
0	5
0	6
0	6
0	5
0	217
0	158
0	190
0	111
5	217
12	871
6	923
3	863
14	877
12	907
4	893
0	0
67	0
1	12
0	12
1	995
0	1069
0	1058
0	1103
6	1046
0	1058
1386	1
10	65
1	65
0	65
10	0
77	619
17	619
23	1615
17	1391
29	1399
0	0
6	5
0	5
0	4338
0	4437
0	4380
0	4315
3	15
0	15
0	15
66	5894
20	5865
18	5890
35	26281
3420	26284
125	0
0	0
30	0
395	0
3	6
0	6
11615	12
3954	3
608	0
2	1808
1	1669
8	1632
3	1621
3	0
24	0
0	57
2	68
0	70
1	56
0	54
2	48
31	483
1	483
173	12
173	742
65	742
13566	21
2223	2
4	1
0	851
4	711
4	594
5	668
495	0
95	0
96	1853
13	1855
2	1855
60	1609
1	1663
9	1636
4	1621
2	1407
4	1313
228	0
19	744
36	744
4	0
0	0
829	0
64	0
2027	2
391	0
31	1038
6	1038
89	1721
33	1721
4106	3
0	0
0	0
98	708
8	708
273	179
0	179
84	397
20	397
273	0
0	2
0	2
46	835
44	790
6	647
14	743
39	722
35	764
0	762
6168	6
0	0
4	1
87	0
252	444
1	444
868	1
73	0
132	594
1	400
0	461
0	359
0	330
0	285
0	241
585	0
2391	4
9808	12
264	2784
28	2784
0	112
0	104
1	104
0	85
0	107
0	104
0	97
0	102
0	105
1	106
0	114
1	101
0	104
201	1052
4	1052
176	0
13	30
7	30
3	0
5349	3
118	387
4	387
61	0
3	1
0	1
0	0
0	0
244	0
210	3167
27	3167
428	2
632	0
21	417
1	325
0	420
1	396
7	384
0	335
6	177
13	330
0	313
114	0
29	0
0	0
204	1
0	552
81	552
28	108
0	108
4	1272
734	1206
47	992
145	2357
11	2112
5	2023
10298	7
8	0
2	0
5166	2
13	195
0	236
8	231
0	224
254	2867
0	2867
2	156
5	152
0	160
1348	1
0	1
595	0
0	454
31	455
1	449
4	455
2	392
0	410
3	311
898	0
0	7
0	9
0	10
0	8
0	0
23	0
290	1
352	1
13	205
0	205
49	208
0	208
4202	5
1	153
8	153
0	143
174	0
0	4446
91	3176
117	4215
1	4177
6	3171
21	0
160	0
0	0
151	0
0	3911
0	3679
0	3621
65	114
0	114
465	5428
58	5428
4	0
21	450
3	450
269	3443
5	3442
79	0
891	0
99	1002
19	918
0	948
2366	0
607	2
103	444
1	443
0	875
2	875
1928	2
645	0
3043	5671
0	5670
188	3288
45	3288
304	106
0	106
10	6608
10	6254
0	6401
0	6258
2	6443
50	5004
65	839
20	839
35	0
566	0
464	0
283	0
3	0
0	5
0	5
611	0
588	7118
10	7118
45189	31
3885	2
578	6436
1	6436
1	6436
3518	5
1	9
1	9
0	0
0	0
6	0
4564	5
0	18
0	18
0	18
0	18
0	19
0	19
0	17
0	17
0	16
0	17
0	16
1	17
0	17
56	2382
0	2382
365	1
1032	0
3	0
8	332
192	332
182	0
20	0
0	8
1	8
0	0
107	503
2	503
13	0
52	0
1470	2
0	0
1002	1
62	0
507	557
12	557
0	0
17	60
0	60
44	0
0	0
1661	0
3154	0
0	272
0	266
0	206
439	0
4	257
0	240
0	209
0	244
1448	2003
0	1975
8	2003
1	1975
0	62
0	62
501	2
9	0
3448	3
1092	2
3686	3
4432	3
12064	78
16	921
0	821
8	682
68	0
1256	4013
12	4013
2148	0
0	1092
187	1092
9	0
0	0
0	0
408	0
1343	0
57	0
4	199
0	166
1	174
599	909
0	237
0	302
5	1168
10	235
3	1335
87	1326
14	1335
195	886
12	886
185	1864
10	1877
39	1864
467	0
420	1196
101	1196
0	995
0	913
0	962
0	755
0	787
0	921
157	854
26	861
80	696
1	0
30579	26
278	1
78	657
73	657
0	0
1	0
0	0
410	0
662	0
40	0
621	0
0	0
0	0
4	391
3	340
20	983
22	0
0	1385
3	1385
0	0
1092	1
1907	2
41	556
7	556
2	245
34	245
410	1291
0	1291
4	1134
11665	8
0	1015
0	1048
0	749
0	593
9	581
0	920
0	714
707	0
128	0
39	0
0	590
1	497
7	489
0	412
0	625
11	519
0	612
0	499
0	495
0	488
0	491
0	487
0	2554
0	2554
3417	4
1792	2
2	23
1	23
0	0
0	0
213	262
3	262
204	1
27	1186
9	1159
0	1209
2	1187
0	1063
0	1070
2	1157
0	1165
4	1181
11	0
850	0
1096	2
28	436
7	410
1	465
50	0
3	3274
54	3290
6	3289
183	265
7	265
17	54
1	54
167	895
0	895
0	33
1	33
961	1
44	0
0	3
16	3
158	425
2	425
44	394
18	394
43	0
448	1655
0	1655
7	0
2437	1
46	0
2	10
0	10
0	0
0	0
3	0
0	0
0	3294
6	3294
3	8260
0	7894
6	8048
3	8049
161	0
10	0
0	0
0	0
0	484
1	488
42	481
35	375
0	360
0	375
2	16
0	16
0	0
127	548
0	548
21	592
0	640
0	595
101	0
14	0
59	0
16	252
5	251
6	252
42	0
1173	3
94	0
8	155
1	154
1	251
2	224
1	254
0	251
0	161
0	167
1	267
11	298
1	176
0	231
1	261
0	224
0	220
0	231
809	0
26	12
0	11
0	0
40	256
7	256
0	84
0	84
44	0
223	1
20	0
4	239
2	196
5	155
4	186
8	189
4	187
0	71
0	1075
9	1377
0	1486
0	1367
0	0
2178	10
0	804
657	804
0	118
0	105
14	108
3	89
59	2658
2	2572
13	2547
4	2627
174	0
2645	1
2818	17688
6	17688
31	303
71	303
0	143
2	635
1	604
1	579
8	525
12	626
0	439
0	464
0	610
0	588
2	616
9	540
1	633
0	0
0	0
0	0
602	6004
28	6004
16	0
9	338
43	338
1075	0
0	0
0	0
0	1394
35	1296
14	1272
34	1238
6	182
0	166
1	175
0	173
6	172
21	5168
0	4898
0	5048
2	5035
32	230
68	230
27	0
412	3
338	2
7	1
4	1
513	2056
5	2056
0	0
184	0
170	694
18	694
771	0
37	219
4	219
451	1
55	0
78	2067
13	1905
0	1590
108	1
106	896
8	896
0	0
0	0
74	0
126	0
0	3
1	3
57	1316
57	1315
58	0
0	4
1	4
259	0
9	2434
0	1356
1	2242
0	2182
7	2221
0	2401
5	2401
124	771
3	771
101	3337
35	3360
0	3324
0	0
29	3404
83	3406
25	3404
0	3259
290	0
1	5
0	5
0	0
107	0
0	0
3262	95
27	0
2	0
1	0
3	0
270	0
0	1133
0	1133
313	0
631	3175
53	3175
2678	4
0	8323
33	7860
45	8035
15	39
0	39
214	4444
0	4445
1	4428
109	0
134	0
4554	3
43	820
18	845
8	739
2	728
70	0
0	240
20	240
53	280
5	264
25	280
2	210
675	0
19	358
209	358
135	0
3120	1
34	0
1768	2
812	0
1116	7512
2441	7510
16	115
3	115
2	115
475	0
86	546
12	546
174	572
0	692
2	610
0	637
0	624
1	623
2	600
0	569
4	615
210	4368
18	3769
0	4216
382	0
86	1291
310	1292
95	0
228	2843
1	2843
14546	53964
9	53961
1458	0
454	4429
189	4445
12	4419
0	324
0	369
0	356
0	358
1	337
0	373
0	358
0	352
0	346
0	341
0	353
0	385
0	379
0	370
1	369
0	366
0	366
1	350
0	352
0	2066
1	2403
0	1659
530	1
184	23
0	28
0	5
0	5
10052	10
0	512
11	464
3	440
36	786
2	786
43	166
11	166
301	778
12	778
0	0
2	1202
8	1070
6	1053
23	1106
135	0
2351	0
243	168
6	168
879	1
21	3054
6	2364
24	2637
19	2635
3733	5
183	0
0	0
44	0
0	0
11	0
9491	11
8	423
1	460
0	317
1	245
1	342
0	350
2	0
167	0
1	0
990	1
61	457
1	456
0	388
585	1
0	0
1005	2
5031	4
50	280
32	280
0	2
1	2
0	2
0	2
409	0
2518	1
598	1
8456	4
3	8
0	8
217	1
358	2
6541	12
1	280
0	280
20	0
342	544
3	355
4	552
0	357
0	359
1	356
0	0
0	0
742	0
0	0
32	1405
969	1405
1304	0
315	0
2549	3
1920	3
1613	0
367	0
4	27
0	27
239	2143
0	2134
3	2140
19	1670
99	0
31	95
6	111
22	111
2932	4
2979	11994
84	11900
106	10549
0	11982
0	10
1	10
0	0
27	729
48	769
0	810
0	800
0	811
0	797
1708	2
365	1
0	857
69	857
0	322
5	300
0	298
0	345
0	312
66	0
78	0
145	922
40	922
13	0
652	502
14	501
22	0
0	0
1	0
79	1278
1	1266
0	0
0	0
1	1465
5	1354
3	1195
6	0
15	0
8	0
1592	3
0	561
9	589
2	625
0	512
2127	1
0	0
15	0
103	0
20	1076
3	1190
4	1007
9	1084
2	1083
55412	865
0	805
5594	3
569	2
0	104
5	90
0	102
1	100
1862	2
46	796
11	796
17	793
6	0
1	3146
