UniqueCount	AmbigCount
643	0
1	347
6	223
3	263
6	257
22	308
2	116
22	114
1	114
198	2753
3	2753
1089	1020
0	1020
3	4309
0	4020
0	3783
58	3877
0	3115
0	3086
75	4054
0	3498
59	133
1	133
26	2240
1	1721
65	1727
15607	2
11	5433
1852	8078
34	4071
8	5442
1	97
9	97
2829	1
17	0
9	3915
2	3321
0	3424
0	6
0	6
0	6
383	745
1	745
1154	1191
36	1191
1294	0
3	23
10	23
67	0
8	316
2	238
10	208
0	1937
1	1923
0	1908
3	1904
4	1921
3	1947
11	1855
2	1836
88	0
1732	1
188	1001
5	1008
9	1035
4	999
0	1031
69	0
162	1024
8	995
23	1023
0	0
34	279
76	279
4886	1
0	0
2	0
0	15434
3	15348
0	16106
0	0
5	515
71	515
1332	2
2	7
4	6
3	7
530	1
0	89
13	88
0	60
0	88
30	22
2	22
0	15
0	42
0	42
0	0
0	0
0	988
108	988
6260	3
1665	1
1	0
63	135
1	135
1	0
2376	2
25	77
1	77
447	3615
55	3621
56	3237
3	3222
2014	2
2724	1
0	28
0	27
2	28
0	25
0	22
0	0
42	6707
1351	6707
1268	8599
155	8599
0	14
2	23
1	20
0	17
0	82
30	82
0	4165
9	4165
5	0
531	0
5789	0
9701	13361
1	13359
3317	4
30	138
1	138
228	1403
2	1286
4	1284
1	1406
0	93
51	93
9	75
1	75
0	51
2	0
2	153
19	152
7	146
4	0
0	23
0	18
0	16
0	20
0	16
724	0
9	40
0	40
2810	0
226	0
1493	0
0	174
5	192
15	187
12	166
20	138
415	337
1	337
9	240
12	221
0	245
0	240
2015	10
949	10
440	7126
25	7126
979	3028
0	3028
11	0
3114	5
1	662
41	691
3	691
11	0
140	376
0	324
0	309
0	362
0	216
2	135
0	118
0	130
0	101
433	0
142	3152
0	3501
0	2920
27	3184
0	2011
8	402
0	611
12	532
3	537
2	507
1044	0
599	0
1	983
0	831
0	860
0	859
7561	3
1636	1
2	0
1453	0
778	0
1	507
0	356
15	449
0	466
1	467
0	405
29	901
7	783
1	751
13	0
8	0
486	3
727	3
24	121
16	121
0	0
11	0
37	5706
17	5902
23	5711
245	979
57	946
62	946
139	1334
8	1306
83	1510
1592	0
868	5589
44	5600
1	5389
2052	1
4116	0
0	797
0	380
113	841
1	796
8252	6
158	117
51	117
1873	0
44	0
0	11
0	11
0	2177
1	2394
4	1849
40	2247
22	1892
0	0
303	0
37	0
9	0
41	675
8	675
220	1127
1	1127
850	3859
109	3859
409	0
961	0
5293	1
5	20
0	20
0	0
1559	0
353	0
100	477
2	477
14	0
0	983
0	984
0	979
603	1
72	0
21	0
65	375
5	375
11	0
82	727
27	726
0	726
254	0
7	8
0	8
3	0
0	0
1	0
49	0
7	18
2	18
2177	1
1	0
4897	25844
290	25842
0	0
32	1506
