IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3,3	3,11	3,0	9,1	175	99
139,147	282,378	70,55	343,184	198	99
35,56	266,436	63,27	326,176	198	99
12,14	32,20	17,4	29,7	177	99
45,51	165,168	32,11	145,76	198	99
36,26	126,183	15,17	112,58	196	99
20,46	17,22	35,15	12,9	198	99
39,45	9,8	38,20	2,5	191	99
659,614	133,162	605,201	128,75	188	99
9,3	0,1	20,4	0,2	192	99
184,286	520,725	167,120	638,339	178	99
208,287	3222,4792	348,161	5731,2524	162	99
55,57	73,135	45,30	67,33	198	99
102,100	427,546	103,33	517,222	175	99
1,5	57,80	3,1	49,17	182	99
36,37	73,87	14,15	48,23	196	99
16,19	70,75	6,6	63,26	197	99
134,174	30,29	93,52	21,10	198	99
1,3	75,127	0,1	71,37	198	99
52,54	91,156	51,28	98,43	182	99
16,12	63,83	7,10	94,39	198	99
5,0	29,31	2,3	32,15	175	99
13,22	168,219	11,14	156,79	198	99
7,0	7,15	5,3	7,5	194	99
11,10	9,14	4,1	12,2	165	99
79,97	94,118	100,52	98,50	198	99
11,16	293,444	11,7	385,154	181	99
18,22	0,0	31,15	5,1	191	99
61,78	2176,3295	40,25	2651,1189	174	99
34,41	2246,3448	34,15	2578,1185	190	99
8,21	208,205	15,8	201,92	187	99
118,147	0,5	166,106	3,5	198	99
10,12	33,26	50,68	14,7	198	99
75,96	489,655	117,69	550,250	180	99
9,18	81,75	6,1	62,26	198	99
6,3	71,123	3,1	103,40	171	99
38,54	204,332	28,9	292,138	170	99
223,314	19,33	209,88	16,12	177	99
13,11	3,18	14,10	18,8	196	99
16,15	9,13	13,7	13,5	172	99
3,2	5,5	0,0	0,2	177	99
5,3	11,1	0,0	6,0	189	99
11,5	5,9	1,0	1,1	198	99
8,2	12,9	1,0	1,1	198	99
92,109	453,665	58,19	414,212	198	99
366,381	3,6	345,149	3,4	190	99
12,9	0,3	10,5	0,0	198	99
6,3	15,12	9,3	11,5	198	99
2,3	2,0	1,4	0,0	198	99
164,190	3,1	136,110	0,0	195	99
13,24	20,35	26,6	42,15	197	99
59,76	427,596	104,51	461,186	198	99
41,60	221,295	89,49	253,119	197	99
19,9	41,55	13,11	50,22	198	99
2,0	11,13	0,0	11,1	185	99
23,37	34,67	29,28	52,20	198	99
17,19	49,98	78,44	53,15	191	99
4,11	46,43	9,6	32,17	198	99
12,4	8,15	7,2	7,5	165	99
16,13	49,70	8,5	67,30	177	99
50,75	54,83	43,19	55,29	198	99
22,35	38,46	26,11	28,10	198	99
11,9	3,0	1,1	1,0	198	99
53,69	27,38	67,29	42,14	198	99
31,37	196,314	40,13	240,95	198	99
36,51	2,0	43,11	0,0	198	99
17,10	135,192	11,8	154,70	198	99
15,10	97,131	26,11	64,31	194	99
35,46	124,177	25,8	99,41	178	99
0,1	152,189	0,0	120,58	180	99
38,47	45,60	21,10	31,15	198	99
38,72	183,202	53,25	163,105	197	99
107,83	0,2	67,24	0,0	198	99
52,71	257,370	102,56	252,143	185	99
515,715	230,249	637,242	271,97	178	99
8,7	58,58	1,5	31,29	198	99
10,5	15,10	0,0	6,2	198	99
10,12	51,59	18,12	94,36	194	99
13,11	70,79	34,16	155,47	198	99
23,21	53,58	10,7	45,25	198	99
22,31	4,4	12,2	7,0	173	99
22,13	166,266	22,10	258,116	177	99
1,1	0,0	1,4	0,1	198	99
94,115	88,169	127,45	133,78	198	99
4,12	125,133	10,1	31,18	198	99
10,12	159,226	1,1	188,75	198	99
33,42	41,48	25,6	20,7	198	99
