ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	2362,3399,2910,2399,3205,3042	6,3,3,7,3,8	2343,1605,2088,2979,3191,1013	7,6,4,2,6,0	238	149	1
1	0,0,1,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,0,2,0,0,0	241	149	1
2	47,53,24,42,36,28	0,0,0,0,0,2	29,13,12,71,52,13	0,0,0,2,0,0	215	149	1
3	216,330,291,219,382,270	0,0,1,1,4,2	318,213,263,339,378,130	7,1,0,1,3,0	346	149	1
4	304,434,348,272,439,316	0,0,0,1,1,0	332,276,270,511,405,118	0,0,0,0,0,0	237	149	1
5	5214,8289,6079,5444,7145,6489	0,0,1,0,0,0	6710,4795,5956,8584,9057,2791	0,0,0,0,0,0	227	149	1
6	5318,8484,6782,6393,9378,7281	0,0,0,0,0,0	9123,6227,6448,5731,10091,3889	0,0,1,0,0,0	223	149	1
7	43,55,60,44,89,65	0,0,0,0,0,0	51,28,50,72,75,20	1,0,0,0,0,0	217	149	1
8	104,125,137,91,137,170	0,0,0,4,0,0	83,86,88,143,135,46	0,0,0,0,1,0	185	149	1
9	107,208,163,102,177,117	2,1,0,0,1,0	124,87,104,156,137,47	2,1,1,2,0,0	190	149	1
10	30,43,33,16,29,35	0,0,0,0,0,0	18,17,28,23,29,13	0,0,1,0,0,0	199	149	1
11	118,172,119,85,171,163	0,1,0,1,1,3	89,75,77,104,141,55	1,1,0,0,0,0	238	149	1
12	99,151,114,82,155,153	0,0,0,0,0,0	90,93,80,134,161,56	2,0,0,0,0,0	210	149	1
13	754,1169,937,875,1072,1075	0,0,1,0,0,0	998,777,853,1169,1327,432	0,0,0,0,0,0	285	149	1
14	519,726,681,487,772,701	0,0,1,0,0,0	603,394,553,765,907,294	0,0,0,0,0,0	210	149	1
15	612,798,699,616,853,726	0,1,2,1,0,0	636,523,566,804,884,275	2,1,0,3,2,2	229	149	1
16	556,791,626,562,833,734	0,1,0,0,0,0	692,446,580,721,782,280	0,0,0,0,0,1	230	149	1
17	80,117,98,87,117,119	0,0,0,0,0,1	58,40,66,97,51,27	0,0,0,0,0,0	281	149	1
18	2,3,2,2,11,4	45,61,40,42,55,57	0,0,0,0,0,1	28,22,26,54,29,15	170	149	1
19	1225,1724,1240,967,1613,1614	0,0,0,1,0,2	896,560,768,938,1331,381	0,0,0,0,0,0	213	149	1
20	170,216,162,147,221,223	86,138,130,94,140,132	83,65,59,83,120,27	129,112,112,142,176,68	207	149	2.06625005994e-09
21	74,115,82,66,106,96	0,2,0,0,0,0	59,60,46,102,106,45	0,0,0,0,0,0	243	149	1
22	87,149,123,100,171,137	0,0,0,0,0,0	112,72,97,156,139,54	0,0,0,2,0,0	286	149	1
24	910,1426,975,926,1492,996	5,4,5,6,5,3	914,651,687,873,1037,302	4,6,2,9,8,3	269	149	1
25	592,937,717,630,1021,811	0,0,1,0,0,1	541,437,462,641,820,266	0,0,0,1,0,0	228	149	1
26	3,29,9,7,12,9	2,6,4,6,6,1	20,11,25,12,37,8	13,9,3,15,11,8	279	149	0.948756342119
27	2938,4784,3896,3376,5111,4038	0,0,0,0,0,0	3611,2536,3008,3823,4894,1597	0,4,0,0,0,0	210	149	1
28	33,66,73,36,75,60	0,0,0,0,0,0	40,33,29,66,68,23	2,0,0,0,1,0	221	149	1
29	235,304,343,219,307,289	0,1,0,0,0,0	230,136,167,295,255,95	0,0,0,0,0,0	299	149	1
