IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2903,3245	4,3	2068,3249	4,7	238	149
2,0	0,0	0,0	1,0	241	149
203,324	2,3	230,288	0,2	298	149
359,422	0,1	282,397	0,0	237	149
6132,7070	1,0	6011,9217	0,0	227	149
6919,9477	0,0	6517,10149	1,0	223	149
137,142	0,0	80,147	0,2	185	149
154,175	0,1	98,115	3,0	190	149
34,29	0,0	30,27	0,1	199	149
113,164	0,3	78,126	0,0	238	149
956,1101	1,0	839,1351	0,0	285	149
663,748	1,0	550,869	0,0	210	149
729,851	0,1	579,940	0,0	229	149
652,826	0,1	569,823	0,0	230	149
5,13	45,49	0,0	26,28	170	149
193,221	133,143	57,128	119,155	207	149
1014,1478	9,5	712,1009	4,8	269	149
697,1042	1,0	450,804	0,0	228	149
13,10	8,6	20,27	3,7	279	149
77,60	0,0	22,59	0,1	221	149
107,116	1,0	95,112	0,0	298	149
486,531	0,1	373,459	0,4	262	149
358,374	0,1	212,361	0,0	297	149
4,0	5,17	0,1	8,12	279	149
2,0	5,17	0,0	8,12	208	149
272,330	3,11	245,285	0,2	219	149
51,46	0,0	28,69	2,0	285	149
75,99	0,2	56,100	0,5	202	149
77,103	0,2	76,104	0,5	205	149
8,12	0,3	2,3	0,0	231	149
17,21	2,3	0,3	0,0	211	149
16,25	2,1	0,4	0,1	191	149
0,2	0,0	0,2	1,0	298	149
4,12	0,0	3,21	1,0	197	149
5873,8811	0,0	6769,10518	1,0	239	149
63,82	0,4	36,66	0,0	186	149
8183,11053	1,0	6196,9375	0,0	223	149
439,526	6,0	354,602	0,0	294	149
750,999	0,0	617,952	0,2	204	149
656,962	0,1	631,976	0,0	195	149
293,307	0,1	249,404	1,1	196	149
145,160	3,4	86,163	0,2	236	149
221,259	0,1	143,183	0,2	238	149
6177,6433	4,2	4046,6901	0,0	192	149
2,5	92,115	4,6	82,130	178	149
10,10	92,115	7,21	82,130	182	149
268,281	0,0	190,260	1,0	247	149
475,591	1,3	200,364	0,0	217	149
295,327	1,3	121,242	0,0	223	149
1097,1433	2,0	792,1215	0,0	198	149
1182,1396	2,1	955,1343	0,0	298	149
391,471	0,0	282,411	1,0	298	149
598,637	0,1	434,646	0,1	220	149
414,463	3,1	331,547	0,0	253	149
348,369	1,1	92,103	0,0	266	149
950,1110	0,3	730,1059	0,3	167	149
6979,11601	27,49	5533,7802	29,31	216	149
10,9	416,594	7,12	335,422	295	149
668,807	0,1	449,721	0,0	298	149
92,133	0,2	64,76	0,0	223	149
462,365	1,0	279,436	0,0	249	149
4,2	2644,3224	5,9	1600,2607	214	149
1026,981	0,0	585,843	1,2	298	149
591,712	0,1	519,728	0,0	247	149
213,237	0,1	211,268	0,0	286	149
1131,1484	0,0	1242,1990	0,1	281	149
757,938	0,0	755,1243	0,1	181	149
265,269	1,0	276,376	0,0	293	149
330,445	0,1	187,345	0,0	224	149
