ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	177,135	100,117	117,65	83,41	167	146	1
1	101,134	29,16	71,34	6,7	198	169	1
2	50,74	84,49	27,12	44,41	139	144	0.355366547763
3	30,19	151,92	10,10	73,36	180	180	1
6	9,6	8,11	2,3	9,7	198	198	0.299239842221
7	1035,817	119,59	479,265	41,31	166	117	1
9	66,85	103,90	44,25	44,32	138	156	1
10	416,291	205,215	239,132	115,85	198	172	1
11	219,196	363,276	97,57	186,87	177	170	1
12	2071,1966	1885,1582	1241,700	961,573	160	153	1
13	49,63	112,98	48,32	54,43	151	198	0.874462976355
14	109,107	202,171	100,62	141,103	147	168	1
15	45,26	145,88	22,8	121,78	119	152	0.571418415027
16	294,273	405,224	125,107	167,86	197	175	1
17	153,188	334,272	111,84	235,125	170	198	1
18	118,110	148,177	86,73	137,111	143	151	1
19	89,45	167,108	48,16	103,47	158	198	1
21	348,449	575,585	425,246	671,413	198	198	1
22	147,123	93,102	86,49	71,44	198	198	1
23	52,57	135,116	26,15	67,33	143	198	1
24	1401,1143	806,727	758,507	446,294	170	180	1
25	110,96	82,71	72,45	62,40	198	178	1
26	437,255	137,129	208,124	81,41	193	133	1
27	656,559	585,620	555,321	508,308	198	198	1
29	87,69	95,107	67,36	71,56	159	159	1
30	2799,2703	2987,2902	1392,881	1740,1096	198	198	1
31	16,15	8,8	7,2	1,4	144	151	1
32	14,11	8,8	5,3	1,4	198	151	1
33	400,300	6,19	253,176	17,9	198	198	1
34	7,5	11,12	7,6	1,6	192	192	0.107521863345
35	162,143	112,160	69,26	50,42	167	188	1
36	222,165	249,211	114,94	131,86	159	177	1
37	52,80	57,53	26,26	30,26	198	197	1
38	4,10	207,156	6,4	124,65	133	198	1
39	31,29	206,156	25,10	123,66	133	198	1
40	40,35	327,295	53,29	157,120	198	162	0.920357735427
41	51,22	476,488	50,37	268,198	133	162	0.959124169688
42	221,218	196,206	140,113	144,105	162	152	1
43	183,131	396,290	67,47	146,91	198	197	1
44	1,3	33,36	2,2	12,10	198	198	1
45	46,40	1357,1415	22,5	752,462	137	198	1
46	198,199	215,186	161,107	217,109	198	184	1
47	224,196	161,172	204,113	129,87	198	198	1
48	252,183	441,367	119,59	354,181	162	159	1
49	100,97	92,102	56,44	77,42	198	158	1
50	88,123	26,50	45,45	29,18	198	198	1
51	2683,2460	4866,3475	1389,814	2180,1324	159	192	1
52	53,64	20,31	9,18	16,4	198	107	0.930500931525
53	69,56	20,31	19,27	16,4	198	107	1
54	61,75	20,31	26,28	16,4	198	107	1
55	84,90	555,377	42,18	299,121	128	189	1
57	293,280	326,309	194,87	198,141	167	198	1
58	1268,981	1690,1494	880,457	1096,590	166	198	1
59	64,53	144,100	38,14	54,54	135	183	1
60	4,1	144,100	0,2	54,54	150	183	1
61	201,144	76,62	66,41	53,29	198	172	0.279916999488
62	120,94	35,32	30,25	13,12	165	144	1
63	126,120	86,72	58,33	34,15	180	138	1
64	277,260	439,328	169,141	291,180	161	198	1
65	89,56	92,64	39,26	76,38	140	164	0.714289801171
67	26,16	3,4	5,3	0,0	198	198	0.78856732491
68	117,104	32,21	38,31	9,11	180	132	1
69	2658,2359	2774,2789	1190,747	1221,903	183	198	1
70	1289,1189	2314,2238	1073,624	1889,1245	137	198	1
73	4035,3646	4885,4304	2385,1597	2874,1767	198	175	1
74	548,568	562,399	390,252	371,196	162	162	1
75	167,118	321,197	68,55	144,52	141	161	1
76	82,92	101,95	53,18	43,15	198	198	1
78	43,28	236,200	15,6	143,69	198	192	1
79	14,22	4,6	9,1	1,0	164	152	0.0309218677652
80	121,102	53,60	89,72	30,27	198	191	1
81	1289,1327	1174,1390	906,456	1029,521	147	147	1
82	860,1099	824,926	604,361	615,321	147	147	1
83	640,790	1199,1279	452,294	806,446	147	147	1
84	638,785	974,1161	450,294	753,407	147	147	1
85	639,786	2,1	450,298	0,0	147	147	1
86	635,786	758,958	450,294	516,332	147	147	1
87	911,1190	1067,1364	658,419	802,473	165	165	1
89	121,116	170,136	39,37	64,44	198	173	1
90	1939,2096	1011,1021	1291,792	720,405	198	133	1
91	1,5	56,66	1,0	29,21	158	198	1
92	2213,2151	1935,2020	1040,773	916,766	183	157	1
