ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3	57,55	2,0	81,71,75,116	1,0,0,2	291	149
5	2,4	0,0	4,0,1,4	1,0,2,0	208	149
8	0,0	18,11	0,2,0,0	13,11,22,22	200	149
9	5,13	2,0	13,17,13,19	4,0,1,1	184	149
10	0,2	55,70	4,2,2,2	38,38,66,88	298	149
11	0,1	1,0	2,0,5,0	3,0,1,0	220	149
13	75,73	3,4	83,60,94,119	2,0,1,2	283	149
14	16,12	1,7	2,7,2,3	0,2,2,0	298	149
15	2,0	1,0	0,1,4,2	4,0,0,3	242	149
16	0,0	1,0	0,0,1,1	3,1,3,3	298	149
18	0,0	1,0	0,0,1,1	3,1,3,3	184	149
19	19,15	1,0	28,30,14,24	0,0,0,0	155	149
20	3,2	73,45	0,0,3,1	42,57,63,91	298	149
21	192,209	21,19	189,178,233,260	28,24,43,56	170	149
22	38,54	21,19	52,49,40,53	28,24,43,56	236	149
23	3,3	157,158	7,5,0,13	144,134,193,220	215	149
24	4,7	1,0	16,7,3,12	1,1,5,5	153	149
25	99,136	0,1	111,117,129,166	0,3,0,0	152	149
26	1,0	47,45	0,4,0,0	71,44,43,74	293	149
28	311,314	1,4	231,242,378,430	0,0,0,0	161	149
29	14,12	26,22	6,3,4,2	34,31,31,67	179	149
30	1,0	153,108	2,0,2,0	79,97,105,109	298	149
31	12,14	156,115	14,12,6,20	79,102,114,102	188	149
32	0,0	15,23	2,7,2,1	24,15,21,14	298	149
33	2,2	93,107	2,4,5,4	69,86,94,107	298	149
34	2,3	38,27	5,3,4,2	33,50,50,52	161	149
35	45,38	4,1	26,20,41,61	6,2,5,1	298	149
36	2,1	287,272	0,4,1,3	289,279,300,404	188	149
37	32,28	2,5	21,22,35,54	0,1,4,6	268	149
38	60,82	4,3	78,51,64,117	4,1,3,3	161	149
40	0,0	29,33	0,3,3,7	23,42,82,86	298	149
41	2,3	84,127	13,8,8,12	70,59,96,96	177	149
42	15,29	73,65	24,16,21,35	38,51,59,87	298	149
43	7,2	108,112	5,1,7,1	111,122,99,135	157	149
44	0,0	2,2	3,4,2,8	0,1,0,0	298	149
46	38,25	0,0	15,21,33,33	2,0,0,0	298	149
50	57,69	0,0	80,48,58,74	0,1,0,0	170	149
51	91,86	2,5	104,105,122,141	0,0,0,4	298	149
52	31,30	49,50	26,22,27,46	36,35,27,72	268	149
53	245,302	6,5	236,308,231,263	21,22,28,19	298	149
54	0,0	52,62	3,1,0,0	22,28,37,108	298	149
55	120,126	0,0	87,88,91,160	0,0,1,0	157	149
56	2,4	105,99	1,1,0,0	90,75,86,147	151	149
57	15,24	71,53	20,5,13,7	84,93,72,111	204	149
58	11,12	6,9	18,7,12,6	7,15,17,26	204	149
59	2,1	249,262	4,2,0,2	277,278,199,369	298	149
60	22,17	4,1	7,11,20,21	7,0,4,15	169	149
61	2,4	0,2	8,5,4,3	0,0,0,0	153	149
62	10,6	5,9	3,0,1,2	15,20,21,15	161	149
63	15,12	0,2	17,17,21,25	0,0,0,0	190	149
64	13,6	61,64	4,1,10,5	47,54,82,114	167	149
65	0,0	121,136	3,0,2,3	111,80,131,141	157	149
66	11,14	30,36	2,8,3,11	36,30,38,47	298	149
67	5,14	6,16	14,7,8,3	15,15,21,19	233	149
69	2,1	2,1	3,1,3,1	1,0,0,0	298	149
70	13,3	1,0	8,5,3,23	0,0,5,0	298	149
71	23,21	1,0	18,15,14,38	0,0,5,0	298	149
73	32,31	2,4	33,28,36,34	5,4,4,3	298	149
74	5,13	528,592	24,21,14,16	519,524,415,672	153	149
75	43,46	3,0	51,38,38,62	0,0,0,0	292	149
76	0,0	9,15	0,0,0,1	9,7,1,21	177	149
77	11,15	2,11	9,7,1,22	15,10,6,7	278	149
78	4,3	0,1	2,2,0,2	1,3,2,4	181	149
80	3,8	924,948	2,7,6,8	1072,997,963,1261	153	149
81	204,180	0,4	253,253,226,266	1,0,0,0	298	149
83	7,2	296,303	12,8,6,9	295,333,318,383	152	149
84	0,1	0,0	2,1,3,1	0,0,0,1	161	149
85	9,6	138,185	5,9,7,4	173,133,161,188	298	149
86	3,1	1,3	3,2,5,4	3,4,1,3	167	149
87	5,7	1,3	12,16,15,23	3,4,1,3	209	149
89	284,332	2,2	372,330,285,386	1,0,0,2	189	149
90	42,42	1,4	56,59,60,58	0,0,2,0	298	149
92	0,0	22,31	0,0,0,2	45,39,31,51	154	149
93	2,2	0,0	0,0,3,0	1,4,1,1	298	149
94	3,0	13,21	0,0,0,0	14,13,28,24	155	149
95	2,0	14,11	0,0,1,0	19,15,8,24	175	149
96	6,2	28,26	7,6,10,5	36,34,68,49	206	149
97	0,0	42,25	0,2,0,0	37,31,58,51	242	149
98	36,45	3,0	49,39,61,54	0,1,1,0	191	149
100	52,57	2,0	33,37,80,56	0,1,0,1	271	149
101	73,85	3,11	131,162,87,116	8,5,0,0	272	149
102	36,29	300,296	45,45,31,47	284,275,253,394	298	149
103	39,66	0,2	45,40,45,82	3,1,3,3	298	149
104	1,0	22,12	0,2,0,3	25,27,28,37	169	149
106	308,301	5,3	308,292,301,382	2,0,0,3	176	149
107	4,5	2,2	0,1,6,3	9,14,12,12	171	149
108	2,9	48,48	6,5,6,7	44,61,58,86	294	149
109	0,0	49,43	9,2,5,3	46,42,61,43	154	149
110	2,1	956,977	5,8,4,2	857,909,863,910	298	149
111	0,1	3,0	0,0,0,0	1,2,5,0	165	149
113	7,1	15,15	7,4,5,9	10,7,10,11	165	149
114	1,0	22,29	0,1,2,2	7,25,16,13	231	149
115	1,0	229,258	1,4,1,1	231,267,196,262	182	149
116	10,6	405,390	3,3,2,1	402,354,324,475	298	149
117	13,21	5,10	15,23,21,44	3,0,1,3	297	149
118	12,16	603,597	10,18,15,11	667,649,758,975	153	149
119	4,3	0,2	3,10,3,5	2,0,1,2	298	149
120	88,132	0,0	111,121,77,167	2,0,0,2	174	149
121	1324,1309	3,7	1316,1284,1381,1534	9,12,15,19	155	149
123	11,11	56,46	17,19,11,25	73,48,54,73	160	149
124	2,1	53,55	0,1,0,1	59,54,45,40	153	149
125	14,15	0,0	12,15,9,12	1,0,1,0	152	149
126	11,11	32,37	23,12,6,16	42,51,59,70	298	149
127	322,384	0,0	366,347,321,471	0,2,0,0	298	149
128	2,0	122,95	0,1,0,3	100,118,96,141	298	149
129	2,3	11,11	0,1,2,2	9,16,13,23	285	149
130	69,92	1,2	88,74,72,117	4,2,4,1	153	149
132	0,0	6,12	0,0,0,1	18,22,13,18	188	149
133	0,0	6,8	1,0,0,0	7,3,13,15	245	149
135	80,74	0,0	56,63,59,69	0,0,0,4	153	149
137	0,0	140,142	1,0,0,0	106,131,155,166	298	149
138	229,197	52,46	67,55,61,72	143,108,123,138	214	149
139	0,2	8,12	2,1,5,2	17,5,14,16	298	149
141	13,8	49,48	5,2,3,14	34,47,37,64	249	149
142	12,6	62,40	1,0,2,0	77,95,88,98	158	149
144	1,0	23,15	1,0,0,5	5,17,15,19	298	149
145	22,16	1,8	17,27,24,33	5,9,12,16	298	149
146	6,17	0,0	21,20,18,22	1,0,0,0	298	149
147	14,11	1,0	11,23,10,14	0,1,0,0	298	149
148	1,2	148,189	0,1,0,2	99,97,121,176	298	149
149	1,8	262,234	0,2,0,6	197,211,243,288	180	149
150	1,0	29,35	0,2,2,0	20,21,25,39	298	149
151	9,8	30,18	3,0,3,0	13,17,18,29	298	149
153	15,17	8,5	4,18,28,23	13,16,25,26	173	149
154	1,5	157,228	2,0,0,4	208,186,273,327	298	149
156	583,636	3,4	736,753,584,670	0,0,2,1	258	149
157	7,1	5,3	18,27,21,33	0,2,8,5	230	149
158	0,2	0,1	0,0,0,1	0,0,0,0	177	149
