IncLevel1	IncLevel2	IncLevelDifference
0.348,0.484,0.505,0.433,0.461,0.478	0.45,0.594,0.569,0.623,0.569,0.5	-0.099
0.293,0.307,0.29,0.285,0.265,0.346	0.33,0.207,0.315,0.303,0.267,0.367	-0.001
0.526,0.59,0.565,0.589,0.607,0.532	0.613,0.594,0.527,0.658,0.492,0.538	-0.002
0.008,0.01,0.0,0.0,0.005,0.0	0.009,0.011,0.009,0.0,0.0,0.0	-0.001
0.081,0.069,0.098,0.178,0.09,0.087	0.163,0.121,0.191,0.116,0.09,0.039	-0.02
0.409,0.455,0.443,0.527,0.487,0.582	0.466,0.456,0.365,0.463,0.297,0.331	0.087
0.099,0.144,0.083,0.081,0.069,0.176	0.205,0.143,0.147,0.205,0.144,0.2	-0.065
0.675,0.691,0.613,0.747,0.633,0.681	0.698,0.736,0.672,0.675,0.661,0.709	-0.018
0.589,0.594,0.512,0.477,0.487,0.543	0.365,0.509,0.532,0.607,0.642,0.383	0.027
0.705,0.743,0.738,0.739,0.728,0.701	0.755,0.787,0.722,0.703,0.749,0.705	-0.011
0.514,0.469,0.443,0.457,0.448,0.467	0.462,0.469,0.437,0.379,0.434,0.427	0.032
0.625,0.615,0.633,0.58,0.611,0.652	0.614,0.625,0.586,0.658,0.606,0.609	0.003
0.214,0.239,0.262,0.261,0.225,0.389	0.19,0.261,0.241,0.288,0.292,0.339	-0.004
0.685,0.702,0.66,0.712,0.63,0.682	0.69,0.696,0.685,0.675,0.709,0.704	-0.015
0.507,0.459,0.414,0.404,0.375,0.344	0.582,0.457,0.453,0.403,0.372,0.35	-0.019
0.635,0.556,0.338,0.595,0.42,0.588	0.395,0.644,0.478,0.51,0.482,0.536	0.014
0.0,0.261,0.0,0.565,0.07,0.294	0.369,0.28,0.14,0.196,0.357,0.0	-0.025
0.963,0.944,0.915,0.947,0.934,0.955	0.944,0.966,0.918,0.944,0.961,0.889	0.006
0.605,0.66,0.546,0.631,0.477,0.47	0.611,0.588,0.537,0.531,0.505,0.62	-0.0
0.046,0.063,0.061,0.088,0.027,0.009	0.057,0.0,0.047,0.0,0.036,0.081	0.012
0.551,0.485,0.539,0.528,0.541,0.53	0.505,0.537,0.559,0.593,0.466,0.595	-0.013
0.466,0.423,0.439,0.428,0.412,0.451	0.395,0.427,0.452,0.422,0.481,0.456	-0.002
0.435,0.369,0.559,0.365,0.398,0.37	0.379,0.442,0.264,0.423,0.565,0.485	-0.01
0.478,0.478,0.46,0.462,0.47,0.449	0.487,0.469,0.478,0.459,0.448,0.458	-0.0
0.584,0.602,0.587,0.61,0.576,0.598	0.604,0.587,0.604,0.579,0.587,0.607	-0.002
0.464,0.396,0.375,0.37,0.335,0.383	0.386,0.296,0.33,0.328,0.36,0.297	0.054
0.627,0.66,0.645,0.622,0.621,0.652	0.611,0.624,0.589,0.633,0.643,0.635	0.015
