IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
82,80	12,12	67,26	6,5	212	169
9,14	109,62	12,9	48,26	180	180
66,94	163,198	47,16	114,64	144	207
63,50	46,46	46,24	40,16	147	146
519,538	62,38	403,177	34,21	166	117
66,69	99,58	30,28	55,31	180	180
59,60	89,90	28,15	57,32	180	180
6,7	140,157	7,4	135,55	206	182
79,100	140,157	60,29	135,55	167	182
189,245	59,74	160,109	54,34	561	235
175,204	88,134	181,79	78,54	200	172
37,52	105,119	35,22	106,66	151	221
54,70	26,49	56,35	17,14	201	210
66,78	101,124	51,30	106,60	147	168
18,21	69,57	12,4	83,50	119	152
153,180	155,144	82,70	117,63	197	175
81,128	231,227	99,53	237,126	170	240
33,31	78,85	33,10	76,34	158	213
1177,1344	1572,1757	1669,834	2496,1388	525	525
117,112	110,128	83,37	85,64	223	251
26,39	74,78	28,12	56,22	143	216
354,398	360,450	414,234	408,238	203	215
68,50	0,0	46,21	1,0	159	159
69,50	69,69	46,21	63,44	159	159
340,353	9,17	491,230	10,13	304	249
5,5	2,9	4,4	3,6	192	192
1,0	64,63	1,0	44,18	125	205
111,107	132,150	95,61	107,59	159	177
153,203	52,71	124,60	40,13	351	176
38,27	191,198	35,14	160,76	201	162
15,13	237,307	34,26	229,128	133	162
111,133	133,138	119,76	135,68	162	152
110,103	179,203	53,33	97,61	202	197
327,335	106,123	386,207	124,77	345	184
300,340	292,337	438,218	359,193	354	345
155,131	253,250	83,38	246,125	162	159
4,13	3,13	1,2	2,2	159	159
1418,1667	2237,2373	1140,581	1818,838	159	192
4146,4225	7,19	2955,1333	10,3	1796	107
4162,4228	7,19	2973,1344	10,3	1799	107
4197,4270	7,19	2989,1355	10,3	1836	107
183,212	408,396	109,46	301,110	153	204
145,168	315,344	130,48	283,147	167	241
35,42	89,60	24,11	47,37	135	183
1,1	89,60	1,1	47,37	150	183
70,74	44,43	49,25	26,9	180	138
44,41	72,46	42,21	52,23	140	164
21,15	8,17	10,6	8,1	288	288
1494,1594	2482,2908	988,491	1872,996	183	252
713,785	1256,1549	702,424	1410,868	137	201
3,4	11,3	6,0	0,0	487	520
78,101	72,80	90,69	34,23	139	146
93,83	145,140	60,33	108,34	141	161
67,94	100,87	66,26	46,12	238	244
55,30	119,138	18,15	95,42	242	192
12,14	0,5	4,0	1,0	164	152
749,890	760,908	753,290	676,347	147	147
908,1138	956,1100	815,415	857,425	165	168
457,526	1,0	366,197	2,1	147	147
459,529	713,833	366,195	698,294	147	147
456,526	609,766	366,195	560,273	147	147
456,527	472,705	366,195	481,238	147	147
682,798	700,891	586,275	671,320	165	165
517,560	160,222	576,231	161,88	234	156
2,3	29,47	0,0	24,14	158	210
