ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	82,80	12,12	67,26	6,5	212	169	1	1.0	0.845,0.842	0.899,0.806	-0.009
1	9,14	109,62	12,9	48,26	180	180	0.866269170762	1.0	0.076,0.184	0.2,0.257	-0.099
3	66,94	163,198	47,16	114,64	144	207	1	1.0	0.368,0.406	0.372,0.264	0.069
4	63,50	46,46	46,24	40,16	147	146	1	1.0	0.576,0.519	0.533,0.598	-0.018
6	519,538	62,38	403,177	34,21	166	117	1	1.0	0.855,0.909	0.893,0.856	0.007
7	66,69	99,58	30,28	55,31	180	180	1	1.0	0.4,0.543	0.353,0.475	0.058
8	59,60	89,90	28,15	57,32	180	180	1	1.0	0.399,0.4	0.329,0.319	0.076
9	6,7	140,157	7,4	135,55	206	182	1	1.0	0.036,0.038	0.044,0.06	-0.015
10	79,100	140,157	60,29	135,55	167	182	1	1.0	0.381,0.41	0.326,0.365	0.05
11	189,245	59,74	160,109	54,34	561	235	1	1.0	0.573,0.581	0.554,0.573	0.013
12	175,204	88,134	181,79	78,54	200	172	1	1.0	0.631,0.567	0.666,0.557	-0.013
13	37,52	105,119	35,22	106,66	151	221	1	1.0	0.34,0.39	0.326,0.328	0.038
14	54,70	26,49	56,35	17,14	201	210	0.7198598374	1.0	0.685,0.599	0.775,0.723	-0.107
15	66,78	101,124	51,30	106,60	147	168	1	1.0	0.428,0.418	0.355,0.364	0.064
16	18,21	69,57	12,4	83,50	119	152	0.248084829475	1.0	0.25,0.32	0.156,0.093	0.161
17	153,180	155,144	82,70	117,63	197	175	1	1.0	0.467,0.526	0.384,0.497	0.056
18	81,128	231,227	99,53	237,126	170	240	1	1.0	0.331,0.443	0.371,0.373	0.015
19	33,31	78,85	33,10	76,34	158	213	1	1.0	0.363,0.33	0.369,0.284	0.02
21	1177,1344	1572,1757	1669,834	2496,1388	525	525	1	1.0	0.428,0.433	0.401,0.375	0.042
22	117,112	110,128	83,37	85,64	223	251	1	1.0	0.545,0.496	0.524,0.394	0.061
23	26,39	74,78	28,12	56,22	143	216	1	1.0	0.347,0.43	0.43,0.452	-0.053
24	354,398	360,450	414,234	408,238	203	215	1	1.0	0.51,0.484	0.518,0.51	-0.017
25	68,50	0,0	46,21	1,0	159	159	1	1.0	1.0,1.0	0.979,1.0	0.01
26	69,50	69,69	46,21	63,44	159	159	1	1.0	0.5,0.42	0.422,0.323	0.087
27	340,353	9,17	491,230	10,13	304	249	1	1.0	0.969,0.944	0.976,0.935	0.001
28	5,5	2,9	4,4	3,6	192	192	1	1.0	0.714,0.357	0.571,0.4	0.05
29	1,0	64,63	1,0	44,18	125	205	1	1.0	0.025,0.0	0.036,0.0	-0.005
30	111,107	132,150	95,61	107,59	159	177	1	1.0	0.483,0.443	0.497,0.535	-0.053
31	153,203	52,71	124,60	40,13	351	176	1	1.0	0.596,0.589	0.609,0.698	-0.061
32	38,27	191,198	35,14	160,76	201	162	1	1.0	0.138,0.099	0.15,0.129	-0.021
33	15,13	237,307	34,26	229,128	133	162	0.62617693558	1.0	0.072,0.049	0.153,0.198	-0.115
34	111,133	133,138	119,76	135,68	162	152	1	1.0	0.439,0.475	0.453,0.512	-0.026
35	110,103	179,203	53,33	97,61	202	197	1	1.0	0.375,0.331	0.348,0.345	0.007
