IncLevel1	IncLevel2	IncLevelDifference
0.998,0.995	0.994,0.997	0.001
1.0,0.993	0.98,1.0	0.006
0.994,1.0	0.985,1.0	0.005
1.0,0.99	0.953,1.0	0.019
0.996,1.0	0.994,0.994	0.004
0.996,1.0	1.0,0.995	0.0
1.0,0.984	1.0,1.0	-0.008
0.038,0.058	0.0,0.0	0.048
1.0,0.998	1.0,1.0	-0.001
0.528,0.549	0.297,0.277	0.251
0.973,1.0	1.0,1.0	-0.014
0.992,0.995	0.982,0.994	0.006
1.0,0.998	1.0,1.0	-0.001
0.659,0.681	0.375,0.64	0.162
1.0,1.0	0.963,1.0	0.018
0.985,0.993	0.987,0.99	0.001
1.0,1.0	0.986,1.0	0.007
1.0,0.994	0.987,0.967	0.02
1.0,1.0	0.99,0.98	0.015
0.0,0.0	0.516,NA	-0.516
0.977,0.99	0.982,0.985	0.0
0.997,0.978	1.0,1.0	-0.012
0.92,0.985	1.0,0.886	0.009
0.915,0.986	1.0,0.923	-0.011
0.825,0.8	0.261,1.0	0.182
0.79,1.0	0.796,1.0	-0.003
0.743,1.0	1.0,0.52	0.111
0.819,1.0	1.0,0.752	0.033
0.997,1.0	1.0,1.0	-0.002
0.985,1.0	0.992,1.0	-0.004
0.994,0.997	1.0,0.986	0.003
0.992,0.996	1.0,1.0	-0.006
1.0,1.0	0.977,0.99	0.016
1.0,0.996	1.0,1.0	-0.002
0.985,1.0	0.986,0.98	0.009
0.999,1.0	1.0,1.0	-0.0
0.014,0.019	0.051,0.044	-0.031
0.096,0.078	0.207,0.154	-0.093
0.978,0.99	1.0,0.99	-0.011
0.957,0.983	1.0,0.984	-0.022
0.998,1.0	1.0,1.0	-0.001
0.999,1.0	1.0,1.0	-0.0
1.0,0.997	1.0,1.0	-0.002
1.0,1.0	1.0,0.962	0.019
1.0,1.0	0.957,1.0	0.022
0.998,1.0	1.0,1.0	-0.001
0.996,1.0	1.0,1.0	-0.002
0.995,0.999	0.998,1.0	-0.002
0.994,0.993	0.995,0.994	-0.001
0.015,0.014	0.016,0.0	0.006
1.0,1.0	0.977,1.0	0.012
0.893,1.0	1.0,1.0	-0.053
0.003,0.004	0.004,0.002	0.001
0.996,0.997	1.0,1.0	-0.004
0.987,0.991	1.0,1.0	-0.011
0.999,1.0	1.0,1.0	-0.0
0.993,1.0	1.0,1.0	-0.004
0.999,1.0	1.0,1.0	-0.0
0.556,0.536	0.402,0.403	0.144
0.164,0.178	0.23,0.265	-0.077
0.164,0.196	0.217,0.212	-0.035
0.999,1.0	1.0,1.0	-0.0
1.0,0.999	1.0,1.0	-0.0
0.967,1.0	1.0,1.0	-0.016
0.997,1.0	0.983,1.0	0.007
1.0,0.988	1.0,1.0	-0.006
0.749,0.399	0.166,0.499	0.242
1.0,0.833	0.666,1.0	0.084
0.974,0.981	0.898,1.0	0.028
1.0,1.0	1.0,1.0	0.0
1.0,0.884	1.0,1.0	-0.058
1.0,0.935	1.0,1.0	-0.032
0.947,0.878	1.0,0.932	-0.053
0.845,0.555	1.0,0.576	-0.088
0.415,0.328	0.381,0.293	0.035
0.995,1.0	1.0,1.0	-0.002
0.996,1.0	1.0,1.0	-0.002
1.0,1.0	0.995,1.0	0.002
1.0,1.0	0.94,1.0	0.03
0.714,0.737	0.773,0.551	0.064
0.986,0.993	0.98,1.0	-0.0
1.0,0.978	1.0,1.0	-0.011
1.0,0.894	1.0,0.779	0.058
0.996,1.0	1.0,1.0	-0.002
0.991,1.0	1.0,1.0	-0.004
0.974,1.0	1.0,1.0	-0.013
0.978,1.0	1.0,1.0	-0.011
0.97,1.0	1.0,1.0	-0.015
1.0,1.0	0.982,0.974	0.022
0.966,0.986	0.87,0.897	0.093
1.0,1.0	0.999,1.0	0.0
1.0,0.997	1.0,1.0	-0.002
0.996,1.0	1.0,1.0	-0.002
0.976,1.0	0.991,0.984	0.0
0.792,0.617	0.83,0.676	-0.048
0.737,0.7	0.824,0.832	-0.11
0.411,0.547	0.585,0.714	-0.17
0.188,0.434	0.421,0.434	-0.116
0.984,0.987	1.0,1.0	-0.014
1.0,0.994	1.0,1.0	-0.003
0.988,0.991	1.0,1.0	-0.01
1.0,0.997	1.0,1.0	-0.002
0.0,0.022	0.0,0.0	0.011
