IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3527,3050	5,10	1616,1065	6,2	238	149
359,315	0,1	222,138	2,0	346	149
207,123	1,0	86,39	1,0	190	149
169,158	0,1	65,49	2,0	238	149
817,707	2,0	500,272	2,1	229	149
781,710	2,0	444,304	0,1	230	149
120,117	0,1	45,32	0,0	281	149
3,4	66,57	0,0	25,17	170	149
1667,1596	0,2	564,383	0,0	213	149
230,233	148,138	60,34	102,64	207	149
116,89	2,0	72,45	0,0	243	149
1372,1013	6,3	684,317	7,1	269	149
918,787	0,1	411,254	0,0	228	149
29,8	8,2	9,10	8,3	279	149
2552,2434	0,0	1049,816	2,0	3005	149
586,510	5,2	266,178	2,1	262	149
217,158	0,0	85,30	1,0	183	149
390,339	0,1	152,117	1,2	297	149
259,202	0,0	190,97	1,1	288	149
0,0	4,6	2,0	1,0	279	149
312,288	5,2	162,94	2,1	219	149
553,452	1,6	222,150	0,0	252	149
124,88	8,1	35,21	0,2	202	149
119,100	8,1	33,33	0,2	205	149
40,17	6,3	1,2	2,0	211	149
29,13	6,0	5,1	1,0	191	149
8,6	1,0	4,3	0,1	413	149
6,8	1,0	2,4	0,1	197	149
437,371	1,0	235,130	0,0	190	149
504,474	4,0	260,199	1,0	294	149
898,810	4,2	511,295	0,3	204	149
828,714	5,2	513,281	0,0	195	149
336,317	0,0	220,132	4,1	196	149
364,332	0,1	237,136	0,0	217	149
205,244	2,0	115,80	1,1	238	149
7569,6018	3,0	3330,2114	1,0	192	149
2,2	115,87	3,2	47,36	178	149
15,9	115,87	15,8	47,36	182	149
581,550	9,4	217,143	0,1	217	149
301,342	9,4	113,94	0,1	223	149
4574,2861	2,0	2466,1174	0,0	783	149
1639,1353	1,0	1063,632	0,0	219	149
680,528	0,1	356,175	0,0	220	149
200,120	0,0	92,38	0,1	224	149
345,266	0,0	79,53	2,0	266	149
1572,1655	2,0	832,478	0,0	237	149
420,422	1,0	300,179	0,0	225	149
1209,931	5,1	676,292	1,0	167	149
8813,9598	38,44	3496,2825	13,11	216	149
20,12	684,415	8,0	241,113	295	149
349,310	0,0	221,116	3,0	260	149
11,14	1,0	14,3	0,0	196	149
16,16	3244,3002	7,2	1299,835	214	149
772,549	2,1	381,208	0,0	247	149
288,217	2,1	142,95	0,0	286	149
1519,1292	1,0	1006,613	0,0	281	149
448,278	2,0	285,166	0,0	235	149
953,860	1,0	588,396	0,0	181	149
248,244	60,64	100,78	45,35	492	149
64,56	235,186	34,33	82,66	207	149
65,64	235,186	32,25	82,66	210	149
1989,1789	1,0	1249,743	0,0	308	149
1640,1108	0,1	1003,486	0,0	224	149
117,90	2,0	59,31	0,0	300	149
560,469	1,0	291,202	3,0	245	149
344,243	0,2	152,78	0,0	222	149
24,16	4,12	2,4	5,2	299	149
21,10	0,1	4,2	1,0	299	149
112,75	2,1	52,37	4,0	219	149
3810,4305	0,1	2975,2023	0,0	258	149
24,29	0,2	17,9	0,0	283	149
50,51	0,2	38,15	0,0	262	149
63,76	2,6	41,24	0,1	262	149
16,11	2,6	2,2	0,1	219	149
51,48	49,67	28,14	31,23	219	149
1116,971	4,0	519,384	0,0	220	149
416,507	1,0	181,149	0,0	242	149
558,507	0,0	328,199	1,0	227	149
222,163	0,0	104,93	4,0	248	149
56,26	17,7	27,13	6,8	197	149
724,367	4,1	247,146	2,0	384	149
303,208	0,2	108,76	0,0	347	149
9,12	0,1	7,5	0,1	211	149
492,342	1,0	311,146	0,0	294	149
151,167	1,0	82,59	0,0	194	149
49,52	1,0	28,26	0,0	194	149
121,143	1,0	85,51	0,0	401	149
41,63	1,0	16,16	0,0	189	149
140,175	0,0	68,48	1,1	189	149
356,295	9,3	203,108	22,9	205	149
4721,4257	0,0	2883,1678	2,0	178	149
414,427	0,1	181,115	0,0	209	149
423,395	1,0	316,197	0,0	224	149
261,260	4,0	169,96	1,1	239	149
45,36	9,17	32,22	5,8	196	149
81,43	22,14	37,26	6,4	196	149
20,22	22,14	11,13	6,4	194	149
16,19	53,19	18,9	19,9	194	149
436,370	3,2	243,132	0,0	359	149
442,387	0,1	222,153	0,0	368	149
617,533	3,2	316,194	0,0	368	149
27716,28183	0,3	10655,7142	0,0	3718	149
0,1	57,23	0,0	11,11	291	149
149,127	0,5	103,75	4,1	329	149
45,22	1,1	6,6	1,1	256	149
409,297	0,1	197,117	0,0	218	149
58,45	0,0	15,6	0,2	273	149
2322,1488	113,106	1516,1013	45,21	245	149
10,6	5,6	10,2	1,3	238	149
326,292	0,1	85,79	0,0	337	149
193,155	0,1	35,35	0,0	256	149
134,107	26,28	74,57	13,6	210	149
433,402	0,5	191,137	0,0	500	149
18,34	3,0	17,12	0,0	248	149
289,202	1,0	106,54	0,2	193	149
1,4	18,26	0,3	5,2	226	149
169,148	1,0	128,76	0,0	261	149
390,340	2,1	237,133	0,0	234	149
22059,20164	0,3	15591,9341	1,1	431	149
25,26	1,0	4,1	0,0	183	149
270,212	0,0	130,79	1,0	204	149
9201,7416	0,1	5126,3028	0,0	1042	149
15,12	81,47	10,4	32,21	230	149
17,12	1,0	11,4	0,0	230	149
121,69	1,0	64,30	0,0	230	149
55,29	13,10	34,12	3,3	230	149
678,542	2,5	322,174	5,4	191	149
645,597	3,5	168,175	2,1	196	149
95,89	0,1	77,41	0,0	285	149
9,2	13,10	6,2	2,5	212	149
212,196	0,1	109,67	0,0	203	149
35,17	0,3	16,6	0,0	205	149
26,20	1,4	29,8	1,0	214	149
22,11	2,0	17,5	0,0	214	149
439,458	2,0	269,208	0,0	912	149
521,505	2,0	306,236	0,0	940	149
426,410	2,0	252,191	0,0	614	149
404,323	0,2	197,122	0,0	229	149
22,41	0,0	11,11	1,0	220	149
2451,2285	1,0	1190,750	0,0	361	149
397,359	68,41	240,109	17,22	190	149
139,119	0,0	63,44	0,1	317	149
188,133	2,3	75,41	2,0	232	149
162,112	2,0	67,37	0,0	222	149
5,10	0,1	2,4	0,0	342	149
115,87	9,4	67,33	0,1	263	149
293,198	1,0	143,43	0,0	278	149
441,384	11,14	223,156	2,0	367	149
115,104	1,0	60,29	3,0	234	149
0,1	4456,4233	2,0	2260,1254	194	149
424,357	0,0	247,98	0,1	208	149
64,61	0,0	40,13	1,0	218	149
247,218	3,0	88,56	0,0	204	149
5,1	31,20	2,4	23,8	220	149
0,2	26,13	1,2	15,11	220	149
44,36	31,20	24,18	23,8	192	149
12,10	26,13	10,5	15,11	192	149
176,185	0,3	100,43	0,0	190	149
222,238	0,2	98,70	0,0	252	149
441,436	0,0	156,129	1,0	226	149
534,546	1,0	191,184	1,0	272	149
521,547	7,0	227,230	4,0	268	149
351,386	29,29	128,113	12,16	195	149
675,801	0,1	328,224	0,0	224	149
67,70	0,1	11,3	0,0	295	149
91,50	0,3	23,27	4,0	255	149
356,325	0,1	257,162	0,0	178	149
145,155	4,3	74,45	1,0	240	149
614,463	10,1	425,269	3,1	208	149
2618,2349	0,1	1607,948	0,0	309	149
1344,1244	0,1	839,545	0,0	312	149
1,0	329,278	0,0	143,88	268	149
6648,6906	0,0	3681,2324	0,1	272	149
478,348	0,2	225,159	0,0	344	149
5533,5544	0,3	2698,2238	3,0	206	149
8,13	3922,4049	7,16	1871,1561	222	149
19,18	281,258	2,5	146,112	243	149
230,128	4,0	114,58	1,0	216	149
3523,3703	0,1	2749,1737	0,0	233	149
504,545	1,0	241,146	0,0	247	149
43,36	0,0	19,19	1,0	232	149
482,362	1,2	120,69	0,0	249	149
94,91	3,0	81,34	6,0	208	149
0,2	0,1	0,0	4,0	290	149
225,179	144,74	198,89	41,31	356	149
2109,1951	0,4	1371,735	0,0	221	149
97,82	0,1	50,21	0,0	409	149
205,151	0,1	95,72	0,0	320	149
199,177	0,0	123,85	0,1	211	149
194,234	18,14	163,83	8,6	263	149
3,0	97,87	2,1	66,26	198	149
5,0	372,297	1,2	207,142	198	149
575,450	0,0	326,159	0,3	280	149
20,51	48,46	9,7	25,30	173	149
107,92	0,0	70,28	0,1	223	149
190,166	0,1	80,48	0,0	257	149
147,95	5,12	68,55	4,6	210	149
119,83	1,0	54,17	0,0	233	149
66,102	88,60	41,33	39,42	185	149
270,231	1,0	121,74	1,0	188	149
166,168	1,0	95,45	0,0	191	149
140,121	2,0	79,49	0,0	232	149
1334,1173	29,10	521,334	7,4	244	149
641,614	2,0	244,180	1,0	190	149
506,531	0,1	293,189	0,0	229	149
159,160	0,1	96,60	0,1	178	149
16,21	94,84	4,5	34,40	231	149
1498,1422	2,0	802,506	0,0	768	149
1861,1828	2,0	1042,662	0,0	810	149
96,100	10,18	86,32	8,1	237	149
2284,1609	5,2	1505,718	4,2	247	149
1420,964	1,0	922,452	0,0	229	149
568,481	0,0	341,222	0,2	211	149
1149,846	1,0	517,297	0,0	221	149
1091,876	0,4	520,284	0,0	229	149
5,12	54,72	6,6	37,23	229	149
306,147	2,0	184,76	0,1	179	149
227,237	2,0	101,68	0,0	220	149
1310,889	0,0	564,306	0,1	201	149
61,44	6,2	10,14	2,0	268	149
950,789	0,0	426,244	0,1	229	149
36,23	2,1	7,4	0,0	289	149
102,124	0,3	70,40	0,0	184	149
1088,1216	0,3	727,467	0,0	229	149
1538,1265	0,0	968,483	2,0	209	149
408,280	0,2	84,46	0,0	272	149
1180,1184	11,9	286,302	0,0	242	149
634,642	11,9	156,170	0,0	235	149
2924,2548	2,0	1474,773	2,0	384	149
4160,3568	2,0	2093,1148	2,0	358	149
253,214	0,1	108,82	0,0	184	149
209,219	2,1	133,75	0,0	223	149
174,132	396,311	35,19	195,90	155	149
3116,2677	2,0	1850,1029	0,0	236	149
252,149	10,0	213,104	3,3	211	149
431,419	2,0	251,181	0,0	237	149
315,304	0,1	152,88	0,0	194	149
565,466	5,8	231,157	1,2	226	149
66,74	5,2	26,27	0,2	238	149
221,262	5,2	125,75	0,2	247	149
299,273	0,1	190,88	0,0	219	149
896,856	0,1	500,289	0,0	216	149
336,219	2,0	128,81	0,0	244	149
331,199	1,0	139,64	0,0	202	149
240,211	0,7	72,65	0,0	208	149
2173,2031	2,0	1225,897	0,0	288	149
756,769	2,0	448,370	0,0	282	149
183,144	1,0	82,67	0,0	254	149
198,202	0,1	126,75	0,3	382	149
292,273	0,2	157,120	0,0	203	149
383,339	1,0	191,137	0,0	236	149
5,1	2,2	1,0	2,0	209	149
52,33	1,1	45,20	0,0	315	149
167,158	1,0	66,38	0,0	268	149
105,145	0,0	74,31	0,1	259	149
49,77	0,0	40,18	0,1	245	149
9,6	545,444	5,2	391,322	276	149
60,40	1,0	14,18	0,0	202	149
3753,3166	0,0	2212,1158	0,2	203	149
22,16	0,1	8,0	0,0	241	149
103,85	3,0	61,25	0,0	267	149
180,171	1,0	110,69	0,0	207	149
0,0	37,36	1,0	37,27	209	149
78,66	1,2	39,22	1,0	191	149
162,182	2,2	90,50	0,1	327	149
833,671	2,4	396,234	3,1	211	149
