ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	25,25	186,162	13,21,19,43	163,182,182,204	218	252	1	1.0	0.134,0.151	0.084,0.118,0.108,0.196	0.016
1	8,7	186,162	7,13,8,15	163,182,182,204	215	252	1	1.0	0.048,0.048	0.048,0.077,0.049,0.079	-0.015
2	11,11	207,160	9,6,7,8	185,180,209,266	222	247	1	1.0	0.056,0.071	0.051,0.036,0.036,0.032	0.025
3	11,11	3,2	9,6,7,8	2,1,0,1	222	286	1	1.0	0.825,0.876	0.853,0.885,1.0,0.912	-0.062
4	0,0	64,50	1,0,0,4	31,37,52,54	283	391	1	1.0	0.0,0.0	0.043,0.0,0.0,0.093	-0.034
5	17,25	2,3	10,9,22,16	1,5,3,4	262	219	1	1.0	0.877,0.874	0.893,0.601,0.86,0.77	0.094
6	2,3	65,49	3,0,6,4	28,37,53,56	262	539	1	1.0	0.06,0.112	0.181,0.0,0.189,0.128	-0.039
7	2,3	64,50	3,0,6,4	31,37,52,54	262	391	1	1.0	0.045,0.082	0.126,0.0,0.147,0.1	-0.03
8	18,11	65,77	22,15,16,12	93,68,66,88	230	230	1	1.0	0.217,0.125	0.191,0.181,0.195,0.12	-0.001
10	18,25	116,77	37,23,33,49	128,142,156,162	187	277	1	1.0	0.187,0.325	0.3,0.194,0.239,0.309	-0.005
11	239,261	299,286	283,308,345,405	318,329,327,511	244	366	1	1.0	0.545,0.578	0.572,0.584,0.613,0.543	-0.016
13	210,167	273,286	148,98,102,155	201,168,159,230	254	405	1	1.0	0.551,0.482	0.54,0.482,0.506,0.518	0.005
14	351,341	56,49	442,435,420,539	71,58,56,35	216	167	1	1.0	0.829,0.843	0.828,0.853,0.853,0.923	-0.028
15	568,571	171,170	674,626,658,820	184,192,130,128	224	325	1	1.0	0.828,0.83	0.842,0.825,0.88,0.903	-0.033
16	571,569	157,214	674,628,658,821	250,282,178,209	224	216	1	1.0	0.778,0.719	0.722,0.682,0.781,0.791	0.004
17	82,103	262,292	106,99,78,112	237,329,272,315	185	224	1	1.0	0.275,0.299	0.351,0.267,0.258,0.301	-0.007
18	10,9	26,20	2,5,4,13	18,22,25,34	198	266	0.726140299569	1.0	0.341,0.377	0.13,0.234,0.177,0.339	0.139
19	3,3	29,17	4,2,7,6	26,36,24,35	266	259	1	1.0	0.092,0.147	0.13,0.051,0.221,0.143	-0.017
20	120,158	70,78	178,199,188,202	74,68,94,95	199	183	1	1.0	0.612,0.651	0.689,0.729,0.648,0.662	-0.05
21	15,24	35,33	18,13,11,18	29,27,27,31	230	230	1	1.0	0.3,0.421	0.383,0.325,0.289,0.367	0.02
22	13,9	28,26	21,13,2,16	32,20,32,33	230	230	1	1.0	0.317,0.257	0.396,0.394,0.059,0.327	-0.007
23	9785,10393	3035,3282	8777,8812,8711,11116	3203,3116,2609,3181	879	251	1	1.0	0.479,0.475	0.439,0.447,0.488,0.499	0.009
24	30,36	22,30	108,76,89,123	77,94,83,96	226	201	1	1.0	0.548,0.516	0.555,0.418,0.488,0.533	0.033
25	41,52	64,71	49,66,73,71	92,88,84,76	225	244	1	1.0	0.41,0.443	0.366,0.449,0.485,0.503	-0.024
26	12,12	12,7	14,17,9,11	6,4,7,3	251	260	0.462425009313	1.0	0.509,0.64	0.707,0.815,0.571,0.792	-0.147
27	138,114	187,219	184,167,163,139	274,292,223,259	198	225	1	1.0	0.456,0.372	0.433,0.394,0.454,0.379	-0.001
28	447,558	50,61	533,473,548,844	59,73,79,91	379	175	1	1.0	0.805,0.809	0.807,0.749,0.762,0.811	0.025
29	571,574	268,340	574,601,530,585	314,311,283,264	182	196	1	1.0	0.696,0.645	0.663,0.675,0.669,0.705	-0.008
30	15,19	22,19	32,33,33,42	27,33,22,46	197	218	1	1.0	0.43,0.525	0.567,0.525,0.624,0.503	-0.077
31	20,19	21,12	15,19,33,27	16,14,21,26	169	202	1	1.0	0.532,0.654	0.528,0.619,0.653,0.554	0.004
32	98,97	53,47	92,80,100,124	37,51,77,77	247	225	1	1.0	0.627,0.653	0.694,0.588,0.542,0.595	0.035
33	27,39	77,81	34,31,27,36	80,104,76,102	220	290	1	1.0	0.316,0.388	0.359,0.282,0.319,0.318	0.032
34	56,58	139,138	29,43,41,34	129,126,105,121	218	263	1	1.0	0.327,0.336	0.213,0.292,0.32,0.253	0.062
35	55,76	34,31	43,48,36,34	25,30,14,25	208	218	1	1.0	0.629,0.72	0.643,0.626,0.729,0.588	0.028
37	3942,4343	2318,2529	4387,4309,3815,4692	2722,2661,2281,2596	371	250	1	1.0	0.534,0.536	0.521,0.522,0.53,0.549	0.004
38	249,223	127,130	152,198,174,141	110,115,81,143	257	241	1	1.0	0.648,0.617	0.564,0.618,0.668,0.48	0.05
39	44,28	54,68	91,106,87,110	159,191,153,145	575	575	1	1.0	0.449,0.292	0.364,0.357,0.362,0.431	-0.008
40	153,144	0,1	212,258,187,252	1,1,2,0	232	158	1	1.0	1.0,0.99	0.993,0.994,0.985,1.0	0.002
