ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	25,25	186,162	13,21,19,43	163,182,182,204	218	252	1	1.0
1	8,7	186,162	7,13,8,15	163,182,182,204	215	252	1	1.0
2	11,11	207,160	9,6,7,8	185,180,209,266	222	247	1	1.0
3	11,11	3,2	9,6,7,8	2,1,0,1	222	286	1	1.0
4	0,0	64,50	1,0,0,4	31,37,52,54	283	391	1	1.0
5	17,25	2,3	10,9,22,16	1,5,3,4	262	219	1	1.0
6	2,3	65,49	3,0,6,4	28,37,53,56	262	539	1	1.0
7	2,3	64,50	3,0,6,4	31,37,52,54	262	391	1	1.0
8	18,11	65,77	22,15,16,12	93,68,66,88	230	230	1	1.0
10	18,25	116,77	37,23,33,49	128,142,156,162	187	277	1	1.0
11	239,261	299,286	283,308,345,405	318,329,327,511	244	366	1	1.0
13	210,167	273,286	148,98,102,155	201,168,159,230	254	405	1	1.0
14	351,341	56,49	442,435,420,539	71,58,56,35	216	167	1	1.0
15	568,571	171,170	674,626,658,820	184,192,130,128	224	325	1	1.0
16	571,569	157,214	674,628,658,821	250,282,178,209	224	216	1	1.0
17	82,103	262,292	106,99,78,112	237,329,272,315	185	224	1	1.0
18	10,9	26,20	2,5,4,13	18,22,25,34	198	266	0.726140299569	1.0
19	3,3	29,17	4,2,7,6	26,36,24,35	266	259	1	1.0
20	120,158	70,78	178,199,188,202	74,68,94,95	199	183	1	1.0
21	15,24	35,33	18,13,11,18	29,27,27,31	230	230	1	1.0
22	13,9	28,26	21,13,2,16	32,20,32,33	230	230	1	1.0
23	9785,10393	3035,3282	8777,8812,8711,11116	3203,3116,2609,3181	879	251	1	1.0
24	30,36	22,30	108,76,89,123	77,94,83,96	226	201	1	1.0
25	41,52	64,71	49,66,73,71	92,88,84,76	225	244	1	1.0
26	12,12	12,7	14,17,9,11	6,4,7,3	251	260	0.462425009313	1.0
27	138,114	187,219	184,167,163,139	274,292,223,259	198	225	1	1.0
28	447,558	50,61	533,473,548,844	59,73,79,91	379	175	1	1.0
29	571,574	268,340	574,601,530,585	314,311,283,264	182	196	1	1.0
30	15,19	22,19	32,33,33,42	27,33,22,46	197	218	1	1.0
31	20,19	21,12	15,19,33,27	16,14,21,26	169	202	1	1.0
32	98,97	53,47	92,80,100,124	37,51,77,77	247	225	1	1.0
33	27,39	77,81	34,31,27,36	80,104,76,102	220	290	1	1.0
34	56,58	139,138	29,43,41,34	129,126,105,121	218	263	1	1.0
35	55,76	34,31	43,48,36,34	25,30,14,25	208	218	1	1.0
37	3942,4343	2318,2529	4387,4309,3815,4692	2722,2661,2281,2596	371	250	1	1.0
38	249,223	127,130	152,198,174,141	110,115,81,143	257	241	1	1.0
39	44,28	54,68	91,106,87,110	159,191,153,145	575	575	1	1.0
40	153,144	0,1	212,258,187,252	1,1,2,0	232	158	1	1.0
41	27,30	11,8	3,13,28,26	1,0,0,0	223	185	0.000512370229742	0.063533908488008
42	30,19	41,66	22,33,20,35	69,55,31,58	238	327	1	1.0
43	44,41	57,61	32,27,46,56	55,65,56,76	273	301	1	1.0
44	5,3	22,26	5,0,4,6	20,27,16,14	193	266	1	1.0
45	425,411	173,145	383,388,430,568	152,174,138,198	230	193	1	1.0
46	120,140	229,193	89,107,90,120	195,178,174,201	198	243	1	1.0
47	4,8	10,7	3,7,2,1	5,2,2,5	185	202	1	1.0
48	202,214	103,116	196,175,194,236	107,90,82,115	229	209	1	1.0
49	1,0	190,154	3,2,2,5	145,143,187,226	175	268	1	1.0
50	1,0	52,35	3,2,2,5	31,29,86,73	175	173	1	1.0
51	20,35	0,1	25,12,35,33	0,0,0,1	209	209	1	1.0
52	21,35	58,57	26,12,35,30	55,59,51,85	209	209	1	1.0
53	34,37	51,45	28,21,33,54	39,29,67,81	186	235	1	1.0
54	2049,2159	2163,2281	1896,1953,1646,2080	2313,2235,1717,2134	416	419	1	1.0
55	146,112	899,969	86,110,117,172	800,774,763,929	192	275	1	1.0
56	7,7	8,7	10,14,3,12	6,6,6,4	194	201	0.55997252951	1.0
57	10,9	8,7	12,19,6,14	6,6,6,4	401	201	0.610807997584	1.0
58	10,5	22,30	11,19,15,37	37,37,47,69	177	232	1	1.0
59	609,609	1005,1196	635,618,478,586	1181,1155,908,1179	232	272	1	1.0
60	487,502	13,19	487,467,425,669	13,4,7,13	354	299	1	1.0
61	5,3	5,3	2,5,4,1	3,8,8,2	242	242	0.693804962902	1.0
62	117,138	184,172	111,131,138,187	157,156,212,267	221	221	1	1.0
63	31,26	16,17	24,20,22,16	19,10,13,24	231	191	1	1.0
