ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	0,2	194,291	0,2	228,223	283	391	1	1.0	0.0,0.009	0.0,0.012	-0.002
1	33,29	194,291	18,18	228,223	262	391	1	1.0	0.202,0.129	0.105,0.108	0.059
2	6,17	89,149	21,20	101,115	230	230	1	1.0	0.063,0.102	0.172,0.148	-0.077
4	277,415	106,218	584,842	260,319	231	218	1	1.0	0.711,0.642	0.679,0.714	-0.02
6	478,775	19,51	577,788	26,25	216	167	1	1.0	0.951,0.922	0.945,0.961	-0.016
7	10,7	239,423	4,8	292,375	228	652	1	1.0	0.107,0.045	0.038,0.057	0.028
8	335,578	303,398	528,484	340,445	224	197	1	1.0	0.493,0.561	0.577,0.489	-0.006
9	43,31	35,67	37,33	62,43	188	206	1	1.0	0.574,0.336	0.395,0.457	0.029
10	1278,1560	133,171	1273,1497	141,181	721	197	1	1.0	0.724,0.714	0.712,0.693	0.017
11	1417,2088	380,607	2303,2620	729,730	1227	482	1	1.0	0.594,0.575	0.554,0.585	0.015
13	241,322	116,123	359,346	186,142	341	218	1	1.0	0.57,0.626	0.552,0.609	0.017
14	288,434	173,235	323,436	161,240	251	215	1	1.0	0.588,0.613	0.632,0.609	-0.02
15	46,90	55,95	105,114	97,135	197	218	1	1.0	0.481,0.512	0.545,0.483	-0.018
16	29,60	75,128	54,62	131,164	169	202	1	1.0	0.316,0.359	0.33,0.311	0.017
17	151,214	137,179	166,177	201,165	247	225	1	1.0	0.501,0.521	0.429,0.494	0.049
18	93,119	190,342	155,165	303,427	220	290	1	1.0	0.392,0.314	0.403,0.337	-0.017
20	33,46	81,133	50,82	106,142	198	264	1	1.0	0.352,0.316	0.386,0.435	-0.077
21	20,19	28,34	36,13	54,36	204	256	1	1.0	0.473,0.412	0.456,0.312	0.058
22	1244,1841	1349,1950	1310,1699	1458,1775	223	209	1	1.0	0.464,0.469	0.457,0.473	0.002
23	53,92	173,248	74,62	169,183	183	259	1	1.0	0.302,0.344	0.383,0.324	-0.031
24	28,36	38,67	48,50	50,55	248	271	0.936209397794	1.0	0.446,0.37	0.512,0.498	-0.097
25	1175,1782	1689,2322	2730,2280	3677,3210	575	575	1	1.0	0.41,0.434	0.426,0.415	0.002
26	111,190	41,78	185,216	55,74	274	441	1	1.0	0.813,0.797	0.844,0.824	-0.029
27	45,40	57,103	22,64	89,87	193	266	1	1.0	0.521,0.349	0.254,0.503	0.056
28	101,114	376,687	79,107	546,682	220	230	1	1.0	0.219,0.148	0.131,0.141	0.047
29	701,1099	106,210	815,1157	190,268	230	193	1	1.0	0.847,0.815	0.783,0.784	0.047
30	35,58	56,108	54,62	115,95	209	209	1	1.0	0.385,0.349	0.32,0.395	0.009
31	3085,4875	3436,5186	2539,4115	2678,4514	416	419	1	1.0	0.475,0.486	0.488,0.479	-0.003
32	360,599	1,16	655,910	10,28	354	299	1	1.0	0.997,0.969	0.982,0.965	0.009
33	0,9	1,4	0,4	0,4	209	202	1	1.0	0.0,0.685	NA,0.491	-0.148
34	3,0	10,0	10,7	6,8	242	242	1	1.0	0.231,NA	0.625,0.467	-0.315
35	86,119	320,377	76,124	280,370	205	280	1	1.0	0.269,0.301	0.27,0.314	-0.007
36	31,42	53,95	42,46	58,64	217	238	1	1.0	0.391,0.327	0.443,0.441	-0.083
38	20,20	10,19	17,11	13,10	215	210	1	1.0	0.661,0.507	0.561,0.518	0.044
