IncLevel1	IncLevel2	IncLevelDifference
0.607,0.502	0.552,0.581	-0.012
0.75,0.875	0.912,0.812	-0.05
0.381,0.61	0.389,0.233	0.184
0.166,0.171	0.12,0.217	0.0
0.47,0.381	0.244,0.293	0.157
0.86,0.907	0.892,0.858	0.008
0.42,0.516	0.531,0.469	-0.032
0.642,0.541	0.644,0.572	-0.016
0.367,0.405	0.334,0.386	0.026
0.512,0.543	0.553,0.538	-0.018
0.286,0.343	0.371,0.33	-0.036
0.381,0.417	0.448,0.408	-0.029
0.284,0.274	0.188,0.116	0.127
0.392,0.519	0.399,0.522	-0.005
0.331,0.437	0.349,0.404	0.008
0.457,0.396	0.399,0.41	0.022
0.381,0.323	0.35,0.275	0.039
0.395,0.43	0.405,0.377	0.021
0.554,0.498	0.513,0.418	0.06
0.341,0.4	0.363,0.38	-0.001
0.648,0.624	0.643,0.646	-0.009
0.599,0.62	0.582,0.551	0.043
0.687,0.578	0.639,0.676	-0.025
0.535,0.477	0.524,0.52	-0.016
0.478,0.392	0.486,0.398	-0.007
0.477,0.481	0.442,0.441	0.037
0.677,0.663	0.88,0.344	0.058
0.53,0.518	0.795,0.301	-0.024
0.979,0.949	0.956,0.946	0.013
0.389,0.294	0.875,0.5	-0.346
0.62,0.502	0.608,0.411	0.051
0.498,0.465	0.49,0.549	-0.038
0.517,0.603	0.528,0.505	0.044
0.024,0.076	0.065,0.07	-0.018
0.163,0.194	0.225,0.157	-0.013
0.09,0.103	0.22,0.168	-0.098
0.115,0.052	0.185,0.185	-0.101
0.514,0.499	0.477,0.502	0.017
0.325,0.337	0.312,0.353	-0.002
0.105,0.075	0.09,0.095	-0.003
0.038,0.034	0.033,0.012	0.014
0.588,0.607	0.552,0.596	0.023
0.523,0.511	0.539,0.534	-0.019
0.36,0.329	0.248,0.242	0.1
0.517,0.469	0.446,0.493	0.023
0.736,0.712	0.726,0.743	-0.01
0.399,0.461	0.435,0.425	0.0
0.96,0.926	0.928,0.968	-0.005
0.96,0.926	0.928,0.969	-0.005
0.959,0.925	0.927,0.968	-0.006
0.182,0.261	0.172,0.18	0.046
0.443,0.442	0.47,0.356	0.03
0.382,0.384	0.411,0.411	-0.028
0.376,0.418	0.488,0.26	0.023
0.033,0.012	0.0,0.043	0.001
0.721,0.681	0.54,0.552	0.155
0.75,0.719	0.668,0.645	0.078
0.529,0.561	0.567,0.628	-0.052
0.416,0.468	0.398,0.477	0.005
0.529,0.506	0.375,0.445	0.108
0.727,0.565	0.714,0.857	-0.14
0.728,0.784	0.756,0.674	0.041
0.451,0.428	0.453,0.412	0.007
0.442,0.43	0.446,0.417	0.005
0.0,0.719	0.151,NA	0.208
0.477,0.48	0.477,0.492	-0.006
0.493,0.587	0.512,0.562	0.003
0.373,0.406	0.35,0.547	-0.059
0.5,0.52	0.513,0.578	-0.035
0.208,0.154	0.177,0.195	-0.005
0.764,0.773	0.893,1.0	-0.178
0.788,0.701	0.84,0.782	-0.067
0.523,0.489	0.468,0.467	0.038
0.511,0.543	0.495,0.53	0.015
0.348,0.382	0.359,0.398	-0.014
0.396,0.404	0.374,0.42	0.003
0.929,0.925	0.898,0.946	0.005
0.441,0.436	0.442,0.458	-0.012
0.461,0.466	0.451,0.47	0.003
0.515,0.51	0.505,0.533	-0.007
0.626,0.629	0.598,0.625	0.016
0.021,0.085	0.042,0.0	0.032
0.495,0.477	0.494,0.464	0.007
